# Italian Word Analogy Test
# Attribution-ShareAlike CC LICENSE http://creativecommons.org/licenses/by-sa/4.0/
# If used in scientific work please cite: http://ceur-ws.org/Vol-1404/paper_11.pdf
: capital-common-countries 
siede siedono suona suonano 
rallenta rallentano parla parlano 
rallenta rallentano nuota nuotano 
rallenta rallentano pensa pensano 
rallenta rallentano scompare scompaiono 
rallenta rallentano cammina camminano 
rallenta rallentano lavora lavorano 
rallenta rallentano scrive scrivono 
rallenta rallentano diminuisce diminuiscono 
rallenta rallentano descrive descrivono 
rallenta rallentano mangia mangiano 
rallenta rallentano migliora migliorano 
rallenta rallentano stima stimano 
rallenta rallentano trova trovano 
rallenta rallentano genera generano 
rallenta rallentano va vanno 
rallenta rallentano implementa implementano 
rallenta rallentano aumenta aumentano 
rallenta rallentano ascolta ascoltano 
rallenta rallentano gioca giocano 
rallenta rallentano prevede prevedono 
rallenta rallentano provvede provvedono 
rallenta rallentano dice dicono 
rallenta rallentano urla urlano 
rallenta rallentano cerca cercano 
rallenta rallentano vede vedono 
rallenta rallentano mescola mescolano 
rallenta rallentano suona suonano 
rallenta rallentano siede siedono 
parla parlano nuota nuotano 
parla parlano parla parlano 
parla parlano pensa pensano 
parla parlano scompare scompaiono 
parla parlano cammina camminano 
parla parlano lavora lavorano 
parla parlano scrive scrivono 
parla parlano diminuisce diminuiscono 
parla parlano descrive descrivono 
parla parlano mangia mangiano 
parla parlano migliora migliorano 
parla parlano stima stimano 
parla parlano trova trovano 
parla parlano genera generano 
parla parlano va vanno 
parla parlano implementa implementano 
parla parlano aumenta aumentano 
parla parlano ascolta ascoltano 
parla parlano gioca giocano 
parla parlano prevede prevedono 
parla parlano provvede provvedono 
parla parlano dice dicono 
parla parlano urla urlano 
parla parlano cerca cercano 
parla parlano vede vedono 
parla parlano mescola mescolano 
parla parlano suona suonano 
parla parlano siede siedono 
parla parlano rallenta rallentano 
nuota nuotano parla parlano 
nuota nuotano pensa pensano 
nuota nuotano scompare scompaiono 
nuota nuotano cammina camminano 
nuota nuotano lavora lavorano 
nuota nuotano scrive scrivono 
nuota nuotano diminuisce diminuiscono 
nuota nuotano descrive descrivono 
nuota nuotano mangia mangiano 
nuota nuotano migliora migliorano 
nuota nuotano stima stimano 
nuota nuotano trova trovano 
nuota nuotano genera generano 
nuota nuotano va vanno 
nuota nuotano implementa implementano 
nuota nuotano aumenta aumentano 
nuota nuotano ascolta ascoltano 
nuota nuotano gioca giocano 
nuota nuotano prevede prevedono 
nuota nuotano provvede provvedono 
nuota nuotano dice dicono 
nuota nuotano urla urlano 
nuota nuotano cerca cercano 
nuota nuotano vede vedono 
nuota nuotano mescola mescolano 
nuota nuotano suona suonano 
nuota nuotano siede siedono 
nuota nuotano rallenta rallentano 
pensa pensano scompare scompaiono 
pensa pensano cammina camminano 
pensa pensano lavora lavorano 
pensa pensano scrive scrivono 
pensa pensano diminuisce diminuiscono 
pensa pensano descrive descrivono 
pensa pensano mangia mangiano 
pensa pensano migliora migliorano 
pensa pensano stima stimano 
pensa pensano trova trovano 
pensa pensano genera generano 
pensa pensano va vanno 
pensa pensano implementa implementano 
pensa pensano aumenta aumentano 
pensa pensano ascolta ascoltano 
pensa pensano gioca giocano 
pensa pensano prevede prevedono 
pensa pensano provvede provvedono 
pensa pensano dice dicono 
pensa pensano urla urlano 
pensa pensano cerca cercano 
pensa pensano vede vedono 
pensa pensano mescola mescolano 
pensa pensano suona suonano 
pensa pensano siede siedono 
pensa pensano rallenta rallentano 
pensa pensano parla parlano 
pensa pensano nuota nuotano 
scompare scompaiono cammina camminano 
scompare scompaiono lavora lavorano 
scompare scompaiono scrive scrivono 
scompare scompaiono diminuisce diminuiscono 
scompare scompaiono descrive descrivono 
scompare scompaiono mangia mangiano 
scompare scompaiono migliora migliorano 
scompare scompaiono stima stimano 
scompare scompaiono trova trovano 
scompare scompaiono genera generano 
scompare scompaiono va vanno 
scompare scompaiono implementa implementano 
scompare scompaiono aumenta aumentano 
scompare scompaiono ascolta ascoltano 
scompare scompaiono gioca giocano 
scompare scompaiono prevede prevedono 
scompare scompaiono provvede provvedono 
scompare scompaiono dice dicono 
scompare scompaiono urla urlano 
scompare scompaiono cerca cercano 
scompare scompaiono vede vedono 
scompare scompaiono mescola mescolano 
scompare scompaiono suona suonano 
scompare scompaiono siede siedono 
scompare scompaiono rallenta rallentano 
scompare scompaiono parla parlano 
scompare scompaiono nuota nuotano 
scompare scompaiono pensa pensano 
cammina camminano lavora lavorano 
cammina camminano scrive scrivono 
cammina camminano diminuisce diminuiscono 
cammina camminano descrive descrivono 
cammina camminano mangia mangiano 
cammina camminano migliora migliorano 
cammina camminano stima stimano 
cammina camminano trova trovano 
cammina camminano genera generano 
cammina camminano va vanno 
cammina camminano implementa implementano 
cammina camminano aumenta aumentano 
cammina camminano ascolta ascoltano 
cammina camminano gioca giocano 
cammina camminano prevede prevedono 
cammina camminano provvede provvedono 
cammina camminano dice dicono 
cammina camminano urla urlano 
cammina camminano cerca cercano 
cammina camminano vede vedono 
cammina camminano mescola mescolano 
cammina camminano suona suonano 
cammina camminano siede siedono 
cammina camminano rallenta rallentano 
cammina camminano parla parlano 
cammina camminano nuota nuotano 
cammina camminano pensa pensano 
cammina camminano scompare scompaiono 
lavora lavorano scrive scrivono 
lavora lavorano diminuisce diminuiscono 
lavora lavorano descrive descrivono 
lavora lavorano mangia mangiano 
lavora lavorano migliora migliorano 
lavora lavorano stima stimano 
lavora lavorano trova trovano 
lavora lavorano genera generano 
lavora lavorano va vanno 
lavora lavorano implementa implementano 
lavora lavorano aumenta aumentano 
lavora lavorano ascolta ascoltano 
lavora lavorano gioca giocano 
lavora lavorano prevede prevedono 
lavora lavorano provvede provvedono 
lavora lavorano dice dicono 
lavora lavorano urla urlano 
lavora lavorano cerca cercano 
lavora lavorano vede vedono 
lavora lavorano mescola mescolano 
lavora lavorano suona suonano 
lavora lavorano siede siedono 
lavora lavorano rallenta rallentano 
lavora lavorano parla parlano 
lavora lavorano nuota nuotano 
lavora lavorano pensa pensano 
lavora lavorano scompare scompaiono 
lavora lavorano cammina camminano 
scrive scrivono diminuisce diminuiscono 
scrive scrivono descrive descrivono 
scrive scrivono mangia mangiano 
scrive scrivono migliora migliorano 
scrive scrivono stima stimano 
scrive scrivono trova trovano 
scrive scrivono genera generano 
scrive scrivono va vanno 
scrive scrivono implementa implementano 
scrive scrivono aumenta aumentano 
scrive scrivono ascolta ascoltano 
scrive scrivono gioca giocano 
scrive scrivono prevede prevedono 
scrive scrivono provvede provvedono 
scrive scrivono dice dicono 
scrive scrivono urla urlano 
scrive scrivono cerca cercano 
scrive scrivono vede vedono 
scrive scrivono mescola mescolano 
scrive scrivono suona suonano 
scrive scrivono siede siedono 
scrive scrivono rallenta rallentano 
scrive scrivono parla parlano 
scrive scrivono nuota nuotano 
scrive scrivono pensa pensano 
scrive scrivono scompare scompaiono 
scrive scrivono cammina camminano 
scrive scrivono lavora lavorano 
: gram10-plural-verbs (1st person)
gioco giochiamo cerco cerchiamo
gioco giochiamo mangio mangiamo
gioco giochiamo dormo dormiamo
gioco giochiamo implemento implementiamo
gioco giochiamo vado andiamo
gioco giochiamo salto saltiamo
gioco giochiamo ascolto ascoltiamo
gioco giochiamo urlo urliamo
gioco giochiamo dico diciamo
gioco giochiamo rallento rallentiamo
gioco giochiamo cammino camminiamo
gioco giochiamo leggo leggiamo
gioco giochiamo scrivo scriviamo
gioco giochiamo aumento aumentiamo
gioco giochiamo volo voliamo
gioco giochiamo verifico verifichiamo
gioco giochiamo mescolo mescoliamo
gioco giochiamo nuoto nuotiamo
gioco giochiamo sparisco spariamo
gioco giochiamo muovo muoviamo
gioco giochiamo gioisco gioiamo
gioco giochiamo zappo zappiamo
gioco giochiamo combatto combattiamo
gioco giochiamo suono suoniamo
gioco giochiamo recito recitiamo
gioco giochiamo odio odiamo
gioco giochiamo amo amiamo
gioco giochiamo bevo beviamo
gioco giochiamo affilo affiliamo
gioco giochiamo taglio tagliamo
cerco cerchiamo gioco giochiamo
cerco cerchiamo mangio mangiamo
cerco cerchiamo dormo dormiamo
cerco cerchiamo implemento implementiamo
cerco cerchiamo vado andiamo
cerco cerchiamo salto saltiamo
cerco cerchiamo ascolto ascoltiamo
cerco cerchiamo urlo urliamo
cerco cerchiamo dico diciamo
cerco cerchiamo rallento rallentiamo
cerco cerchiamo cammino camminiamo
cerco cerchiamo leggo leggiamo
cerco cerchiamo scrivo scriviamo
cerco cerchiamo aumento aumentiamo
cerco cerchiamo volo voliamo
cerco cerchiamo verifico verifichiamo
cerco cerchiamo mescolo mescoliamo
cerco cerchiamo nuoto nuotiamo
cerco cerchiamo sparisco spariamo
cerco cerchiamo muovo muoviamo
cerco cerchiamo gioisco gioiamo
cerco cerchiamo zappo zappiamo
cerco cerchiamo combatto combattiamo
cerco cerchiamo suono suoniamo
cerco cerchiamo recito recitiamo
cerco cerchiamo odio odiamo
cerco cerchiamo amo amiamo
cerco cerchiamo bevo beviamo
cerco cerchiamo affilo affiliamo
cerco cerchiamo taglio tagliamo
mangio mangiamo gioco giochiamo
mangio mangiamo cerco cerchiamo
mangio mangiamo dormo dormiamo
mangio mangiamo implemento implementiamo
mangio mangiamo vado andiamo
mangio mangiamo salto saltiamo
mangio mangiamo ascolto ascoltiamo
mangio mangiamo urlo urliamo
mangio mangiamo dico diciamo
mangio mangiamo rallento rallentiamo
mangio mangiamo cammino camminiamo
mangio mangiamo leggo leggiamo
mangio mangiamo scrivo scriviamo
mangio mangiamo aumento aumentiamo
mangio mangiamo volo voliamo
mangio mangiamo verifico verifichiamo
mangio mangiamo mescolo mescoliamo
mangio mangiamo nuoto nuotiamo
mangio mangiamo sparisco spariamo
mangio mangiamo muovo muoviamo
mangio mangiamo gioisco gioiamo
mangio mangiamo zappo zappiamo
mangio mangiamo combatto combattiamo
mangio mangiamo suono suoniamo
mangio mangiamo recito recitiamo
mangio mangiamo odio odiamo
mangio mangiamo amo amiamo
mangio mangiamo bevo beviamo
mangio mangiamo affilo affiliamo
mangio mangiamo taglio tagliamo
dormo dormiamo gioco giochiamo
dormo dormiamo cerco cerchiamo
dormo dormiamo mangio mangiamo
dormo dormiamo implemento implementiamo
dormo dormiamo vado andiamo
dormo dormiamo salto saltiamo
dormo dormiamo ascolto ascoltiamo
dormo dormiamo urlo urliamo
dormo dormiamo dico diciamo
dormo dormiamo rallento rallentiamo
dormo dormiamo cammino camminiamo
dormo dormiamo leggo leggiamo
dormo dormiamo scrivo scriviamo
dormo dormiamo aumento aumentiamo
dormo dormiamo volo voliamo
dormo dormiamo verifico verifichiamo
dormo dormiamo mescolo mescoliamo
dormo dormiamo nuoto nuotiamo
dormo dormiamo sparisco spariamo
dormo dormiamo muovo muoviamo
dormo dormiamo gioisco gioiamo
dormo dormiamo zappo zappiamo
dormo dormiamo combatto combattiamo
dormo dormiamo suono suoniamo
dormo dormiamo recito recitiamo
dormo dormiamo odio odiamo
dormo dormiamo amo amiamo
dormo dormiamo bevo beviamo
dormo dormiamo affilo affiliamo
dormo dormiamo taglio tagliamo
implemento implementiamo gioco giochiamo
implemento implementiamo cerco cerchiamo
implemento implementiamo mangio mangiamo
implemento implementiamo dormo dormiamo
implemento implementiamo vado andiamo
implemento implementiamo salto saltiamo
implemento implementiamo ascolto ascoltiamo
implemento implementiamo urlo urliamo
implemento implementiamo dico diciamo
implemento implementiamo rallento rallentiamo
implemento implementiamo cammino camminiamo
implemento implementiamo leggo leggiamo
implemento implementiamo scrivo scriviamo
implemento implementiamo aumento aumentiamo
implemento implementiamo volo voliamo
implemento implementiamo verifico verifichiamo
implemento implementiamo mescolo mescoliamo
implemento implementiamo nuoto nuotiamo
implemento implementiamo sparisco spariamo
implemento implementiamo muovo muoviamo
implemento implementiamo gioisco gioiamo
implemento implementiamo zappo zappiamo
implemento implementiamo combatto combattiamo
implemento implementiamo suono suoniamo
implemento implementiamo recito recitiamo
implemento implementiamo odio odiamo
implemento implementiamo amo amiamo
implemento implementiamo bevo beviamo
implemento implementiamo affilo affiliamo
implemento implementiamo taglio tagliamo
vado andiamo gioco giochiamo
vado andiamo cerco cerchiamo
vado andiamo mangio mangiamo
vado andiamo dormo dormiamo
vado andiamo implemento implementiamo
vado andiamo salto saltiamo
vado andiamo ascolto ascoltiamo
vado andiamo urlo urliamo
vado andiamo dico diciamo
vado andiamo rallento rallentiamo
vado andiamo cammino camminiamo
vado andiamo leggo leggiamo
vado andiamo scrivo scriviamo
vado andiamo aumento aumentiamo
vado andiamo volo voliamo
vado andiamo verifico verifichiamo
vado andiamo mescolo mescoliamo
vado andiamo nuoto nuotiamo
vado andiamo sparisco spariamo
vado andiamo muovo muoviamo
vado andiamo gioisco gioiamo
vado andiamo zappo zappiamo
vado andiamo combatto combattiamo
vado andiamo suono suoniamo
vado andiamo recito recitiamo
vado andiamo odio odiamo
vado andiamo amo amiamo
vado andiamo bevo beviamo
vado andiamo affilo affiliamo
vado andiamo taglio tagliamo
salto saltiamo gioco giochiamo
salto saltiamo cerco cerchiamo
salto saltiamo mangio mangiamo
salto saltiamo dormo dormiamo
salto saltiamo implemento implementiamo
salto saltiamo vado andiamo
salto saltiamo ascolto ascoltiamo
salto saltiamo urlo urliamo
salto saltiamo dico diciamo
salto saltiamo rallento rallentiamo
salto saltiamo cammino camminiamo
salto saltiamo leggo leggiamo
salto saltiamo scrivo scriviamo
salto saltiamo aumento aumentiamo
salto saltiamo volo voliamo
salto saltiamo verifico verifichiamo
salto saltiamo mescolo mescoliamo
salto saltiamo nuoto nuotiamo
salto saltiamo sparisco spariamo
salto saltiamo muovo muoviamo
salto saltiamo gioisco gioiamo
salto saltiamo zappo zappiamo
salto saltiamo combatto combattiamo
salto saltiamo suono suoniamo
salto saltiamo recito recitiamo
salto saltiamo odio odiamo
salto saltiamo amo amiamo
salto saltiamo bevo beviamo
salto saltiamo affilo affiliamo
salto saltiamo taglio tagliamo
ascolto ascoltiamo gioco giochiamo
ascolto ascoltiamo cerco cerchiamo
ascolto ascoltiamo mangio mangiamo
ascolto ascoltiamo dormo dormiamo
ascolto ascoltiamo implemento implementiamo
ascolto ascoltiamo vado andiamo
ascolto ascoltiamo salto saltiamo
ascolto ascoltiamo urlo urliamo
ascolto ascoltiamo dico diciamo
ascolto ascoltiamo rallento rallentiamo
ascolto ascoltiamo cammino camminiamo
ascolto ascoltiamo leggo leggiamo
ascolto ascoltiamo scrivo scriviamo
ascolto ascoltiamo aumento aumentiamo
ascolto ascoltiamo volo voliamo
ascolto ascoltiamo verifico verifichiamo
ascolto ascoltiamo mescolo mescoliamo
ascolto ascoltiamo nuoto nuotiamo
ascolto ascoltiamo sparisco spariamo
ascolto ascoltiamo muovo muoviamo
ascolto ascoltiamo gioisco gioiamo
ascolto ascoltiamo zappo zappiamo
ascolto ascoltiamo combatto combattiamo
ascolto ascoltiamo suono suoniamo
ascolto ascoltiamo recito recitiamo
ascolto ascoltiamo odio odiamo
ascolto ascoltiamo amo amiamo
ascolto ascoltiamo bevo beviamo
ascolto ascoltiamo affilo affiliamo
ascolto ascoltiamo taglio tagliamo
urlo urliamo gioco giochiamo
urlo urliamo cerco cerchiamo
urlo urliamo mangio mangiamo
urlo urliamo dormo dormiamo
urlo urliamo implemento implementiamo
urlo urliamo vado andiamo
urlo urliamo salto saltiamo
urlo urliamo ascolto ascoltiamo
urlo urliamo dico diciamo
urlo urliamo rallento rallentiamo
urlo urliamo cammino camminiamo
urlo urliamo leggo leggiamo
urlo urliamo scrivo scriviamo
urlo urliamo aumento aumentiamo
urlo urliamo volo voliamo
urlo urliamo verifico verifichiamo
urlo urliamo mescolo mescoliamo
urlo urliamo nuoto nuotiamo
urlo urliamo sparisco spariamo
urlo urliamo muovo muoviamo
urlo urliamo gioisco gioiamo
urlo urliamo zappo zappiamo
urlo urliamo combatto combattiamo
urlo urliamo suono suoniamo
urlo urliamo recito recitiamo
urlo urliamo odio odiamo
urlo urliamo amo amiamo
urlo urliamo bevo beviamo
urlo urliamo affilo affiliamo
urlo urliamo taglio tagliamo
dico diciamo gioco giochiamo
dico diciamo cerco cerchiamo
dico diciamo mangio mangiamo
dico diciamo dormo dormiamo
dico diciamo implemento implementiamo
dico diciamo vado andiamo
dico diciamo salto saltiamo
dico diciamo ascolto ascoltiamo
dico diciamo urlo urliamo
dico diciamo rallento rallentiamo
dico diciamo cammino camminiamo
dico diciamo leggo leggiamo
dico diciamo scrivo scriviamo
dico diciamo aumento aumentiamo
dico diciamo volo voliamo
dico diciamo verifico verifichiamo
dico diciamo mescolo mescoliamo
dico diciamo nuoto nuotiamo
dico diciamo sparisco spariamo
dico diciamo muovo muoviamo
dico diciamo gioisco gioiamo
dico diciamo zappo zappiamo
dico diciamo combatto combattiamo
dico diciamo suono suoniamo
dico diciamo recito recitiamo
dico diciamo odio odiamo
dico diciamo amo amiamo
dico diciamo bevo beviamo
dico diciamo affilo affiliamo
dico diciamo taglio tagliamo
rallento rallentiamo gioco giochiamo
rallento rallentiamo cerco cerchiamo
rallento rallentiamo mangio mangiamo
rallento rallentiamo dormo dormiamo
rallento rallentiamo implemento implementiamo
rallento rallentiamo vado andiamo
rallento rallentiamo salto saltiamo
rallento rallentiamo ascolto ascoltiamo
rallento rallentiamo urlo urliamo
rallento rallentiamo dico diciamo
rallento rallentiamo cammino camminiamo
rallento rallentiamo leggo leggiamo
rallento rallentiamo scrivo scriviamo
rallento rallentiamo aumento aumentiamo
rallento rallentiamo volo voliamo
rallento rallentiamo verifico verifichiamo
rallento rallentiamo mescolo mescoliamo
rallento rallentiamo nuoto nuotiamo
rallento rallentiamo sparisco spariamo
rallento rallentiamo muovo muoviamo
rallento rallentiamo gioisco gioiamo
rallento rallentiamo zappo zappiamo
rallento rallentiamo combatto combattiamo
rallento rallentiamo suono suoniamo
rallento rallentiamo recito recitiamo
rallento rallentiamo odio odiamo
rallento rallentiamo amo amiamo
rallento rallentiamo bevo beviamo
rallento rallentiamo affilo affiliamo
rallento rallentiamo taglio tagliamo
cammino camminiamo gioco giochiamo
cammino camminiamo cerco cerchiamo
cammino camminiamo mangio mangiamo
cammino camminiamo dormo dormiamo
cammino camminiamo implemento implementiamo
cammino camminiamo vado andiamo
cammino camminiamo salto saltiamo
cammino camminiamo ascolto ascoltiamo
cammino camminiamo urlo urliamo
cammino camminiamo dico diciamo
cammino camminiamo rallento rallentiamo
cammino camminiamo leggo leggiamo
cammino camminiamo scrivo scriviamo
cammino camminiamo aumento aumentiamo
cammino camminiamo volo voliamo
cammino camminiamo verifico verifichiamo
cammino camminiamo mescolo mescoliamo
cammino camminiamo nuoto nuotiamo
cammino camminiamo sparisco spariamo
cammino camminiamo muovo muoviamo
cammino camminiamo gioisco gioiamo
cammino camminiamo zappo zappiamo
cammino camminiamo combatto combattiamo
cammino camminiamo suono suoniamo
cammino camminiamo recito recitiamo
cammino camminiamo odio odiamo
cammino camminiamo amo amiamo
cammino camminiamo bevo beviamo
cammino camminiamo affilo affiliamo
cammino camminiamo taglio tagliamo
leggo leggiamo gioco giochiamo
leggo leggiamo cerco cerchiamo
leggo leggiamo mangio mangiamo
leggo leggiamo dormo dormiamo
leggo leggiamo implemento implementiamo
leggo leggiamo vado andiamo
leggo leggiamo salto saltiamo
leggo leggiamo ascolto ascoltiamo
leggo leggiamo urlo urliamo
leggo leggiamo dico diciamo
leggo leggiamo rallento rallentiamo
leggo leggiamo cammino camminiamo
leggo leggiamo scrivo scriviamo
leggo leggiamo aumento aumentiamo
leggo leggiamo volo voliamo
leggo leggiamo verifico verifichiamo
leggo leggiamo mescolo mescoliamo
leggo leggiamo nuoto nuotiamo
leggo leggiamo sparisco spariamo
leggo leggiamo muovo muoviamo
leggo leggiamo gioisco gioiamo
leggo leggiamo zappo zappiamo
leggo leggiamo combatto combattiamo
leggo leggiamo suono suoniamo
leggo leggiamo recito recitiamo
leggo leggiamo odio odiamo
leggo leggiamo amo amiamo
leggo leggiamo bevo beviamo
leggo leggiamo affilo affiliamo
leggo leggiamo taglio tagliamo
scrivo scriviamo gioco giochiamo
scrivo scriviamo cerco cerchiamo
scrivo scriviamo mangio mangiamo
scrivo scriviamo dormo dormiamo
scrivo scriviamo implemento implementiamo
scrivo scriviamo vado andiamo
scrivo scriviamo salto saltiamo
scrivo scriviamo ascolto ascoltiamo
scrivo scriviamo urlo urliamo
scrivo scriviamo dico diciamo
scrivo scriviamo rallento rallentiamo
scrivo scriviamo cammino camminiamo
scrivo scriviamo leggo leggiamo
scrivo scriviamo aumento aumentiamo
scrivo scriviamo volo voliamo
scrivo scriviamo verifico verifichiamo
scrivo scriviamo mescolo mescoliamo
scrivo scriviamo nuoto nuotiamo
scrivo scriviamo sparisco spariamo
scrivo scriviamo muovo muoviamo
scrivo scriviamo gioisco gioiamo
scrivo scriviamo zappo zappiamo
scrivo scriviamo combatto combattiamo
scrivo scriviamo suono suoniamo
scrivo scriviamo recito recitiamo
scrivo scriviamo odio odiamo
scrivo scriviamo amo amiamo
scrivo scriviamo bevo beviamo
scrivo scriviamo affilo affiliamo
scrivo scriviamo taglio tagliamo
aumento aumentiamo gioco giochiamo
aumento aumentiamo cerco cerchiamo
aumento aumentiamo mangio mangiamo
aumento aumentiamo dormo dormiamo
aumento aumentiamo implemento implementiamo
aumento aumentiamo vado andiamo
aumento aumentiamo salto saltiamo
aumento aumentiamo ascolto ascoltiamo
aumento aumentiamo urlo urliamo
aumento aumentiamo dico diciamo
aumento aumentiamo rallento rallentiamo
aumento aumentiamo cammino camminiamo
aumento aumentiamo leggo leggiamo
aumento aumentiamo scrivo scriviamo
aumento aumentiamo volo voliamo
aumento aumentiamo verifico verifichiamo
aumento aumentiamo mescolo mescoliamo
aumento aumentiamo nuoto nuotiamo
aumento aumentiamo sparisco spariamo
aumento aumentiamo muovo muoviamo
aumento aumentiamo gioisco gioiamo
aumento aumentiamo zappo zappiamo
aumento aumentiamo combatto combattiamo
aumento aumentiamo suono suoniamo
aumento aumentiamo recito recitiamo
aumento aumentiamo odio odiamo
aumento aumentiamo amo amiamo
aumento aumentiamo bevo beviamo
aumento aumentiamo affilo affiliamo
aumento aumentiamo taglio tagliamo
volo voliamo gioco giochiamo
volo voliamo cerco cerchiamo
volo voliamo mangio mangiamo
volo voliamo dormo dormiamo
volo voliamo implemento implementiamo
volo voliamo vado andiamo
volo voliamo salto saltiamo
volo voliamo ascolto ascoltiamo
volo voliamo urlo urliamo
volo voliamo dico diciamo
volo voliamo rallento rallentiamo
volo voliamo cammino camminiamo
volo voliamo leggo leggiamo
volo voliamo scrivo scriviamo
volo voliamo aumento aumentiamo
volo voliamo verifico verifichiamo
volo voliamo mescolo mescoliamo
volo voliamo nuoto nuotiamo
volo voliamo sparisco spariamo
volo voliamo muovo muoviamo
volo voliamo gioisco gioiamo
volo voliamo zappo zappiamo
volo voliamo combatto combattiamo
volo voliamo suono suoniamo
volo voliamo recito recitiamo
volo voliamo odio odiamo
volo voliamo amo amiamo
volo voliamo bevo beviamo
volo voliamo affilo affiliamo
volo voliamo taglio tagliamo
verifico verifichiamo gioco giochiamo
verifico verifichiamo cerco cerchiamo
verifico verifichiamo mangio mangiamo
verifico verifichiamo dormo dormiamo
verifico verifichiamo implemento implementiamo
verifico verifichiamo vado andiamo
verifico verifichiamo salto saltiamo
verifico verifichiamo ascolto ascoltiamo
verifico verifichiamo urlo urliamo
verifico verifichiamo dico diciamo
verifico verifichiamo rallento rallentiamo
verifico verifichiamo cammino camminiamo
verifico verifichiamo leggo leggiamo
verifico verifichiamo scrivo scriviamo
verifico verifichiamo aumento aumentiamo
verifico verifichiamo volo voliamo
verifico verifichiamo mescolo mescoliamo
verifico verifichiamo nuoto nuotiamo
verifico verifichiamo sparisco spariamo
verifico verifichiamo muovo muoviamo
verifico verifichiamo gioisco gioiamo
verifico verifichiamo zappo zappiamo
verifico verifichiamo combatto combattiamo
verifico verifichiamo suono suoniamo
verifico verifichiamo recito recitiamo
verifico verifichiamo odio odiamo
verifico verifichiamo amo amiamo
verifico verifichiamo bevo beviamo
verifico verifichiamo affilo affiliamo
verifico verifichiamo taglio tagliamo
mescolo mescoliamo gioco giochiamo
mescolo mescoliamo cerco cerchiamo
mescolo mescoliamo mangio mangiamo
mescolo mescoliamo dormo dormiamo
mescolo mescoliamo implemento implementiamo
mescolo mescoliamo vado andiamo
mescolo mescoliamo salto saltiamo
mescolo mescoliamo ascolto ascoltiamo
mescolo mescoliamo urlo urliamo
mescolo mescoliamo dico diciamo
mescolo mescoliamo rallento rallentiamo
mescolo mescoliamo cammino camminiamo
mescolo mescoliamo leggo leggiamo
mescolo mescoliamo scrivo scriviamo
mescolo mescoliamo aumento aumentiamo
mescolo mescoliamo volo voliamo
mescolo mescoliamo verifico verifichiamo
mescolo mescoliamo nuoto nuotiamo
mescolo mescoliamo sparisco spariamo
mescolo mescoliamo muovo muoviamo
mescolo mescoliamo gioisco gioiamo
mescolo mescoliamo zappo zappiamo
mescolo mescoliamo combatto combattiamo
mescolo mescoliamo suono suoniamo
mescolo mescoliamo recito recitiamo
mescolo mescoliamo odio odiamo
mescolo mescoliamo amo amiamo
mescolo mescoliamo bevo beviamo
mescolo mescoliamo affilo affiliamo
mescolo mescoliamo taglio tagliamo
nuoto nuotiamo gioco giochiamo
nuoto nuotiamo cerco cerchiamo
nuoto nuotiamo mangio mangiamo
nuoto nuotiamo dormo dormiamo
nuoto nuotiamo implemento implementiamo
nuoto nuotiamo vado andiamo
nuoto nuotiamo salto saltiamo
nuoto nuotiamo ascolto ascoltiamo
nuoto nuotiamo urlo urliamo
nuoto nuotiamo dico diciamo
nuoto nuotiamo rallento rallentiamo
nuoto nuotiamo cammino camminiamo
nuoto nuotiamo leggo leggiamo
nuoto nuotiamo scrivo scriviamo
nuoto nuotiamo aumento aumentiamo
nuoto nuotiamo volo voliamo
nuoto nuotiamo verifico verifichiamo
nuoto nuotiamo mescolo mescoliamo
nuoto nuotiamo sparisco spariamo
nuoto nuotiamo muovo muoviamo
nuoto nuotiamo gioisco gioiamo
nuoto nuotiamo zappo zappiamo
nuoto nuotiamo combatto combattiamo
nuoto nuotiamo suono suoniamo
nuoto nuotiamo recito recitiamo
nuoto nuotiamo odio odiamo
nuoto nuotiamo amo amiamo
nuoto nuotiamo bevo beviamo
nuoto nuotiamo affilo affiliamo
nuoto nuotiamo taglio tagliamo
sparisco spariamo gioco giochiamo
sparisco spariamo cerco cerchiamo
sparisco spariamo mangio mangiamo
sparisco spariamo dormo dormiamo
sparisco spariamo implemento implementiamo
sparisco spariamo vado andiamo
sparisco spariamo salto saltiamo
sparisco spariamo ascolto ascoltiamo
sparisco spariamo urlo urliamo
sparisco spariamo dico diciamo
sparisco spariamo rallento rallentiamo
sparisco spariamo cammino camminiamo
sparisco spariamo leggo leggiamo
sparisco spariamo scrivo scriviamo
sparisco spariamo aumento aumentiamo
sparisco spariamo volo voliamo
sparisco spariamo verifico verifichiamo
sparisco spariamo mescolo mescoliamo
sparisco spariamo nuoto nuotiamo
sparisco spariamo muovo muoviamo
sparisco spariamo gioisco gioiamo
sparisco spariamo zappo zappiamo
sparisco spariamo combatto combattiamo
sparisco spariamo suono suoniamo
sparisco spariamo recito recitiamo
sparisco spariamo odio odiamo
sparisco spariamo amo amiamo
sparisco spariamo bevo beviamo
sparisco spariamo affilo affiliamo
sparisco spariamo taglio tagliamo
muovo muoviamo gioco giochiamo
muovo muoviamo cerco cerchiamo
muovo muoviamo mangio mangiamo
muovo muoviamo dormo dormiamo
muovo muoviamo implemento implementiamo
muovo muoviamo vado andiamo
muovo muoviamo salto saltiamo
muovo muoviamo ascolto ascoltiamo
muovo muoviamo urlo urliamo
muovo muoviamo dico diciamo
muovo muoviamo rallento rallentiamo
