word,PN_Singapore,PLD20_Singapore,PN_NonStd,OLD20
penulis,1,2.75,1,2.6
penulisan,0,2.85,0,2.8
penumbuk,1,2.8,1,2.8
penumpang,2,2.45,1,2.5
penumpuan,0,3.1,0,2.65
penundaan,0,2.85,0,2.85
penunggang,1,2.8,1,2.85
penunjuk,2,2.5,2,2.5
penuntut,1,2.75,1,2.7
penurunan,0,2.8,0,2.65
penutup,1,2.75,1,2.65
penutupan,0,2.8,0,2.7
penyair,0,2.8,0,2.65
penyajak,0,2.75,0,2.65
penyakit,0,2.75,0,2.7
penyalahgunaan,0,5.65,0,5.5
penyalin,1,2.65,1,2.5
penyalinan,0,2.9,0,2.7
penyalur,0,2.75,0,2.7
penyaluran,0,2.85,0,2.65
penyamaan,0,2.2,0,1.9
penyamaran,0,2.55,0,2.35
penyambungan,0,3.1,0,3.4
penyampai,0,3.0,0,2.7
penyampaian,0,3.45,0,2.7
penyamun,0,2.7,0,2.55
penyandang,1,2.7,1,2.8
penyanyi,1,2.9,1,2.75
penyarung,1,2.55,1,2.55
penyata,0,2.1,0,1.95
penyatuan,0,2.8,0,2.4
penyayang,0,2.55,0,2.65
penyebab,0,2.75,0,2.75
penyebaran,0,2.8,0,2.35
penyebutan,0,3.2,0,2.6
penyedia,1,3.3,1,2.65
penyediaan,1,3.25,1,2.6
penyejat,0,2.5,0,2.55
penyejuk,0,2.8,0,2.8
penyejukan,0,2.9,0,2.85
penyeksaan,0,3.55,0,2.7
penyelam,1,2.65,1,2.5
penyelamat,0,3.25,0,2.9
penyelaras,0,3.15,0,2.85
penyelarasan,0,3.35,0,3.15
penyelenggaraan,0,5.25,0,5.4
penyelesai,0,3.85,0,3.6
penyelesaian,0,4.0,0,3.45
penyelewengan,0,4.5,0,4.95
penyelia,2,3.0,2,2.45
penyeliaan,1,3.15,1,2.65
penyelidik,1,3.65,1,3.45
penyelidikan,0,3.6,0,3.5
penyeludupan,0,3.9,0,3.85
penyemarakan,0,3.3,0,2.9
penyembelihan,0,4.7,0,4.55
penyembuhan,1,2.95,1,2.9
penyembur,1,3.05,1,2.8
penyemburan,1,3.2,1,2.7
penyempurnaan,0,4.7,0,4.2
penyenaraian,0,3.75,0,3.3
penyendal,0,3.2,0,2.85
penyenggaraan,0,3.75,0,3.75
penyepaduan,0,3.8,0,3.45
penyepit,0,2.85,0,2.6
penyerahan,1,2.45,1,2.1
penyerang,2,2.2,2,2.3
penyerap,2,2.4,2,2.45
penyerapan,1,2.45,1,2.3
penyerbu,1,3.15,1,2.7
penyeri,0,2.7,0,2.35
penyerlahan,0,3.05,0,2.7
penyertaan,0,2.85,0,2.4
penyesalan,0,2.9,0,2.55
penyesuaian,0,4.05,0,2.9
penyewa,1,2.8,1,2.4
penyewaan,0,2.75,0,2.3
penyiar,0,2.9,0,2.7
penyiaran,0,2.8,0,2.5
penyiasat,1,3.45,1,2.8
penyiasatan,0,3.85,0,3.1
penyimpan,1,2.7,1,2.6
penyimpanan,1,3.4,1,3.0
penyimpangan,1,3.25,1,3.4
penyingkiran,0,4.0,0,3.8
penyisihan,0,3.05,0,2.9
penyokong,1,2.75,1,3.2
penyu,0,2.55,0,2.45
penyuburan,0,2.65,0,2.5
penyucian,0,3.25,0,3.0
penyudah,0,2.9,0,2.85
penyudahan,0,2.85,0,2.8
penyuluh,1,2.7,1,2.7
penyumbang,2,2.55,2,2.6
penyumbat,2,2.75,2,2.8
penyuntik,1,3.7,1,3.25
penyunting,1,3.65,1,3.3
penyusun,1,2.45,1,2.4
penyusunan,1,3.0,1,2.75
penyusutan,1,3.0,1,2.75
pepatah,0,2.35,0,2.4
pepejal,0,3.0,0,3.0
peperangan,0,2.9,0,2.65
peperiksaan,0,4.15,0,3.7
perabot,0,2.85,0,2.85
peracun,1,2.5,1,2.35
peradaban,0,2.7,0,2.55
peraduan,1,2.55,1,1.9
peraga,1,1.95,1,1.95
peragaan,2,2.0,1,1.9
peragawati,0,3.95,0,3.85
perahu,0,2.0,0,2.0
perai,3,1.85,3,1.55
peraih,0,2.5,0,1.9
perairan,1,2.65,1,2.0
perak,3,1.85,3,1.6
perakam,2,2.0,2,1.9
perakuan,2,2.6,2,1.9
peralatan,1,2.3,1,2.05
peralihan,1,2.55,1,2.5
peramah,2,1.9,2,1.9
perampas,1,2.65,1,2.65
peranan,3,1.85,3,1.8
perancang,0,2.7,0,2.4
perancangan,0,2.95,0,2.55
peranda,3,2.25,2,1.85
perang,8,1.55,8,1.55
perangai,0,1.95,0,2.3
perangan,5,1.75,5,1.8
peranginan,0,2.75,0,2.9
perangkaan,0,2.65,0,2.75
perangkap,2,2.1,2,1.95
perangsang,2,2.45,2,2.65
perantara,1,2.95,1,2.65
perantaraan,0,3.35,0,3.05
perantau,1,2.45,1,2.15
perantauan,0,3.45,0,2.8
perantis,1,2.75,1,2.65
perap,4,1.8,4,1.75
perarakan,0,2.6,0,2.35
perasa,5,1.7,5,1.65
perasaan,2,1.85,0,1.85
perasan,3,1.75,3,1.8
perasmian,0,3.05,0,2.75
peraturan,0,2.75,0,2.35
peratus,0,2.65,0,2.5
peratusan,0,2.75,0,2.3
perawan,5,1.75,5,1.8
perawat,4,1.8,4,1.8
perawatan,1,2.1,1,1.95
perayaan,2,1.9,1,1.9
perayau,1,2.35,1,2.05
perbadanan,1,2.55,1,2.45
perbahasan,1,2.45,1,2.4
perbaiki,0,3.25,0,2.8
perbalahan,0,2.7,0,2.6
perban,0,2.45,0,2.0
perbandaran,0,3.45,0,2.95
perbandingan,0,3.65,0,2.7
perbanyak,2,2.8,2,2.8
perbarisan,0,2.9,0,2.9
perbatuan,1,2.6,1,2.2
perbelanjaan,0,4.1,0,3.75
perbendaharaan,0,5.5,0,4.95
perbezaan,0,2.95,0,2.95
perbicaraan,1,3.2,1,3.2
perbidanan,1,2.8,1,2.8
perbincangan,0,3.25,0,3.1
perbualan,1,2.65,1,2.65
perbuatan,2,2.55,2,2.4
percakapan,1,2.8,1,2.75
percakaran,2,2.6,2,2.55
percambahan,1,2.7,1,2.8
percampuran,0,3.9,0,3.25
percanggahan,1,2.9,1,3.2
percaturan,0,2.85,0,2.6
percaya,1,2.3,1,1.95
perceraian,0,3.45,0,2.75
percetakan,0,2.85,0,2.65
percik,0,2.65,0,2.0
percikan,0,2.7,0,2.6
percintaan,1,3.1,0,2.8
percubaan,0,2.85,0,2.65
percukaian,0,3.0,0,2.5
percuma,0,3.0,0,2.9
percutian,0,3.35,0,2.75
perdagangan,0,2.9,0,2.9
perdamaian,0,2.95,0,2.8
perdana,1,2.3,1,1.95
perdaya,4,2.2,4,1.9
perdebatan,0,3.0,0,2.8
pere,0,1.95,0,1.9
perebutan,1,2.75,1,2.4
peredaran,1,2.9,1,2.7
pereka,2,1.85,1,1.9
peremajaan,1,3.4,0,2.9
perempat,0,2.7,0,2.4
perempuan,0,3.4,0,2.75
perenang,2,2.1,2,1.85
perencanaan,0,4.3,0,3.1
perenggan,0,2.9,0,2.9
peres,1,1.9,1,1.9
pergaduhan,0,2.9,0,2.75
pergantungan,1,2.85,1,3.05
pergaulan,0,3.0,0,2.9
pergelangan,0,2.75,0,2.85
pergelutan,0,3.3,0,2.95
pergentingan,0,3.3,0,3.25
pergerakan,0,2.8,0,2.75
pergeseran,0,3.65,0,3.45
pergi,1,2.3,1,1.8
pergolakan,0,2.8,0,2.85
pergunungan,0,3.45,0,2.95
perguruan,0,3.25,0,2.9
perhati,1,2.65,1,2.4
perhatian,1,2.75,1,2.5
perhatikan,1,2.85,1,2.8
perhiasan,0,2.9,0,2.8
perhimpunan,0,3.65,0,3.4
perhitungan,1,3.1,1,3.3
perhubungan,1,2.8,1,3.15
perhutanan,0,3.0,0,3.0
peri,9,1.55,9,1.4
periang,0,2.35,0,1.95
peribadi,0,3.2,0,2.95
peribahasa,0,3.7,0,3.5
perigi,0,2.6,0,2.05
perihal,0,2.85,0,2.9
perikanan,1,2.6,1,2.6
perikatan,1,2.7,1,2.4
periksa,0,2.7,0,2.65
perilaku,0,3.1,0,2.9
perincian,0,3.5,0,2.9
perindu,1,2.7,1,2.65
peringat,1,2.35,1,2.35
peringatan,0,2.8,0,2.85
peringkat,0,2.65,0,2.55
perintah,0,2.95,0,2.6
perintis,2,2.65,2,2.65
perisa,2,1.9,2,1.85
perisai,1,2.45,1,2.05
perisian,1,2.75,1,2.4
perisik,1,2.55,1,2.15
perisikan,0,2.7,0,2.6
peristiwa,0,3.9,0,3.6
perisytiharan,1,4.5,1,4.7
perit,3,1.85,3,1.8
periuk,0,2.8,0,2.0
perjalanan,0,2.7,0,2.65
perjanjian,0,3.5,0,2.95
perjawatan,1,2.65,1,2.65
perjuangan,0,2.6,0,2.8
perjudian,0,3.35,0,2.95
perjumpaan,0,3.25,0,3.1
perkahwinan,0,3.8,0,3.7
perkakas,0,2.85,0,2.8
perkakasan,0,2.6,0,2.65
perkampungan,0,3.5,0,3.15
perkapalan,0,2.65,0,2.75
perkara,1,1.95,1,1.95
perkarangan,0,2.35,0,2.65
perkasa,2,2.05,2,1.85
perkataan,0,2.4,0,2.05
perkauman,0,3.0,0,2.8
perkayuan,0,2.8,0,2.55
perkelahan,0,2.8,1,2.7
perkembangan,0,2.75,0,2.9
perkenalan,0,2.8,0,2.7
perkhabaran,0,2.9,0,3.6
perkhemahan,0,3.1,1,3.5
perkhidmatan,0,3.7,0,4.25
perkilangan,0,2.6,0,2.8
perkiraan,0,2.75,0,2.75
perkongsian,0,4.25,0,3.9
perkosa,1,2.75,1,2.55
perkosaan,0,2.85,0,2.8
perkuburan,0,2.8,0,2.85
perkumpulan,1,3.3,1,3.0
perladangan,0,2.7,0,2.65
perlahan,0,2.25,0,2.0
perlaksanaan,0,3.7,0,3.55
perlakuan,0,2.65,0,2.45
perlambangan,0,2.65,0,2.8
perlanggaran,0,2.8,0,2.95
perlanjutan,0,3.7,0,3.5
perlantikan,0,3.3,0,3.0
perlawanan,1,2.55,1,2.55
perlembagaan,0,3.7,0,3.65
perlente,0,4.0,0,3.8
perlepasan,0,2.75,0,2.75
perletakan,0,2.65,0,2.55
perli,2,2.2,2,1.8
perlindungan,0,3.3,0,3.25
perlombongan,0,3.35,0,3.6
perlu,1,2.45,1,1.95
perluasan,0,2.6,0,2.5
perlukan,0,2.7,0,2.55
perlumbaan,0,2.9,0,2.9
permai,0,2.7,0,1.95
permaidani,0,3.85,0,3.75
permainan,0,2.85,0,2.65
permaisuri,0,4.4,0,4.4
permasalahan,0,3.9,0,3.9
permata,1,2.15,1,1.95
permintaan,1,3.2,0,2.9
permodalan,0,3.1,0,3.15
permohonan,0,3.55,0,3.6
permukaan,1,2.65,1,2.65
permulaan,1,2.85,1,2.8
permusuhan,1,2.8,1,2.8
pernafasan,0,2.9,0,2.9
pernah,0,2.3,0,2.0
perniagaan,0,3.4,0,2.85
pernikahan,0,2.85,0,2.8
pernyataan,0,2.75,0,2.7
perogol,0,2.95,0,2.8
perolehan,1,2.7,1,2.85
perosak,0,2.7,0,2.5
perpaduan,0,2.75,0,2.6
perparitan,0,2.95,0,2.95
perpecahan,0,2.85,0,2.85
perpindahan,0,2.9,0,2.95
perpisahan,0,2.8,0,2.8
perpuluhan,0,2.9,0,2.9
perpustakaan,0,4.35,0,4.3
persada,0,2.25,0,2.1
persahabatan,0,4.0,0,3.9
persaingan,0,2.9,0,2.7
persalinan,0,2.9,0,2.7
persamaan,2,2.55,1,2.25
persandingan,0,3.2,0,2.7
persaraan,1,2.45,1,2.25
persatu,1,2.75,1,2.55
persatuan,1,2.55,1,2.05
persaudaraan,0,3.45,0,3.7
persediaan,0,3.35,0,2.9
persefahaman,1,3.75,1,3.75
persegi,1,2.75,1,2.7
persekitaran,0,3.75,0,3.8
persekolahan,0,3.75,0,3.8
persekutuan,0,4.05,0,3.55
perselisihan,0,4.15,0,3.9
persembah,0,2.9,0,2.8
persembahan,0,2.8,0,2.85
persempadanan,0,4.4,0,4.3
persendirian,1,4.05,1,3.35
persengketaan,0,4.35,0,4.55
persenjataan,0,3.75,0,3.65
perseorangan,1,3.1,1,3.35
persetan,0,2.9,0,2.9
perseteruan,0,4.25,0,3.65
persetujuan,0,4.2,0,3.6
persiapan,1,2.7,1,2.65
persiaran,1,2.6,1,2.45
persidangan,0,2.6,0,2.75
persilakan,1,2.65,1,2.75
persilatan,1,2.6,1,2.65
persimpangan,0,2.85,0,3.25
persinggahan,0,3.15,0,3.55
persis,0,2.9,0,2.4
persisiran,0,3.35,0,2.75
persoalan,0,2.95,0,2.8
persuratan,0,2.85,0,2.8
persyarikatan,0,4.05,0,4.65
pertabalan,0,2.75,0,2.8
pertahanan,0,2.6,0,2.6
pertalian,1,2.75,1,2.7
pertama,0,2.2,0,2.0
pertambahan,1,2.55,1,2.65
pertandingan,0,3.0,0,2.7
pertanggungjawaban,0,7.25,0,7.5
pertanian,1,2.8,1,2.6
pertanyaan,0,2.95,0,2.8
pertapaan,0,2.65,0,2.4
pertaruh,1,2.7,1,2.75
pertaruhan,1,2.75,1,2.8
pertarungan,1,2.8,1,2.9
pertelagahan,0,3.8,0,3.7
pertelingkahan,0,4.45,0,4.5
pertembungan,0,2.8,0,3.15
pertempuran,0,4.45,0,3.25
pertemuan,0,3.35,0,2.8
pertengahan,0,2.9,0,2.95
pertengkaran,0,3.45,0,3.65
pertentangan,1,2.75,1,2.7
pertiga,1,2.7,1,2.55
pertikaian,0,3.3,0,2.75
pertimbangan,0,2.75,0,2.85
pertindihan,0,3.55,0,3.5
pertiwi,0,2.95,0,2.9
pertolongan,0,3.0,0,3.55
pertuan,0,2.45,0,2.0
pertubuhan,0,2.55,0,2.55
pertukangan,2,2.65,2,2.75
pertukaran,1,2.6,1,2.65
pertumbuhan,0,2.75,0,2.8
pertumpahan,0,2.9,0,2.9
pertunangan,1,2.75,1,2.7
pertunjukan,0,3.65,0,3.55
pertuturan,0,2.8,0,2.7
perubahan,2,2.7,2,2.55
perubatan,1,2.65,1,2.4
perumahan,1,2.75,1,2.65
perumpamaan,0,3.8,0,3.7
peruncit,0,3.05,0,2.9
peruncitan,0,3.6,0,3.4
perundangan,0,2.85,0,2.65
perunding,0,3.05,0,2.75
perundingan,0,2.95,0,2.6
peruntukan,0,2.9,0,2.75
perusahaan,0,3.0,0,2.8
perut,1,1.95,1,1.75
perutusan,0,3.05,0,2.5
perwakilan,0,3.3,0,3.0
perwatakan,0,2.75,0,2.75
perwira,0,2.75,0,2.65
pes,1,1.95,1,1.95
pesaing,0,2.95,0,2.3
pesakit,0,2.7,0,2.75
pesalah,0,2.15,0,2.25
pesan,3,1.85,3,1.85
pesanan,1,2.4,1,1.95
pesara,1,1.95,0,1.95
pesat,7,1.65,7,1.65
pesawat,2,1.9,2,1.9
peserta,0,2.8,0,2.7
pesilat,0,2.85,0,2.65
pesisir,0,2.9,0,2.85
pesisiran,0,2.85,0,2.8
pesona,0,2.85,0,2.75
pesta,1,2.25,0,1.9
pesuruhjaya,0,5.75,0,5.45
peta,2,1.75,2,1.65
petah,3,1.85,3,1.7
petak,6,1.7,6,1.55
petaka,0,1.95,0,1.95
petanda,2,2.55,2,2.4
petang,5,1.7,5,1.8
petani,0,2.2,0,1.95
peteh,3,1.85,3,1.95
peti,3,1.85,3,1.75
petik,5,1.75,5,1.7
petikan,1,2.55,1,2.55
petir,2,1.9,2,1.85
petrokimia,0,6.75,0,5.0
petua,1,1.95,1,1.9
petugas,0,2.65,0,2.75
petunjuk,1,2.7,1,2.75
pewaris,1,2.7,1,2.5
pewarna,0,2.8,0,2.65
piagam,0,2.85,0,2.4
piah,4,1.8,4,1.85
piala,0,2.4,0,2.0
pian,4,1.8,4,1.75
piasau,0,2.5,0,2.2
piatu,0,2.7,0,1.95
piawai,0,2.7,0,2.55
piawaian,0,3.85,0,2.9
picisan,0,2.95,0,2.95
pihak,2,1.9,2,1.95
pijak,2,1.9,2,1.85
pikat,3,1.8,3,1.85
pikul,0,2.65,0,2.35
pilih,2,1.9,2,1.9
pilihan,0,2.6,0,2.6
pilu,1,1.95,1,1.9
pilus,0,2.0,0,1.95
pimpin,0,2.75,0,2.4
pimpinan,0,3.1,0,2.75
pinang,2,1.85,2,1.8
pinangan,1,2.25,1,2.2
pincang,1,1.95,1,1.95
pinda,1,1.9,1,1.9
pindaan,0,2.5,0,2.35
pindah,0,1.9,0,1.9
pindahan,0,2.55,0,2.55
pingat,1,1.9,1,1.95
pinggan,1,2.15,1,2.0
pinggang,2,1.9,2,2.35
pinggir,0,2.85,0,2.7
pinggiran,0,3.15,0,2.75
pinjam,0,2.65,0,2.1
pinjaman,0,2.95,0,2.7
pinta,4,1.65,4,1.65
pintar,1,1.9,1,1.9
pintas,3,1.8,3,1.75
pintasan,0,2.7,0,2.7
pintu,1,1.95,1,1.9
pipi,1,1.95,1,1.9
pipit,0,2.0,0,1.95
piring,0,2.2,0,2.05
pisah,2,1.9,2,1.85
pisang,3,1.85,3,1.9
pisau,1,1.95,1,1.85
pita,4,1.7,1,1.7
pitam,1,1.9,1,1.9
pohon,1,2.3,1,2.4
pojok,2,1.9,2,2.05
pokok,3,1.85,3,1.95
pol,4,1.8,4,1.85
pola,2,1.85,1,1.8
polan,0,1.95,0,1.95
polong,3,1.85,3,1.85
pondok,0,2.65,0,2.75
pong,12,1.3,12,1.55
ponteng,1,2.25,1,2.6
potong,3,1.85,3,1.9
potongan,0,2.65,0,2.75
pramugara,1,4.4,1,4.15
pramugari,1,4.65,1,4.35
prasangka,0,3.45,0,3.6
prasaran,0,2.5,0,2.5
prasarana,0,3.7,0,3.35
prasejarah,0,4.4,0,4.35
prasyarat,0,3.5,0,3.55
prestasi,0,3.85,0,3.65
prihatin,0,3.9,0,3.85
puak,7,1.65,7,1.6
pual,6,1.7,6,1.7
puan,6,1.7,6,1.65
puas,8,1.55,8,1.55
puasa,2,1.85,2,1.85
pucat,5,1.75,5,1.75
pucuk,4,1.8,4,1.8
pudar,1,1.95,1,1.95
pugar,4,1.8,4,1.8
puisi,0,2.95,0,2.35
puitis,0,3.9,0,2.85
pujaan,0,2.35,0,2.2
pujangga,0,2.95,0,3.35
puji,1,1.9,1,1.9
pujian,0,2.6,0,2.25
pujuk,4,1.8,4,1.85
pujukan,1,2.55,1,2.4
pukal,2,1.9,2,1.85
pukau,2,1.9,2,1.85
pukul,2,1.9,2,1.85
pukulan,0,2.65,0,2.65
pula,6,1.6,5,1.65
pulang,5,1.65,5,1.75
pulangan,0,1.95,0,2.0
pulas,5,1.65,5,1.65
pulau,2,1.9,2,1.85
pulih,3,1.85,3,1.85
puluh,5,1.75,5,1.75
puluhan,0,2.4,0,2.45
pulut,3,1.85,3,1.9
pun,4,1.8,4,1.9
punah,3,1.85,3,1.85
punat,6,1.7,6,1.7
punca,1,2.0,0,1.85
puncak,1,2.45,1,2.3
punggung,1,2.5,1,2.55
pungut,2,1.9,2,2.3
pungutan,0,2.85,0,2.65
puntung,0,1.95,0,2.1
punya,0,2.0,0,1.95
pupuk,3,1.85,3,1.85
pupus,3,1.85,3,1.85
pura,4,1.75,3,1.7
purata,0,2.4,0,2.0
purba,0,2.3,0,1.95
purbawara,0,4.0,0,3.95
purdah,0,2.55,0,2.2
puri,10,1.5,10,1.5
purnama,0,2.8,0,2.75
pusaka,1,2.15,0,2.15
pusara,2,1.85,0,1.85
pusaran,2,2.1,2,2.2
pusat,4,1.8,4,1.8
pusing,0,2.0,0,2.0
pusingan,0,2.8,0,2.85
puspa,1,1.95,1,1.95
pusta,3,1.85,1,1.85
pustaka,0,2.75,0,2.75
pusu,3,1.85,3,1.85
putaran,1,2.15,1,2.2
putat,3,1.85,3,1.85
putera,2,2.55,2,2.55
puteri,1,2.7,1,2.7
putih,3,1.85,3,1.9
putu,3,1.85,3,1.8
putus,1,1.95,1,1.9
qasidah,0,2.75,0,2.95
rabak,6,1.7,6,1.75
rabu,7,1.6,7,1.55
rabun,0,1.95,0,1.9
racun,0,2.3,0,1.95
rad,9,1.45,9,1.75
radang,8,1.6,8,1.6
raden,3,1.75,3,2.15
radin,3,1.75,3,1.85
rafik,0,2.45,0,2.0
raga,12,1.35,9,1.35
ragam,1,1.9,1,1.9
ragu,8,1.6,8,1.55
ragut,1,1.95,1,1.9
rahib,0,2.0,0,1.95
rahmat,1,2.1,1,2.15
rahmatullah,0,5.8,0,5.7
rahsia,0,3.0,0,2.8
rai,4,1.65,4,1.4
raih,1,1.95,1,1.9
rais,4,1.8,4,1.7
raja,10,1.4,7,1.45
rajah,7,1.6,7,1.65
rajang,5,1.7,5,1.8
rajin,2,1.85,2,1.9
rak,13,1.3,13,1.35
rakam,4,1.8,4,1.8
rakaman,0,2.25,0,2.15
rakan,3,1.8,3,1.8
rakit,1,1.95,1,1.95
raksasa,0,2.9,0,2.9
rakuk,4,1.8,4,1.85
rakus,3,1.85,3,1.85
rakyat,0,2.15,0,2.2
ralat,2,1.85,2,1.8
rama,14,1.15,5,1.15
ramah,6,1.65,6,1.6
ramai,4,1.8,4,1.65
ramal,2,1.8,2,1.75
ramalan,0,2.2,0,2.0
rambang,3,1.8,3,1.8
rambut,1,1.95,1,1.95
rambutan,0,2.75,0,2.4
rami,7,1.55,7,1.45
ramin,5,1.7,5,1.6
ramis,5,1.75,5,1.7
rampai,2,1.95,2,1.8
rampaian,0,2.8,0,2.45
rampas,1,1.95,1,1.9
rampasan,1,2.6,1,2.5
ramuan,2,2.0,2,1.9
ramus,5,1.75,5,1.75
rana,16,1.1,6,1.05
ranap,1,1.9,1,1.9
rancak,1,2.0,1,2.0
rancang,2,1.9,2,1.95
rancangan,0,2.75,0,2.75
randah,3,1.85,3,1.95
rang,14,1.2,14,1.25
ranggi,0,2.0,0,2.15
rangka,3,1.75,3,1.75
rangkaian,0,2.85,0,2.5
rangkap,2,1.85,2,1.85
rangking,0,2.35,0,2.75
rangkul,1,2.35,1,2.3
rangkum,1,2.55,1,2.45
rangkuman,0,2.85,0,2.8
rangsangan,0,2.75,0,3.3
rangup,0,3.0,0,2.3
ranjau,1,2.35,1,1.95
rantai,4,1.8,4,1.8
rantaian,0,2.8,0,2.4
rantau,3,1.95,3,1.85
ranting,2,1.9,2,1.9
rapat,3,1.85,3,1.85
rapi,4,1.7,4,1.7
rapuh,0,2.0,0,2.0
ras,10,1.3,9,1.35
rasa,13,1.2,11,1.2
rasai,4,1.7,4,1.65
rasak,7,1.6,7,1.55
rasmi,1,1.9,1,1.85
rasuah,0,2.8,0,2.05
rata,13,1.25,11,1.2
ratah,5,1.7,5,1.7
ratahan,1,1.95,1,1.95
ratap,3,1.75,3,1.75
ratapan,2,1.9,2,1.9
ratna,0,1.95,0,1.9
ratu,7,1.65,7,1.6
ratus,2,1.9,2,1.85
ratusan,0,2.55,0,2.3
raut,7,1.65,7,1.7
rawa,14,1.15,11,1.2
rawak,5,1.65,5,1.7
rawang,8,1.55,8,1.75
rawat,9,1.5,9,1.6
rawatan,2,1.9,2,1.9
rawi,5,1.7,5,1.7
raya,15,1.25,14,1.3
rayu,9,1.5,9,1.5
rayuan,1,2.1,1,1.95
rebab,3,1.85,3,1.85
rebah,8,1.55,8,1.55
rebahan,0,2.05,0,1.95
rebana,0,2.25,0,2.0
rebat,8,1.6,8,1.5
rebung,3,1.85,3,1.95
rebus,3,1.85,3,1.9
rebut,6,1.7,6,1.75
rebutan,1,2.25,1,2.25
reda,3,1.7,1,1.65
redah,8,1.5,8,1.55
redang,7,1.55,7,1.65
redas,3,1.8,3,1.85
redup,0,2.35,0,2.4
regi,3,1.8,3,1.8
regis,0,2.5,0,2.1
regu,2,1.9,2,1.9
rehat,2,1.9,2,1.95
rejam,4,1.8,4,1.85
rejaman,0,2.6,0,2.55
rejang,6,1.7,6,1.75
reka,5,1.7,3,1.5
rekaan,0,2.45,0,1.95
rekah,3,1.85,3,1.8
reket,0,2.7,0,2.1
rela,6,1.65,5,1.55
relai,2,1.9,2,1.9
remaja,0,2.3,0,2.35
reman,3,1.85,3,1.8
rembah,3,1.8,3,1.75
rembat,0,2.1,0,1.9
rembatan,0,2.7,0,2.4
remeh,1,2.25,1,2.05
remeh-temeh,0,6.45,0,6.5
rempah,3,1.85,3,1.85
rempeyek,0,3.8,0,3.85
rempuh,2,2.0,2,1.9
rempuhan,0,2.8,0,2.7
rena,4,1.75,1,1.6
renang,8,1.55,8,1.45
rencah,1,1.95,1,1.95
rencana,2,2.45,0,2.15
renda,0,2.5,0,1.7
rendah,2,1.85,2,1.75
rendang,6,1.65,6,1.6
rengan,3,1.85,3,1.9
renggang,0,2.0,0,2.25
rentak,4,1.75,4,1.85
rentang,8,1.6,8,1.7
rentap,4,1.8,4,1.85
rentas,4,1.8,4,1.8
rentetan,0,3.3,0,3.0
renti,1,1.95,1,1.95
renung,3,1.85,3,1.85
renungan,0,2.7,0,2.75
renyai,0,2.7,0,2.1
reput,1,1.95,1,1.95
resah,4,1.8,4,1.8
resam,2,1.9,2,1.9
resmi,1,2.35,1,2.2
restu,0,2.55,0,2.45
retak,2,1.85,2,1.8
rezeki,0,3.5,0,3.0
ria,5,1.55,4,1.6
riadah,0,2.65,0,2.0
riak,4,1.75,4,1.8
riang,6,1.65,6,1.65
riba,3,1.85,3,1.7
ribu,2,1.85,2,1.75
ribuan,0,2.65,0,2.2
ribut,1,1.95,1,1.9
riding,0,2.15,0,2.15
rima,3,1.8,1,1.7
rimas,0,1.95,0,1.95
rimba,1,1.95,1,1.85
rimbun,0,2.5,0,2.3
rimbunan,0,2.8,0,2.75
rindu,0,2.45,0,2.4
ringan,2,1.85,2,1.9
ringgit,0,2.9,0,2.8
ringkas,0,2.45,0,2.2
ringkasan,0,2.8,0,2.7
rintangan,0,2.9,0,2.7
rintih,2,2.45,2,2.4
rintihan,1,2.75,1,2.75
rintik,3,2.3,3,2.25
rintis,2,2.3,2,2.3
rintisan,1,2.75,1,2.75
risalah,0,2.8,0,2.8
risau,1,1.95,1,1.95
risikan,1,2.65,1,2.6
riuh,1,2.05,1,1.95
riuk,3,1.9,3,1.85
riwayat,0,2.9,0,2.9
robak,5,1.7,5,1.75
robek,1,2.05,1,2.15
roboh,0,2.0,0,2.15
roda,4,1.8,3,1.85
rogol,0,2.15,0,2.35
roh,4,1.8,4,1.8
rohani,0,3.0,0,2.85
rohmat,1,2.75,1,2.75
roi,2,1.9,2,1.8
rojak,2,1.9,2,1.9
rokok,4,1.8,4,1.9
rombak,2,1.8,2,1.8
rombakan,1,2.65,1,2.7
rombongan,0,2.8,0,2.95
rompak,1,2.2,1,2.25
rompakan,1,2.75,1,2.7
rona,4,1.8,1,1.8
rondaan,0,2.85,0,2.9
rosak,3,1.85,3,1.85
rotan,1,1.95,1,1.95
roti,0,2.0,0,1.95
royan,2,1.9,2,1.9
royong,2,1.9,2,2.0
ru,2,1.85,2,1.95
ruah,10,1.5,10,1.55
ruan,6,1.7,6,1.75
ruang,7,1.65,7,1.6
ruangan,2,2.05,2,2.45
ruapan,2,2.1,2,1.95
ruas,7,1.65,7,1.65
rubah,3,1.8,3,1.75
rubiah,1,2.75,1,2.45
rubin,0,2.45,0,2.05
rudi,5,1.75,5,1.75
rugi,2,1.9,2,1.9
rujuk,3,1.85,3,1.85
rujukan,1,2.6,1,2.6
rukuk,5,1.75,5,1.8
rukun,2,1.9,2,1.9
rumah,3,1.85,3,1.85
rumbai,0,2.7,0,2.4
rumia,0,2.55,0,1.95
rumit,1,1.95,1,1.9
rumpun,1,2.4,1,2.15
rumput,1,2.3,1,2.1
rumus,2,1.9,2,1.9
rumusan,0,2.65,0,2.5
runcing,3,2.3,3,2.3
runcit,2,2.55,2,2.55
runding,3,2.0,3,1.95
rundingan,0,2.65,0,2.6
rundung,1,1.95,1,2.0
rung,1,1.9,1,1.8
rungkai,1,2.5,1,2.4
