word	Male_Valence_Mean	Male_Arousal_Mean	Male_Dominance_Mean	ALLPredictability_Mean	Male_Concreteness_Mean	Male_Frequency_Mean
pembunuhan	3.225806452	5.962962963	4.0	3.2903225810000003	3.766666667	4.972222222
pemenggal	3.548387097	5.777777778	4.727272727	2.258064516	2.633333333	4.6111111110000005
pemerasan	3.516129032	6.037037037	3.818181818	2.774193548	3.0	5.666666667
pemerintah	5.451612902999999	4.888888889	4.0	3.774193548	3.566666667	5.055555556
pemilu	5.064516128999999	4.407407407	3.636363636000001	4.709677419	3.866666667	4.055555556
pemimpin	5.35483871	4.2592592589999985	4.909090909	3.483870968	3.066666667	5.527777778
pemuda	5.419354839	3.925925926	4.6363636360000005	2.483870968	2.766666667	4.1111111110000005
pemuka	5.5806451610000005	4.666666667	4.909090909	3.032258065	3.8	5.0
penalti	4.322580645	5.259259258999999	4.181818182	3.2903225810000003	3.733333333	5.305555556
penalti	4.838709677	5.1111111110000005	4.181818182	3.677419355	3.5	5.1111111110000005
penari	5.612903226	3.740740741	4.727272727	3.193548387	2.333333333	4.972222222
pencabut nyawa	3.129032258	4.851851852	4.090909091	3.451612903	4.9	4.888888889
pencakar langit	5.709677419	4.407407407	4.6363636360000005	3.225806452	4.633333333	4.8611111110000005
pencandu	3.516129032	4.740740741000001	4.363636364	3.774193548	3.233333333	5.1111111110000005
pencukur	5.161290323	3.851851852	4.6363636360000005	3.032258065	2.733333333	4.944444444
penculikan	3.419354839	5.037037037	4.363636364	4.935483871000001	3.5333333330000003	4.5
pencundang	3.64516129	5.148148148	4.0	3.677419355	4.333333333	4.805555556
pencuri	2.806451613	4.407407407	5.0	2.258064516	3.133333333	5.222222222
penderitaan	3.032258065	5.444444444	4.909090909	3.258064516	5.033333333	5.1111111110000005
pendeta	5.5806451610000005	4.2592592589999985	4.181818182	3.0	3.1	5.305555556
pendidikan	5.903225806	4.925925926000001	4.363636364	3.709677419	4.8	4.722222222
penduduk	4.774193548	4.222222222	5.272727273	3.258064516	3.433333333	4.333333333
penerimaan	5.35483871	4.37037037	5.181818182	2.967741935	3.333333333	5.555555556
pengacau	2.580645161	5.222222222	3.818181818	2.258064516	3.633333333	5.138888889
pengadilan	5.774193548	4.851851852	3.454545455	3.903225806	4.366666667	4.416666667
pengamat	6.322580645	5.185185185	4.090909091	3.0	4.166666667	4.222222222
pengaruh	4.612903226	4.777777778	4.0	3.870967742	6.166666667	5.555555556
pengecut	3.387096774	4.666666667	3.545454545	2.774193548	5.4	5.0
pengemis	4.677419355	4.666666667	4.090909091	4.935483871000001	3.333333333	4.722222222
pengering 	5.064516128999999	4.481481481	4.363636364	4.225806452	3.9	5.138888889
pengetahuan	6.419354839	3.777777778	4.545454545	3.967741935	5.3	4.777777778
penggawa	4.774193548	4.740740741000001	4.727272727	3.193548387	4.433333333	4.805555556
penghapus	4.774193548	3.703703704	5.0	2.774193548	2.633333333	4.638888889
penghargaan	5.967741935	3.925925926	3.636363636000001	3.451612903	3.833333333	5.5
penghujatan	3.419354839	6.148148148	3.272727273	2.483870968	5.066666667	4.75
pengkhianat	3.258064516	5.592592592999999	4.272727273	2.709677419	5.7	5.0
pengki	5.032258065	3.407407407	4.818181818	3.032258065	3.633333333	4.972222222
pengrusakan	3.516129032	6.037037037	4.818181818	3.806451613	3.733333333	4.805555556
penguburan	3.548387097	4.481481481	4.181818182	5.0	3.566666667	5.027777778
penipuan	3.322580645	5.703703704	3.909090909	3.2903225810000003	4.566666667	4.8611111110000005
penis	5.1290322580000005	4.222222222	4.909090909	2.741935484	2.9	5.333333333
penistaan	3.258064516	5.407407407000001	5.363636364	3.967741935	5.566666667000001	4.083333333
penjaga	5.516129032	4.185185185	4.6363636360000005	3.419354839	3.2	4.833333333
penjahat	2.967741935	5.37037037	4.727272727	3.903225806	3.233333333	5.277777778
penjara	3.129032258	6.1111111110000005	3.454545455	3.032258065	3.2	4.777777778
penolakan	3.64516129	5.777777778	4.181818182	4.451612903	5.466666667	4.888888889
pensil	4.774193548	4.148148148	4.363636364	5.419354839	2.5	5.75
penulis	5.483870968	4.222222222	4.090909091	4.451612903	3.0333333330000003	4.75
penyakit	4.161290323	5.37037037	3.818181818	4.193548387	3.2	4.305555556
penyalahgunaan	3.161290323	5.407407407000001	4.272727273	2.741935484	5.5	5.027777778
penyegar	5.967741935	4.296296296	4.545454545	2.258064516	4.366666667	5.027777778
penyelam	5.161290323	4.333333333	4.090909091	2.741935484	3.0333333330000003	4.972222222
penyelamat	5.870967742	4.333333333	4.545454545	3.903225806	3.3	5.083333333
penyelamatan	6.741935484	3.814814815	3.3636363639999995	4.161290323	4.033333333	4.833333333
penyelia	4.741935484	4.481481481	5.363636364	3.032258065	5.3	5.222222222
penyepelean	4.032258065	4.925925926000001	4.909090909	3.64516129	5.7	5.833333333
penyerangan	4.548387097	5.37037037	4.181818182	2.967741935	4.133333333	5.166666667
penyerbu	4.806451613	4.37037037	3.909090909	3.225806452	3.5333333330000003	5.6111111110000005
penyerbuan	3.387096774	5.444444444	4.909090909	2.516129032	4.266666667	4.972222222
penyesalan	4.290322581	4.37037037	4.272727273	4.516129032	4.233333333	5.638888889
penyiksaan	3.387096774	5.666666667	4.181818182	3.935483871	4.1	4.75
perabot	5.677419355	4.0	3.909090909	3.483870968	3.0333333330000003	5.25
perahu layar	5.096774194	3.62962963	3.909090909	3.870967742	3.0333333330000003	5.138888889
perampok	2.806451613	5.222222222	4.0	3.741935484	2.9	5.1111111110000005
peranan	5.064516128999999	4.2592592589999985	4.6363636360000005	6.161290322999999	4.266666667	5.194444444
perang	3.935483871	6.37037037	5.0	2.774193548	4.733333333	5.222222222
peranti	5.741935484	4.592592593	4.6363636360000005	2.967741935	4.2	5.083333333
perasaan	5.193548387	4.1111111110000005	4.909090909	2.967741935	5.433333332999999	5.5
peraturan	5.322580645	4.703703704	4.181818182	3.0	4.4	5.1111111110000005
perawan	6.161290322999999	4.2592592589999985	4.727272727	3.451612903	4.0	4.75
perawat	6.64516129	4.296296296	3.818181818	3.483870968	3.4	5.138888889
perban	4.64516129	3.925925926	5.181818182	3.225806452	3.333333333	5.138888889
percaya	6.516129032	4.666666667	5.363636364	4.290322581	5.333333333	4.916666667
percaya diri	5.322580645	4.0740740739999985	4.818181818	4.032258065	5.366666667	5.333333333
perdamaian	6.387096774	4.888888889	4.727272727	3.0	4.766666667	4.944444444
perekam	4.64516129	4.37037037	5.545454545	5.0	3.066666667	5.166666667
perempuan	5.64516129	4.703703704	3.818181818	3.2903225810000003	2.833333333	4.388888889
perenang	4.935483871000001	4.333333333	4.454545455	2.967741935	2.666666667	3.805555556
pergelangan	5.838709677000001	4.851851852	4.818181818	3.032258065	3.366666667	5.388888889
pergi	4.5806451610000005	4.777777778	3.727272727	2.483870968	3.733333333	5.055555556
perilaku	5.548387097000001	4.2592592589999985	5.181818182	2.774193548	3.3	4.944444444
peristiwa	5.161290323	3.740740741	4.363636364	3.35483871	3.5333333330000003	5.055555556
perjalanan	5.322580645	4.2592592589999985	4.545454545	4.0645161289999985	4.4	5.305555556
perkakas	4.903225806	3.888888889	3.909090909	3.258064516	3.0	4.027777778
perkasa	5.709677419	4.518518519	4.454545455	5.419354839	5.8	4.805555556
perkawinan	6.9354838710000015	4.2592592589999985	4.818181818	2.516129032	4.266666667	5.472222222
perkosaan	2.35483871	6.814814815	4.363636364	4.935483871000001	4.466666667	4.805555556
perlindungan	6.774193548	3.925925926	4.545454545	3.64516129	3.833333333	4.694444444
permainan	5.741935484	4.148148148	5.090909091	3.0	4.233333333	5.444444444
permata	6.2258064520000005	4.333333333	4.6363636360000005	3.741935484	3.333333333	4.833333333
permen	5.032258065	3.925925926	5.545454545	3.870967742	2.4	5.277777778
pernyataan	5.032258065	4.2592592589999985	4.727272727	2.967741935	4.633333333	4.416666667
persegi	4.35483871	4.0	4.363636364	2.516129032	3.333333333	4.555555556
persoalan	5.225806452	4.0740740739999985	5.0	3.967741935	5.733333332999999	4.805555556
pertanian	5.225806452	4.814814815	3.3636363639999995	3.2903225810000003	3.633333333	4.638888889
pertanyaan	4.612903226	4.666666667	4.181818182	3.451612903	4.666666667	5.333333333
perut	5.5806451610000005	3.703703704	5.090909091	3.193548387	3.3	5.638888889
pesawat	5.032258065	4.185185185	4.454545455	4.258064516	2.866666667	4.444444444
pesenam	4.774193548	4.0	4.818181818	3.258064516	3.066666667	4.583333333
pesisir	5.258064516	4.666666667	4.818181818	4.806451613	2.966666667	4.472222222
pesona	5.419354839	4.37037037	4.454545455	2.258064516	5.833333333	4.3611111110000005
pesta	5.451612902999999	4.185185185	3.909090909	3.677419355	3.7	6.055555556
peti mati	4.483870968	5.518518519	4.0	3.516129032	2.466666667	4.805555556
petinju	4.774193548	4.555555556	3.818181818	3.741935484	2.8	4.555555556
petir	4.741935484	4.222222222	4.727272727	2.258064516	3.733333333	4.722222222
petualangan	5.709677419	3.925925926	4.363636364	3.709677419	4.433333333	5.25
petugas	4.935483871000001	4.185185185	4.272727273	2.935483871	2.7	5.305555556
piala	5.193548387	4.2592592589999985	5.090909091	4.032258065	2.666666667	4.722222222
piaraan	5.64516129	4.1111111110000005	5.363636364	3.483870968	2.833333333	4.777777778
pidana	4.0645161289999985	5.0	4.454545455	4.935483871000001	4.9	5.1111111110000005
pikiran	5.5806451610000005	4.407407407	4.272727273	2.258064516	5.366666667	4.916666667
pilihan	5.419354839	4.481481481	4.363636364	3.870967742	4.533333333	5.555555556
pilu	4.032258065	4.851851852	3.727272727	2.967741935	5.733333332999999	4.666666667
pintu	5.193548387	4.0740740739999985	4.272727273	3.516129032	3.633333333	6.277777778
pipa	4.903225806	3.592592593	5.545454545	3.741935484	3.166666667	4.666666667
pipi	5.35483871	3.740740741	4.363636364	5.225806452	2.733333333	5.333333333
pirang	5.032258065	3.925925926	4.0	4.548387097	3.333333333	4.527777778
pisau	5.516129032	5.185185185	4.090909091	2.516129032	3.0333333330000003	5.5
pistol	3.870967742	5.185185185	3.909090909	2.806451613	2.7	4.666666667
piton	4.935483871000001	5.814814815	4.272727273	3.935483871	3.5333333330000003	4.1111111110000005
planet	5.741935484	3.62962963	4.454545455	4.516129032	3.4	5.0
pohon	5.225806452	4.62962963	4.6363636360000005	3.225806452	3.2	5.583333333
polisi	5.032258065	4.37037037	3.272727273	5.193548387	4.133333333	5.6111111110000005
polos	5.451612902999999	4.0740740739999985	4.181818182	3.193548387	5.933333332999999	5.777777778
pondok	5.548387097000001	3.962962963	4.454545455	3.064516129	2.9	4.694444444
pos	4.806451613	4.62962963	4.6363636360000005	2.967741935	3.6	4.777777778
poster	4.516129032	4.444444444	4.727272727	3.774193548	3.1	5.083333333
praktik	5.193548387	4.333333333	5.0	4.35483871	3.6	5.166666667
praktikum	4.483870968	5.074074073999999	4.818181818	4.548387097	3.433333333	5.472222222
preman	3.2903225810000003	5.074074073999999	4.454545455	2.774193548	3.5	4.444444444
presiden	5.451612902999999	4.1111111110000005	4.727272727	3.0	2.666666667	5.0
prestasi	6.483870968	4.592592593	5.090909091	3.032258065	4.233333333	5.166666667
pria	5.419354839	4.0740740739999985	5.090909091	2.774193548	3.0	4.583333333
prihatin	6.096774194	4.592592593	4.090909091	2.709677419	5.366666667	4.944444444
privasi	5.483870968	3.814814815	4.545454545	3.0	5.166666667	4.722222222
produk	6.0	4.814814815	4.909090909	3.741935484	4.1	5.583333333
produktif	6.193548387000001	4.666666667	4.6363636360000005	3.0	4.966666667	5.305555556
profit	5.709677419	4.185185185	4.6363636360000005	2.516129032	3.6	5.416666667
promosi	4.1290322580000005	4.333333333	4.090909091	2.967741935	4.7	4.527777778
protes	3.806451613	4.185185185	4.0	3.677419355	5.5	5.722222222
provinsi	5.5806451610000005	3.62962963	3.909090909	3.161290323	2.9	5.0
puas	6.741935484	3.814814815	4.363636364	4.1290322580000005	4.7	6.083333333
puisi	6.774193548	4.2592592589999985	3.0909090910000003	4.290322581	4.733333333	5.472222222
pulau	5.483870968	4.37037037	4.6363636360000005	2.516129032	2.966666667	5.444444444
pulpen	4.64516129	4.0	4.6363636360000005	3.838709677	2.366666667	6.805555556
puntung	4.416666667	4.5	4.935483871000001	4.941176471	3.864864865	5.135135135
pupuk	5.027777778	3.947368421	4.612903226	5.588235294	3.297297297	5.189189189
pusar	5.0	4.421052632	4.451612903	5.176470588	3.2162162160000003	5.054054054
pusing	4.416666667	5.263157895	4.516129032	4.529411765	5.108108108	5.513513514
putih	5.583333333	4.210526316	5.096774194	4.705882353	4.405405405	5.702702703
puting	5.083333333	5.157894737	5.096774194	4.588235294	3.621621622	4.567567568
putra	5.916666667	4.473684211	4.709677419	5.0	3.837837838	5.216216216
putri	5.333333333	4.763157895	5.161290323	4.676470588	3.837837838	5.162162162
putus 	4.666666667	5.552631579	4.612903226	5.2352941180000006	4.783783784	5.27027027
putus asa	3.416666667	3.842105263	3.870967742	5.117647058999999	5.864864865	5.351351351
rabies	3.111111111	5.605263158	4.290322581	4.3823529410000015	4.621621622	4.648648649
racun	4.083333333	5.578947368	5.258064516	4.1176470589999985	3.432432432	5.297297297
radiator	4.083333333	4.6052631580000005	5.225806452	5.176470588	3.108108108	5.378378378
radio	5.833333333	4.657894737	5.483870968	5.294117647	3.621621622	5.432432432000001
radioaktif	4.5	5.0	5.387096774	4.647058824	3.810810811	4.837837838
raja	5.416666667	4.894736842	5.903225806	4.764705882	4.0	5.243243243
ramah	5.666666667	4.3684210530000005	5.967741935	4.882352941000001	5.216216216	5.216216216
rapi	5.583333333	4.315789474	5.258064516	5.176470588	4.054054054	5.162162162
rasa	5.916666667	5.0	5.193548387	4.470588235	5.621621622	4.918918918999999
ratu	6.0	5.0	5.451612902999999	5.176470588	3.972972973	5.567567567999999
rawa	5.25	4.631578947	5.161290323	4.588235294	3.324324324	5.405405405
rayap	5.333333333	4.552631579	5.516129032	4.852941176	3.648648649	5.027027027
razia	4.5	5.473684211	4.806451613	4.941176471	4.108108108	5.594594595
redam	5.166666667	4.552631579	5.161290323	4.588235294	4.8108108110000005	4.621621622
referendum	4.166666667	4.789473684	4.5806451610000005	5.176470588	4.324324324	5.054054054
reformasi	5.0	4.973684211	5.419354839	5.0	4.540540541	4.8108108110000005
remuk	4.055555556	4.973684211	4.322580645	5.117647058999999	4.8108108110000005	4.891891892
rendah	4.666666667	4.736842105	5.258064516	5.117647058999999	4.864864865	5.324324324
rendah hati	5.583333333	4.921052632	5.064516128999999	5.941176471	5.72972973	5.702702703
rendang	5.5	5.078947368	4.903225806	4.294117647	3.189189189	4.918918918999999
reptil	6.083333333	4.710526316	5.483870968	5.117647058999999	4.0810810810000016	5.594594595
resah	3.75	4.947368421	4.451612903	4.705882353	5.513513514	5.324324324
resep	5.0	3.789473684	4.967741935	4.617647058999999	4.324324324	5.243243243
restoran	5.833333333	4.526315789	4.0645161289999985	4.882352941000001	3.3783783780000003	6.216216216
reuni	5.416666667	5.131578947	5.387096774	5.0	4.162162162	5.513513514
revolusi	5.583333333	4.894736842	4.870967742	4.970588235	4.783783784	4.837837838
revolver	4.083333333	4.710526316	5.35483871	4.2352941180000006	3.972972973	4.405405405
riang	5.833333333	5.789473684	5.161290323	5.5	5.378378378	5.027027027
rileks	6.333333333	4.684210526	5.516129032	4.882352941000001	4.702702703	5.8108108110000005
rinci	5.25	4.8421052630000005	5.548387097000001	5.264705882	4.891891892	5.297297297
rindu	5.0	5.131578947	4.774193548	4.647058824	5.0	5.837837838
ring	5.083333333	4.789473684	5.290322581	4.823529412	4.243243243	5.351351351
rintangan	4.666666667	5.052631579	4.870967742	5.176470588	5.054054054	5.432432432000001
risau	5.083333333	4.973684211	4.5806451610000005	5.352941176	5.243243243	4.864864865
risiko	4.916666667	5.1052631580000005	5.612903226	4.588235294	4.72972973	5.837837838
roket	5.166666667	5.0	5.225806452	5.2352941180000006	3.864864865	5.216216216
romantis	6.333333333	5.263157895	4.967741935	5.2352941180000006	5.0	5.945945946
rompi	5.416666667	4.263157895	4.5806451610000005	5.205882353	3.054054054	5.135135135
rongsokan	4.833333333	4.526315789	4.677419355	5.117647058999999	2.891891892	5.432432432000001
ruang	5.25	4.631578947	5.161290323	5.352941176	4.108108108	5.054054054
ruangan	5.166666667	5.078947368	5.516129032	5.4117647060000005	3.135135135	5.891891892
rumah	5.916666667	4.973684211	4.806451613	4.882352941000001	3.513513514	5.513513514
rumah sakit	4.916666667	4.8684210530000005	4.903225806	5.294117647	3.756756757	5.486486486
rumput	5.25	4.684210526	4.419354839	5.176470588	3.162162162	5.8108108110000005
rusak	2.583333333	4.657894737	4.774193548	4.823529412	4.351351351	5.486486486
rusuh	3.583333333	5.236842105	5.387096774	4.4117647060000005	4.621621622	5.0
saat	5.083333333	4.710526316	5.903225806	5.117647058999999	5.405405405	5.0
sabar	5.416666667	5.289473684	5.741935484	5.352941176	5.27027027	5.621621622
safir	4.916666667	4.657894737	5.032258065	4.647058824	4.324324324	5.189189189
sakit 	3.916666667	4.684210526	4.290322581	5.176470588	4.243243243	5.378378378
sakit gigi	4.083333333	5.052631579	5.387096774	4.2352941180000006	3.4864864860000004	5.9189189189999984
sakit hati	3.916666667	5.447368421	4.516129032	6.029411765	5.675675676	5.594594595
sakit kepala	3.916666667	5.1052631580000005	5.064516128999999	4.647058824	4.891891892	5.567567567999999
salad	5.833333333	4.394736842	5.451612902999999	5.529411765	3.054054054	5.162162162
salah	3.583333333	5.526315789	4.35483871	4.764705882	4.648648649	5.27027027
salam	6.166666667	4.578947368	5.35483871	4.970588235	4.513513514	5.459459459
saleh	6.0	5.236842105	5.1290322580000005	5.0	5.297297297	5.324324324
salju	5.666666667	5.131578947	4.806451613	4.764705882	3.675675676	5.054054054
sampah	3.666666667	5.210526316	4.258064516	5.0	3.5675675680000003	5.405405405
samudera	5.416666667	4.8421052630000005	5.516129032	4.823529412	4.513513514	4.945945946
sandera	3.166666667	4.736842105	5.193548387	4.029411765	4.0	5.027027027
sanggama	4.5	4.815789474	5.032258065	4.470588235	3.945945946	4.621621622
santo	5.166666667	4.552631579	5.064516128999999	4.705882353	4.27027027	4.945945946
sapi	4.583333333	4.315789474	5.193548387	4.7352941180000006	3.4864864860000004	5.405405405
saputangan	4.666666667	4.184210526	4.612903226	5.294117647	3.135135135	5.513513514
saraf	5.333333333	4.789473684	5.258064516	5.058823529	3.702702703	5.054054054
sari	6.0	4.289473684	3.903225806	4.823529412	4.432432432	4.945945946
sarjana	5.5	5.631578947	4.709677419	5.117647058999999	4.594594595	5.324324324
sate	5.583333333	4.6052631580000005	4.709677419	5.176470588	3.4864864860000004	5.648648649
satelit	5.25	4.6052631580000005	4.903225806	4.647058824	3.972972973	5.108108108
satpam	5.75	5.157894737	4.838709677	5.058823529	3.324324324	5.513513514
satuan	4.75	4.1052631580000005	4.483870968	5.470588235	4.513513514	5.459459459
saudara	5.833333333	5.052631579	5.032258065	5.470588235	3.810810811	5.9189189189999984
saus	5.333333333	4.289473684	4.419354839	4.882352941000001	3.432432432	5.756756757000001
sawah	6.666666667	4.315789474	4.516129032	4.882352941000001	3.972972973	5.378378378
sayang	6.416666667	5.473684211	6.096774194	5.117647058999999	5.675675676	5.513513514
sayur	4.916666667	4.026315789	4.741935484	5.352941176	3.189189189	5.594594595
sebal	3.833333333	4.631578947	4.322580645	5.323529412	5.837837838	5.054054054
sederhana	5.916666667	4.736842105	5.419354839	5.117647058999999	4.891891892	5.378378378
sedih	3.333333333	4.210526316	4.1290322580000005	4.764705882	5.405405405	6.0810810810000016
segitiga	4.75	4.421052632	5.387096774	5.470588235	3.675675676	5.378378378
sejarah	6.833333333	5.131578947	5.258064516	5.176470588	5.162162162	5.405405405
sekarat	4.583333333	4.8684210530000005	4.032258065	4.294117647	4.459459459	5.324324324
sekolah	5.333333333	4.8684210530000005	4.838709677	5.352941176	3.621621622	5.675675676
seks	5.166666667	5.157894737	5.1290322580000005	4.647058824	4.513513514	5.864864865
seksi	5.916666667	4.921052632	5.387096774	5.029411765	4.378378378	5.675675676
sel	4.083333333	4.947368421	4.774193548	4.470588235	3.675675676	5.351351351
selera	5.583333333	5.026315789	4.709677419	4.941176471	5.243243243	6.162162162
selingkuh	4.5	5.131578947	4.548387097	4.823529412	4.675675676	5.648648649
semangat	6.083333333	5.315789474	5.387096774	5.117647058999999	4.567567568	5.648648649
sembahyang	5.583333333	4.710526316	5.290322581	5.0	4.675675676	5.756756757000001
semesta	6.25	5.1052631580000005	5.709677419	5.4117647060000005	4.405405405	4.891891892
senam	4.916666667	5.157894737	5.032258065	5.4117647060000005	4.189189189	5.540540541
senang	7.055555556	6.210526316	5.5806451610000005	4.705882353	4.891891892	5.297297297
senapan	4.166666667	5.026315789	5.548387097000001	5.588235294	3.675675676	5.135135135
sendiri	5.5	5.473684211	4.838709677	5.117647058999999	4.675675676	5.72972973
sendu	4.25	4.0	4.322580645	4.764705882	5.459459459	4.567567568
senewen	4.5	5.026315789	4.64516129	4.705882353	4.675675676	5.054054054
sengit	5.055555556	4.947368421	6.096774194	5.147058824	4.648648649	5.189189189
seni	5.666666667	4.8684210530000005	5.9354838710000015	4.588235294	5.054054054	5.783783784
senja	5.666666667	4.789473684	4.870967742	4.838235294	4.324324324	4.648648649
senjata	4.222222222	5.236842105	5.35483871	5.823529412	3.162162162	5.216216216
sentimen	4.166666667	5.3421052630000005	4.903225806	4.882352941000001	5.513513514	4.891891892
senyawa	5.416666667	4.3684210530000005	4.64516129	4.882352941000001	4.864864865	5.054054054
sepakbola	6.25	4.947368421	6.161290322999999	4.764705882	3.702702703	5.621621622
sepi	3.916666667	5.0	4.774193548	5.647058824	5.837837838	5.459459459
sepupu	5.25	4.078947368	4.451612903	5.029411765	3.72972973	4.864864865
serangga	5.25	4.815789474	4.483870968	5.117647058999999	3.108108108	5.405405405
serigala	5.5	5.578947368	5.5806451610000005	4.205882353	3.5675675680000003	5.081081081000001
seringai	5.083333333	4.947368421	5.0	5.0	4.540540541	5.081081081000001
serius	5.916666667	5.421052632	5.806451612999999	5.0	4.675675676	5.675675676
serong	4.583333333	4.631578947	5.096774194	5.058823529	4.459459459	5.189189189
sertifikat	6.0	4.473684211	5.322580645	4.823529412	3.675675676	5.378378378
sesal	3.75	5.5	4.741935484	4.764705882	5.27027027	5.9189189189999984
setan	4.416666667	5.421052632	5.032258065	4.088235294	5.72972973	5.486486486
setia	6.166666667	4.763157895	6.0	4.588235294	5.621621622	5.594594595
sia-sia	3.5	5.421052632	4.451612903	4.323529412	5.513513514	5.594594595
siang	4.916666667	5.131578947	5.161290323	4.705882353	4.675675676	5.675675676
sibuk	4.5	5.131578947	5.0	5.058823529	4.837837838	5.675675676
siku	5.166666667	4.789473684	5.032258065	4.941176471	3.756756757	4.891891892
simpati	4.5	4.973684211	5.096774194	4.852941176	5.108108108	4.945945946
simpul	5.5	4.657894737	4.935483871000001	5.117647058999999	4.189189189	5.216216216
sinar	7.166666667	4.184210526	5.258064516	5.147058824	4.405405405	5.486486486
singa	5.25	4.921052632	5.1290322580000005	4.823529412	3.4864864860000004	5.027027027
sinis	3.666666667	5.210526316	5.032258065	5.6176470589999985	5.324324324	5.108108108
sinting	3.75	4.8684210530000005	5.0	4.617647058999999	4.72972973	5.027027027
sipilis	3.25	5.0	4.838709677	4.882352941000001	4.189189189	4.540540541
sirkus	5.166666667	4.263157895	5.387096774	5.058823529	3.756756757	5.378378378
sistematis	5.083333333	5.394736842	5.64516129	5.705882353	4.486486486	5.459459459
skandal	4.25	5.0	4.1290322580000005	4.970588235	4.756756757	5.054054054
skeptis	4.833333333	4.947368421	4.903225806	5.294117647	5.351351351	4.8108108110000005
sok	2.916666667	5.052631579	5.0	5.0	5.486486486	5.216216216
sombong	4.416666667	4.815789474	5.258064516	4.441176471	5.432432432000001	5.702702703
sosial	5.333333333	4.736842105	5.193548387	4.9117647060000005	5.189189189	5.675675676
spanduk	4.916666667	4.1052631580000005	4.967741935	5.4117647060000005	3.3513513510000004	5.297297297
spidol	4.916666667	4.184210526	5.1290322580000005	5.4117647060000005	3.4864864860000004	5.324324324
stadion	4.75	4.657894737	5.193548387	5.0	3.675675676	5.135135135
stasiun	5.0	4.421052632	5.096774194	5.088235294	3.864864865	5.297297297
stres	4.333333333	5.605263158	4.35483871	4.588235294	5.027027027	5.378378378
suap	4.5	4.236842105	4.870967742	4.5	5.189189189	4.972972973
sudut	5.833333333	5.0	5.096774194	5.2352941180000006	4.405405405	5.135135135
suguhan	5.75	4.421052632	4.903225806	4.941176471	4.216216216	5.351351351
suka	5.5	6.184210526	5.419354839	4.647058824	4.864864865	5.837837838
sukacita	6.166666667	5.947368421	5.774193548	4.470588235	5.216216216	5.108108108
sukarela	5.583333333	4.894736842	5.451612902999999	5.294117647	4.567567568	5.864864865
sukaria	5.5	6.078947368	5.483870968	5.2352941180000006	5.189189189	4.945945946
sukses	6.333333333	5.684210526	6.0	5.764705882	4.891891892	5.8108108110000005
sumbat	3.833333333	5.131578947	4.709677419	4.764705882	4.108108108	4.8108108110000005
sundal	2.527777778	6.526315789	4.419354839	4.588235294	4.675675676	4.135135135
sungai	5.833333333	4.026315789	5.5806451610000005	5.676470588	3.135135135	5.378378378
sup	6.083333333	4.421052632	4.935483871000001	5.2352941180000006	3.3783783780000003	4.972972973
supel	5.583333333	4.973684211	4.709677419	4.588235294	4.702702703	5.27027027
supermarket	5.666666667	5.184210526	5.35483871	4.4117647060000005	4.162162162	5.594594595
suram	3.833333333	4.184210526	5.193548387	4.294117647	5.162162162	5.378378378
surat	5.666666667	4.947368421	5.774193548	4.647058824	3.189189189	5.243243243
surga	6.388888889	6.342105263	5.870967742	4.764705882	6.054054054	5.378378378
survei	4.833333333	5.131578947	5.903225806	4.764705882	4.702702703	5.459459459
susah 	2.666666667	4.763157895	4.096774194	4.823529412	5.027027027	5.621621622
susu	6.0	4.631578947	5.0	5.8823529410000015	3.621621622	5.108108108
sutra	5.083333333	4.157894737	4.64516129	5.470588235	3.5405405410000004	5.027027027
tabah	6.0	4.973684211	6.193548387000001	4.647058824	5.243243243	5.324324324
tabrakan	3.916666667	5.1052631580000005	4.64516129	4.823529412	4.945945946	5.594594595
tahu	5.333333333	4.763157895	5.096774194	5.4117647060000005	4.702702703	5.594594595
tajam	5.166666667	5.3684210530000005	5.516129032	4.941176471	4.513513514	5.108108108
tak acuh	3.666666667	3.947368421	4.741935484	4.823529412	5.135135135	5.135135135
takjub	6.0	4.8421052630000005	5.096774194	4.205882353	5.621621622	5.216216216
taksi	4.083333333	4.552631579	3.935483871	5.058823529	3.675675676	5.891891892
takut	4.916666667	5.605263158	3.64516129	4.823529412	5.216216216	5.540540541
takzim	4.583333333	4.921052632	4.387096774	5.058823529	4.864864865	4.540540541
tali	5.333333333	4.447368421	5.64516129	5.205882353	3.324324324	5.216216216
taman	5.75	4.6052631580000005	4.548387097	5.529411765	3.3513513510000004	5.783783784
tampan	5.416666667	5.131578947	4.548387097	5.5	5.054054054	5.081081081000001
tamparan	3.194444444	6.0	4.5806451610000005	4.352941176	3.945945946	4.945945946
tanah	5.166666667	5.263157895	5.419354839	5.5	3.4864864860000004	5.594594595
tanah air	5.416666667	4.789473684	5.677419355	4.882352941000001	4.432432432	5.486486486
tanaman	6.166666667	4.315789474	5.096774194	5.2352941180000006	3.135135135	5.72972973
tangan	6.083333333	4.078947368	5.161290323	5.176470588	3.459459459	5.405405405
tangga	4.416666667	4.078947368	5.064516128999999	5.2352941180000006	4.054054054	5.783783784
tangkas	6.083333333	4.078947368	5.838709677000001	4.852941176	5.027027027	5.216216216
tangki	5.333333333	4.026315789	5.258064516	4.882352941000001	3.621621622	5.216216216
tank	3.916666667	5.1052631580000005	5.096774194	4.5	3.432432432	4.783783784
tarif	5.416666667	5.052631579	5.0	5.117647058999999	4.432432432	5.72972973
