word	sensory experience
teléfono	3.857
televisión	4.395
televisivo	3.765
tema	2.400
temblar	5.400
temer	4.886
temerario	4.135
temeroso	3.974
temor	4.941
temperamental	3.778
tempestad	4.353
templo	3.872
temporada	2.882
temporal	3.412
tenaz	2.471
tender	3.206
tenedor	3.618
tener	3.526
tenis	3.294
tenor	3.800
tensar	3.526
tensión	4.667
tenso	4.571
tentar	3.486
tentativa	3.972
tenue	3.395
teología	2.588
teorema	2.658
teoría	3.059
tercer	2.500
tercera	2.081
tercero	2.571
terminal	3.294
terminar	4.270
terminarse	3.622
término	2.395
termita	3.086
termómetro	3.600
ternura	4.882
terraza	3.800
terreno	2.829
terrestre	2.676
terrible	4.529
territorio	3.000
terror	5.000
terrorismo	5.529
terrorista	4.500
tertulia	3.541
tesis	3.059
tesitura	3.114
tesón	2.200
tesoro	4.657
test	4.147
testamento	4.103
testimonio	3.079
tetera	3.171
textil	3.029
texto	3.647
textura	4.111
tez	2.941
tibia	3.184
tiburón	4.892
tic	3.657
tiempo	4.059
tienda	3.105
tierno	5.588
tierra	3.794
tieso	2.974
tiestos	2.526
tigre	4.457
tijeras	3.250
timbre	4.595
tímido	3.647
timo	3.865
timón	3.105
tinglado	2.294
tiniebla	4.278
tinta	3.486
tinto	4.343
tío	4.324
típica	3.282
típico	3.118
tipificar	2.200
tipo	2.147
tiranía	3.829
tirano	3.657
tirantes	3.441
tirar	3.359
tiroides	2.943
titular	2.974
título	2.794
toalla	3.529
tobillo	3.250
tobogán	4.472
tocadiscos	3.795
tocar	5.265
toldo	2.632
tolerante	3.686
tomar	3.974
tomate	4.444
tomo	2.444
tonada	1.912
tonificar	4.743
tono	4.200
tonta	3.949
tontear	4.647
tontería	3.912
tonto	3.412
tope	2.647
tópico	3.081
tórax	2.333
torbellino	4.412
torcer	3.184
torcido	3.429
torear	3.919
torero	3.500
tormenta	5.297
tormento	4.000
tornado	4.564
tornillo	2.324
torno	2.184
toro	4.800
torpe	4.114
torre	3.324
torrente	3.914
torso	3.730
torta	3.941
tortuga	3.973
tortura	5.088
torturar	5.088
tos	4.564
toser	4.385
tostada	4.176
tostador	3.289
tostar	3.588
total	2.618
tóxico	5.143
trabajadora	4.353
trabajar	4.514
trabajo	4.000
tradición	4.143
tradicional	2.583
traducir	4.436
traer	2.500
tragar	4.158
tragarse	3.824
tragedia	5.029
traición	4.882
traicionar	4.412
traidor	4.056
traje	3.324
trámite	2.824
trampa	3.265
trampolín	3.529
trance	3.971
tranquila	4.457
tranquilidad	5.257
tranquilizar	4.343
tranquilizarse	4.333
tranquilo	4.514
transatlántico	3.471
transferir	2.912
transformar	3.088
transición	2.794
transistor	2.457
transitar	2.618
tránsito	2.647
transmitir	4.086
transparente	3.714
transpirar	3.800
tranvía	3.897
trapo	2.914
trascendencia	2.914
trasero	4.162
trasfondo	2.474
trasladar	3.806
traslucir	2.611
trasnochar	5.429
trastero	2.543
trastocar	3.000
tratado	2.421
tratar	3.257
trauma	4.676
travesía	3.559
travesura	4.056
trayecto	3.382
trazar	2.718
trecho	2.059
tregua	3.703
tremendo	3.500
tren	4.128
trenza	3.514
trepar	3.829
tribu	3.632
tribuna	2.526
tribunal	3.118
tributaria	1.743
trigo	3.371
trineo	3.735
tripa	3.657
triste	5.286
triunfante	4.914
triunfar	5.256
triunfo	4.417
trocear	3.529
trofeo	3.861
trombón	3.294
trompeta	4.194
tronco	3.595
trono	3.421
tropa	3.118
tropezar	4.059
tropical	4.895
trozo	2.382
truco	3.794
tubo	2.382
tuerca	2.421
tuerto	3.568
tufo	4.235
tumba	4.486
tumor	5.118
tumulto	2.842
túnel	3.912
túnica	2.794
turba	2.000
turbio	4.029
turismo	4.568
turista	3.743
turística	3.686
turno	2.211
turquesa	4.265
ubicar	2.579
úlcera	4.235
última	3.056
últimas	2.872
últimos	2.676
ultrajar	2.057
umbral	2.686
única	3.882
único	3.265
unida	3.059
unidad	3.171
unificar	3.263
uniforme	2.895
unión	4.629
unir	4.088
universitaria	4.730
universitario	5.308
universo	4.824
uña	3.057
uranio	3.400
urbana	2.528
urbanidad	2.588
urbanismo	2.529
urbano	3.784
urraca	3.118
usar	3.200
uso	2.324
usurpar	3.400
utensilio	2.769
útil	3.256
utilizar	3.176
utopía	3.829
uvas	4.343
vaca	3.529
vacación	3.735
vaciar	2.912
vacilar	3.941
vacío	3.861
vagabundo	3.789
vagina	4.600
vagón	3.229
vaho	3.400
vaina	2.971
vale	2.405
valer	3.147
validar	2.771
valiente	4.641
valla	2.588
vallar	2.400
valle	3.974
valor	4.235
valorar	3.559
vals	3.735
vampiro	4.216
vándalo	3.400
vanidad	3.030
vapor	3.324
vaporizar	3.429
vaquero	4.029
vara	2.794
variar	2.647
varón	3.971
vasija	2.784
vaso	2.500
vegetación	4.429
vegetal	3.703
vehículo	3.500
vejez	4.703
vela	4.158
velar	3.543
velero	3.872
velo	3.529
velocidad	5.029
veloz	3.912
vena	4.405
vencedor	3.917
vencer	4.243
vencido	3.944
venda	3.118
vender	2.865
veneno	4.441
venenosa	4.158
venganza	4.079
vengar	3.618
venir	2.941
venta	3.229
ventaja	3.618
ventana	3.921
ventilador	3.914
ver	5.500
vera	2.353
veranear	5.486
verano	6.000
verbal	2.944
verbena	5.371
verbo	2.686
verdad	5.054
verdadera	3.543
verdadero 	4.147
verde	4.353
verdes	3.838
verdugo	3.657
verdura	3.842
vergonzoso	4.595
vergüenza	5.629
verificar	2.667
verja	2.444
verse	4.056
versión	2.588
verso	4.514
vertedero	3.914
vertical	2.543
vértice	2.590
vértigo	4.811
vestíbulo	2.286
vestido	4.053
vestir	4.135
vestirse	4.686
vetar	2.824
vez	2.206
vía	2.971
viajar	5.395
viaje	5.824
viajes	5.265
viciar	3.417
vicio	4.028
vicioso	4.429
víctima	4.029
victimismo	4.000
victoria	5.086
vida	5.618
vídeo	4.029
vidriera	3.676
vidrio	3.143
vieja	3.737
viejo	4.059
viento	4.750
vientre	4.114
viernes	5.429
viga	2.257
vigilancia	3.622
vigilante	3.088
vigilar	4.114
vigilia	3.600
vigor	3.057
vigoroso	3.514
vil	2.658
villa	2.743
vínculo	3.622
vino	4.588
violación	5.657
violencia	5.405
violento	5.029
violín	4.842
virgen	3.917
virtud	3.857
viruela	3.237
visión	5.029
visita	4.543
visitar	3.441
víspera	3.000
visual	4.763
vital	4.421
vitrina	3.118
viuda	3.763
viudo	3.429
vívido	3.200
vivienda	3.529
vivir	5.735
vivo	5.176
vocablo	2.941
vocación	3.971
vocal	3.026
vocales	3.114
vocalizar	4.147
volantes	3.167
volar	4.971
volátil	2.528
volcán	4.838
volumen	4.027
voluntad	4.250
voluntario	3.778
voluptuosidad	3.211
volver	3.647
vomitar	5.400
vómito	4.912
vorágine	2.371
votar	3.590
voto	3.571
voz	5.378
vulnerar	2.744
web	2.559
yanqui	2.706
yate	3.706
yegua	2.853
yema	3.235
yerba	3.941
yerma	1.611
yeso	3.421
zafiro	3.914
zaguán	1.971
zampar	5.114
zanahoria	3.703
zapatear	3.154
zapato	3.237
zombi	4.000
zorro	3.486
zumo	5.205
zurra	3.343
