word	happiness	disgust	anger	fear	sadness	valence	arousal
soldadito	1.9	1.2	1.15	1.4	1.75	5.2	4.5
soldadora	1.89	1.35	1.35	1.4	1.11	4.84	5.65
soldadura	1.65	1.26	1.55	1.32	1.25	5.2	4.65
solemnidad	2.06	1.3	1.63	1.42	1.84	5.65	4.2
soler	2	1.12	1.31	1	1	5.47	5.31
solicitar	2	1.2	1.4	1.35	1.2	5.65	6
solicitud	2.2	1.15	1.5	1.35	1.15	5.6	5.55
sólida	2.15	1.2	1.25	1.35	1.6	5.7	4.95
solidaria	3.25	1	1.25	1.1	1.35	7.8	4.2
solidez	2.1	1.1	1.6	1.05	1.1	6.3	4.4
sólido	1.89	1.1	1.32	1.16	1.25	5.6	4.9
solista	2.7	1.1	1.05	1	1.4	5.85	4.4
sollozo	1.11	1.72	1.87	2.11	3.47	2.3	5.95
sólo	1.5	1.7	1.75	2.35	2.95	3.7	5.05
solsticio	2.47	1.12	1.11	1	1.63	6.12	4.21
soltar	1.75	1.4	1.3	1.9	1.75	5.35	4.6
soltera	2.35	1.15	1.1	1.9	1.7	5.3	4.95
soltura	2.8	1.05	1.1	1.45	1.1	6.95	4.8
soluble	1.7	1.3	1.26	1.15	1.05	5.4	4.45
solucionar	3.8	1.05	1.15	1.05	1	7.8	3.95
solvencia	2.25	1.06	1.32	1.31	1.24	5.4	4
solventar	2.55	1.11	1.4	1.05	1.25	6.05	5.05
solvente	2.5	1.2	1.11	1.4	1.18	5.63	4.33
sombrío	1.42	1.47	1.58	2.68	2.25	3.6	5.05
someter	1.35	2.3	2.65	2.6	2.85	3	6.45
sometimiento	1.2	2.45	3.45	3.1	3.35	2.4	6.95
somier	2.25	1.05	1.1	1.05	1.15	5.8	3.85
soñador	4.25	1	1.05	1.2	1.55	7.85	5.15
sonar	2.4	1.35	1.35	1.2	1.3	5.9	5.45
soñar	4.55	1.15	1.05	1.25	1.25	8.1	3.05
sonata	2.55	1.3	1.25	1.1	1.74	6.55	4
sonda	1.25	2.55	1.85	2.95	2.05	4.15	5.95
sondeo	1.26	1.21	1.63	1.25	1.35	5.4	5.2
soneto	2.4	1.1	1.25	1.25	1.35	6.47	3.6
sonora	2.45	1.15	1.45	1.25	1.15	5.7	4.85
sonoridad	2.6	1.35	1.45	1.25	1.3	5.4	5.9
sonriente	4.65	1.05	1.35	1	1	8.75	5.45
sopa	2.15	1.35	1.1	1	1.4	5.65	4.25
sopera	1.74	1.25	1.2	1.15	1.45	5	4.45
sopesar	1.22	1	1.44	1.53	2.33	4.58	5.37
soplar	2.15	1.25	1.6	1.15	1.5	5.4	4.95
sopor	1.25	1.67	1.54	1.46	1.94	4.54	5.2
soportar	1.65	1.68	2.5	1.9	2.5	3.45	6.1
soporte	2.05	1.2	1.55	1.4	1.35	5.2	4.5
soprano	2.75	1.1	1.11	1.25	1.7	6.35	4.4
sor	1.86	2.42	1.64	2.29	1.47	4.87	4.13
sorbo	2.3	1.8	1.4	1.1	1.1	5.42	4.75
sordera	1.3	1.25	2.25	3.6	3.25	2.6	6.2
sordo	1.25	1.05	1.3	1.6	3.05	3.2	5.25
sorprendente	3.8	1.05	1.2	1.45	1.45	7.2	7.1
sortear	2.9	1.2	1.15	1.25	1.5	6.05	6.6
sorteo	3.25	1.4	1.85	1.6	1.3	7.15	7.45
sortija	2.8	1.17	1.17	1.32	1.22	6	5.9
sospechar	1.4	1.5	2.26	2.25	2.15	3.55	6.75
sostén	2	1.25	1.28	1.05	1.1	6	5.55
sostener	1.7	1.1	1.55	1.55	1.4	5.8	4.95
sostenibilidad	2.4	1.05	1.55	1.1	1.3	6.25	4.45
sostenible	2.25	1.2	1.15	1.1	1.1	6.5	3.85
sostenimiento	2.6	1.18	1.15	1.28	1.63	5.75	4.55
sotana	1.42	1.63	2.06	1.32	1.44	3.8	5
sótano	1.35	2.4	1.75	2.85	1.65	4.6	5.7
soto	1.71	1.2	1.18	1.13	1.06	5.38	5
soul	3.38	1	1.06	1.16	1.44	5.56	4.24
soviético	1.6	1.5	2.2	1.95	1.65	4.42	5.05
suavizar	3.45	1.05	1.25	1.15	1.45	6.15	3.7
suba	2	1	1.1	1.38	1.07	5.4	4.95
subasta	1.53	1.75	1.65	1.5	1.8	5.35	5.8
subcampeón	2.75	1.55	2.15	1.1	2.2	5.75	5.85
subcampeonato	2.8	1.25	1.25	1.45	1.4	5.15	6.15
subcapitán	2.35	1.5	1.4	1.2	1.2	5.3	4.55
subclase	1.6	1.45	2.15	1.75	1.9	4.05	5.1
subcomandante	1.42	1.4	2.1	1.6	1.35	4.7	5.85
subconjunto	1.68	1.1	1.26	1.3	1.15	5	4.75
subconsciente	2.25	1.35	1.7	2.55	1.25	6.4	5.25
subcontinente	1.85	1.1	1.2	1.2	1.37	5	4.5
subcoronel	1.55	1.9	1.7	1.75	1.6	4.75	5.55
subcultura	2.25	1.45	1.3	1.6	1.74	5.16	5.2
subdelegado	1.65	1.35	1.4	1.3	1.2	4.9	5.3
subdesarrollo	1.15	2.45	1.95	2.5	2.55	3.3	6.25
subdirector	1.9	1.5	1.6	1.35	1.21	4.85	4.85
subdividir	1.85	1.4	1.65	1.4	1.6	4.55	5.4
subdivisión	1.74	1.68	1.5	1.15	1.53	4.6	4.9
subespecie	1.85	1.1	1.3	1.1	1.35	4.95	4.8
subestimar	1.7	2.45	3.1	1.79	3.1	3.55	5.8
subfamilia	1.88	1.17	1.44	1.47	1.33	4.65	4.42
subfusil	1.22	2.07	2.71	2.61	2.2	4.08	6.87
subgénero	1.35	1.45	1.65	1.45	1.55	4.58	4.1
subgrupo	1.4	1.45	1.55	1.55	1.5	5.15	4.8
subir	2.4	1.05	1.1	1.15	1.15	6.1	5.85
súbito	1.44	2	1.58	2.15	1.94	4.15	6.45
subjetiva	2.45	1.2	1.3	1.2	1.65	5.15	4.9
subjetividad	2.45	1.3	2.15	1.4	1.45	5.9	5.25
sublevación	1.37	2.37	2.5	2.35	2.25	4.25	6.2
sublime	3.85	1.1	1.26	1.3	1.35	7.55	5.4
submarinismo	2.75	1.1	1.3	1.9	1.15	7.1	6.35
submarino	2.4	1	1.1	1.95	1.4	5.65	4.8
suboficial	1.85	1.95	1.65	1.21	1.32	4.75	4.9
subordinación	1.3	2.2	2	2.6	2.6	3.55	5.5
subordinada	1.3	2.55	2.15	1.55	2.1	4.5	4.9
subpresidente	1.5	2.25	1.85	1.65	1.75	4.74	5.35
subrayador	2.2	1.05	1.25	1	1.05	5.55	4.9
subrayar	2	1.35	1.4	1.3	1.25	4.05	5.1
subsahariana	1.85	1.2	1.1	1.3	1.63	4.85	4.7
subsanar	2.22	1.35	1.22	1.2	1.32	5.9	4.65
subscripción	2	1.15	1.45	1.25	1	5.2	5
subsecretario	1.7	1.4	1.45	1.16	1.9	4.85	5.1
subsidiaria	1.5	1.71	1.71	1.56	2	4.87	4.67
subsidio	1.8	2	2.11	2.55	2.7	4.35	5.2
subsiguiente	1.39	1.25	1.53	1.39	1.35	4.6	5.3
subsistema	1.55	1.35	1.6	1.56	1.21	4.8	4.95
subsistemas	1.5	1.16	1.32	1.4	1.3	4.8	4.75
subsistencia	1.58	1.35	1.95	2.45	3.1	5.2	5.84
subsistir	1.8	1.85	1.95	2.25	2.65	3.1	6.21
substancia	1.75	1.63	1.44	1.39	1.16	5.44	5.16
substancial	1.85	1.16	1.4	1.53	1.28	5.21	4.8
subsuelo	1.45	2.05	1.55	2.4	1.65	4.6	5.25
subteniente	1.32	1.65	1.75	1.47	1.15	4.65	5.72
subtítulo	1.65	1.25	1.1	1.1	1.3	5.35	5.35
subtropical	3.25	1.2	1.16	1.32	1.1	5.7	4.5
subvención	3.05	1.2	1.5	1.15	1.65	6.6	5.05
subvencionar	3.3	1.15	1.35	1.15	1.3	6.9	4.85
subversión	1.39	2.12	1.87	1.56	1.5	5.24	5
subyacente	1.47	1.37	1.28	1.22	1.25	4.79	4.75
subyacer	1.44	1.32	1.74	1.68	1.68	4.84	4.2
suceder	2.55	1.05	1.4	1.45	1.55	5.2	5.55
sucedido	1.3	1.15	1.35	1.35	1.75	5.15	5.42
sucesión	2.25	1.5	1.3	1.55	1.5	5.25	4.35
sucesiva	1.6	1.2	1.2	1.4	1.1	5.35	4.7
sucesivo	2.15	1.25	1.1	1.3	1.35	5.2	4.75
sucesor	1.55	1.55	1.4	1.65	1.79	5.75	5.1
sucesora	1.6	1.25	1.15	1.25	1.3	5.5	5.45
sucesoria	1.5	1.25	1.74	1.5	1.47	4.9	5.15
sucumbir	1.35	1.74	2.06	2.1	2.12	3.95	6.35
sucursal	1.55	1.68	1.58	1.35	1.25	4.45	5.5
sudadera	2.85	1.55	1.2	1.05	1.05	6.6	4.55
sudafricano	2.26	1	1.05	1.15	1.8	5.45	5.05
sudamericano	2.75	1.25	1.4	1.2	1.3	5.5	4.9
sudar	1.55	3.7	2	1.5	1.75	4.15	6.45
sudeste	1.75	1.2	1.2	1.1	1.35	5.7	5.1
sudoeste	1.61	1.15	1.2	1.05	1.2	5.2	4.79
sueco	2.55	1.2	1.15	1.15	1.05	5.7	5.05
suegro	2.05	1.2	1.45	1.55	1.4	5.25	5.65
suela	1.35	2.15	1.2	1.05	1.2	5	4.9
suelta	2.15	1.5	1.1	1.55	1.15	5.5	5.15
suelto	2.11	1.25	1.45	1.5	1.2	5.2	4.55
suero	1.4	1.5	1.45	1.7	2	3.7	5.45
suéter	2.65	1.3	1.1	1.05	1.16	6.35	3.8
suficiencia	1.9	1.65	1.4	1.6	1.45	4.6	4.6
suficiente	2.15	1.5	1.3	1.55	1.65	5.15	4.5
sufijo	1.25	1.15	1.15	1	1.05	4.84	4.65
sufra	1.05	2.71	3.44	3.25	3.55	2.55	5.85
sufragar	1.2	1.72	1.69	1.81	2.06	3.85	5.69
sufragio	1.7	1.32	1.6	2.32	2.35	4.65	5.25
sufrir	1.15	3.3	3.85	3.9	4.55	2.45	7.4
sugerencia	2.4	1.1	1.3	1.25	1.25	5.8	5.1
sugerente	2.55	1.6	1.58	1.35	1.15	5.8	6.11
sugerir	2.42	1.25	1.2	1.2	1.25	5.65	5.65
sugestión	2.15	1.95	2.4	2.3	2.37	4.2	6.3
suicida	1.1	2.05	2.85	3.75	4.65	2.15	7.65
suicidarse	1.05	2.3	3.4	4.05	4.65	1.32	7.95
suite	3.95	1.05	1.3	1.15	1.05	6.63	4.55
suiza	2.25	1	1.2	1.3	1.15	5.95	5.05
suizo	2.3	1.15	1.3	1	1.1	5.5	4.55
sujeción	1.95	1.39	1.45	1.2	1.26	5.06	4.47
sujetar	1.7	1.5	1.35	1.35	1.35	5.5	4.8
sujeto	2.2	1.2	1.15	1.4	1.3	4.9	4.6
sulfato	1.37	2.3	1.58	1.85	1.32	4.4	5.65
sulfúrico	1.47	2.05	1.25	3.11	1.5	4.15	5.5
sulfuro	1.4	1.95	1.95	2.35	1.75	4.68	5.45
sultán	1.78	1.7	1.37	1.58	1.55	4.74	5.6
suma	1.85	1.1	1.35	1.2	1.05	5.25	5.45
sumando	2.25	1.1	1.25	1.15	1.1	5.35	4.5
sumar	2.55	1.1	1	1.25	1.2	5.7	5.15
sumario	1.61	1.3	1.45	1.3	1.6	4.6	4.75
sumergir	2.15	1.2	1.65	2.3	1.9	4.7	5.7
suministrar	2.15	1.35	1.2	1.4	1.3	5.65	5
suministro	2	1.3	1.16	1.3	1.32	5.3	4.8
sumir	1.38	1.54	1.86	1.5	1.86	4.21	4.69
sumisión	1.15	2.85	3.15	3.15	3.7	1.95	6.65
sumiso	1.3	3	2.8	2.3	2.8	2.75	4.4
sumo	1.95	2	1.75	1.3	1.25	5.25	5.05
suntuosa	1.47	1.5	1.64	1.57	1.3	5.06	5.61
súper	3.8	1.1	1	1.2	1.2	6.1	6.3
superar	3.95	1.1	1.45	1.32	1.6	7.05	5.5
superávit	2.47	1.38	1.39	1.71	2.31	5.44	6.19
superestructura	2.4	1.05	1.37	1.61	1.15	5.9	5.25
superficial	1.1	2.35	3.2	2.1	2.6	3.1	5.95
superficie	2.15	1.05	1	1.15	1	5.8	4.75
superfluo	1.63	1.88	1.79	1.05	1.6	4.41	5.11
superhéroe	3.65	1.15	1.2	1	1.05	7	6.5
superhéroes	3.1	1.15	1.2	1.15	1.1	6.5	6.4
superintendente	1.38	1.63	1.88	1.87	1.41	5.1	5.63
superior	1.9	2.1	1.8	1.7	1.6	4.9	6.1
superiora	1.6	2.11	2.79	2.05	1.55	4.3	5.79
superposición	1.75	1.5	1.85	1.4	1.35	5.1	5.7
superpotencia	2.63	1.58	1.6	1.8	1.55	5.55	6.4
superproducción	2.8	1.7	1.55	1.4	1.3	5.85	5.9
superstición	1.45	2.2	2	2.35	2	4.05	6.25
supersticioso	1.45	1.5	1.8	2.25	1.75	3.85	6.3
supervisar	1.45	1.4	2.05	1.8	1.45	5.4	5.6
supervisión	2	1.58	1.65	2.1	1.35	5.1	5.75
supervisor	1.6	1.6	1.85	1.85	1.35	4.8	6.2
supervivencia	3.15	1.25	1.4	2.4	1.9	6.5	6.8
superviviente	3.55	1.25	1.4	2.25	1.6	7.4	6.1
suplantar	1.4	2.2	3.05	2.9	2.4	4.5	5.7
suplementario	2.25	1.15	1.35	1.2	1.25	5.45	5.2
suplemento	2.35	1.75	1.45	1.4	1.45	5.65	5.25
suplente	1.55	1.25	1.8	1.9	2.4	4.05	5
súplica	1.05	1.9	2.16	1.63	3.05	3.6	6.1
suplicante	1.35	2.5	1.75	1.9	3.6	3.75	6.4
suplicar	1.2	2.6	2.6	2	3.3	2.45	6.5
suplir	1.74	1.29	1.45	1.39	1.85	4.58	5.11
suponer	1.9	1.65	1.5	1.65	1.9	4.65	4.65
suposición	1.95	1.9	1.45	1.7	1.45	4.85	5.95
supranacional	1.6	1.61	1.83	1.6	1.41	5.12	5.12
supremacía	1.47	2.78	2.89	2.33	2.06	5.11	5.83
supremo	2.35	1.6	2.15	1.8	1.6	5.65	5.7
supresión	1.4	2.15	2.4	2.6	2.4	3.1	6.65
suprimir	1.1	1.3	2.35	2.2	2.45	3.9	5.25
supuesto	1.6	1.4	1.35	1.55	1.4	4.95	4.75
sur	3.75	1.05	1.35	1.15	1.55	6.95	5.55
suramericano	2.35	1.3	1.05	1.2	1.1	5.7	5.42
surco	1.75	2	1.21	1.56	1.26	4.95	5.4
surcoreano	1.45	1.4	1.3	1.35	1.2	4.85	4.68
sureño	3.05	1.3	1.05	1.05	1.05	6.26	5.1
sureste	2	1.1	1.05	1	1.2	5.75	4.75
surf	3.3	1.15	1.1	1.65	1.15	6.75	5.15
surfing	2.7	1.05	1.05	1.7	1.05	6.1	6.85
surgimiento	2.65	1.11	1.2	1.45	1.47	5.4	5.2
surgir	1.95	1.15	1.1	1.3	1	6.2	6
suroeste	1.95	1.05	1	1.2	1	5.25	4.7
surrealismo	2.25	1.75	1.65	1.3	1.45	5.25	5.5
surrealista	2.65	1.2	2.25	1.7	1.75	5	5.65
surtido	2.85	1.32	1	1.05	1	6.4	4.8
sus	1.43	1.12	1.38	1.06	1.18	4.88	4.56
susceptibilidad	1.25	1.9	2.7	2.15	2.75	3.9	5.75
susceptible	1.55	1.6	2.2	1.6	2.35	4.1	5.55
suscitar	1.95	1.44	1.73	1.68	1.35	4.78	5.65
suscripción	2.05	1.3	1.3	1.35	1.1	5.2	5.4
susodicho	1.5	1.33	1.55	1.67	1.81	4.6	5
suspender	1	2.45	3.75	3.7	4.45	2.75	7.65
suspensión	1.3	1.45	2.5	2.4	2.45	3.6	5.7
suspirar	2	1.1	1.45	1.25	2.45	4.85	3.75
suspiro	2.7	1.2	1.45	1.3	2.4	5.9	3.1
sustancial	1.8	1.45	1.22	1.47	1.5	5.58	5
sustantivo	1.6	1.1	1	1.25	1	5	4.05
sustentable	2.2	1.11	1.42	1.32	1.26	5.5	4.78
sustentación	1.85	1.26	1.11	1.81	1.42	5.5	5.42
sustentar	1.7	1.55	1.55	1.5	1.8	5.65	5.25
sustitución	1.9	1.45	2	2	2.45	4.4	5.4
sustituir	2.1	1.7	1.85	1.85	3.2	4.45	5.6
sustituto	1.8	1.6	1.7	1.95	1.6	4.4	5.2
sustracción	1.1	1.8	2.61	2.1	1.78	3.8	6
sustraer	1.35	2.4	1.9	2.05	1.6	4.5	5.75
sustrato	2.16	1.55	1.11	1.1	1.11	5	4.65
sutil	1.85	1.25	1.35	1.15	1.3	6.2	4.35
sutileza	3.15	1	1.5	1.21	1.4	5.9	3.4
swing	3.21	1.07	1.05	1	1	5.65	5.13
tabaquismo	1.2	3.53	2.8	2.95	3.5	2.85	5.95
tabasco	1.42	2.21	1.67	1.45	1.3	4.55	5.85
taberna	2.7	1.75	1.35	1.55	1.7	5.7	5.2
tabique	1.55	1.55	1.37	1.45	1.45	5.05	4.65
tabú	1.65	2	2.45	2	2.35	3.35	6.5
tacha	1.67	1.13	1.39	1.37	1.83	4.44	5.27
tácito	2	1.22	1.36	1.22	1.13	5	4.75
taciturno	1.29	1.38	1.65	1.94	2.07	4.08	5
taco	2.25	1.65	1.5	1.15	1.4	5.15	5.35
tacón	2.6	1.45	1.58	1.15	1.15	5.8	6.2
táctica	2.4	1.1	2	1.75	1.3	5.7	6.1
táctil	2.4	1.25	1.15	1	1	6.65	4.75
taekwondo	2.05	1.2	1.84	1.63	1	6.1	5.26
taichí	2.15	1.1	1.1	1.2	1	5.55	3.5
taifa	1.42	1.42	1.67	1.6	1.33	5.13	5.27
tailandés	2.3	1.3	1.25	1.4	1.2	5.25	5.35
taiwanés	1.95	1.1	1.21	1.53	1.35	5.22	5.16
tajante	1.7	1.25	3.05	1.95	2	4.2	5.95
tajo	2	2.11	1.35	2	1.37	4.58	5.6
tal	1.28	1.11	1.22	1	1.05	5.11	4.95
tala	1.05	2.35	2.68	2	2.56	3.42	5.65
taladrador	1.2	1.85	2.53	1.6	1.35	3.8	7
taladradora	1.2	2.5	3	2.7	1.45	4.7	6.25
talante	2.31	1.29	1.47	1.29	1.21	6	5.25
talentoso	3.45	1.1	1.3	1	1	7.8	5.6
talibán	1.39	2.3	2.55	2.28	2.15	3.2	6.7
talismán	2.68	1.2	1.5	1.89	1.3	6.7	5.4
taller	1.89	1.68	1.25	1.1	1.25	4.95	5.2
tallo	1.95	1.25	1.05	1.3	1.05	5.95	4.8
tamagochi	2.9	1.15	1.3	1.1	1.1	6.35	5.68
también	1.9	1.25	1.25	1	1.1	5.5	5.37
tambores	2.9	1.15	1.3	1.4	1.15	5.7	6.25
tamboril	2.63	1.19	1.26	1.18	1.42	5.4	5.37
tampoco	1.25	1.35	1.55	1.3	1.9	4.35	5.3
tan	1.8	1.13	1.33	1.32	1.17	5.05	5.06
tanda	1.37	1.31	1.25	1.22	1.05	5.26	4.95
tangente	1.47	1.1	1.75	1.79	1.4	4.85	5.1
tangible	1.95	1.32	1.11	1.33	1.05	6.21	4.55
tango	2.75	1	1.16	1	1	6.3	5.4
tanteo	1.63	1.06	1.65	1.4	1.26	5.9	5.85
tanto	2.15	1.15	1.25	1.2	1.53	5.6	5.75
tapa	1.68	1.35	1.05	1.25	1	5.5	4.6
tapadera	1.55	1.95	1.9	1.9	1.95	4.55	5.25
tapar	2.05	1.35	1.3	1.4	1.6	4.65	5.15
tapete	1.63	1.38	1.22	1	1.05	5.63	4.47
tapia	1.35	1.18	1.76	1.33	1.45	4.72	4.65
tapiz	1.9	1.25	1.1	1.1	1.3	5.5	4.1
tapón	1.15	1.7	1.15	1.1	1.2	5.05	4.8
taquilla	2.25	1.1	1.2	1.15	1.1	6.05	4.5
taquillón	2	1.28	1.11	1	1	5.82	5.33
tarda	1.3	1.56	2.33	1.47	1.63	3.47	5.63
tardanza	1.45	2	3.1	1.65	1.7	3.7	6.15
tardar	1.25	2	2.65	1.9	2.25	3.15	6.55
tarde	2.6	1.58	1.95	1.9	1.8	4.75	3.9
tardía	1.5	1.95	2.5	1.5	1.65	3.45	5.7
tarifa	1.4	2.15	1.85	1.55	1.95	4.6	5.9
tarima	2.95	1.37	1.4	1.3	1.1	5.85	5.55
tarjeta	2.25	1.4	1.25	1.5	1.25	5.75	5.85
tartera	2.7	1.21	1.06	1	1	6	4.56
tasa	1.2	2.11	1.9	1.6	1.65	4.55	5.05
tata	2.95	1.18	1.26	1.18	1.31	6.69	4.42
tatarabuela	3.85	1.35	1.05	1.05	1.4	6.15	4.35
tatarabuelo	3.1	1.1	1	1.1	1.85	7	4.2
tataranieto	3.05	1.15	1.1	1.16	1.45	5.95	4.65
taurino	1.3	3.8	4.05	2.45	3.25	3.5	6
taxista	1.8	1.25	1.65	1.6	1.25	4.9	5.35
taxonomía	1.77	1.44	1.14	1.29	1.67	5	5.47
taxonómica	1.38	1.8	1.57	1.18	1.14	4.56	4.89
té	3.2	1.6	1	1	1.25	6.1	3.45
tea	2	1.67	1.18	1.31	1.41	5.73	4.62
teatral	3.25	1.25	1.9	1.15	1.35	6.4	5.45
tebeo	2.63	1.1	1.12	1.11	1.05	5.95	4.11
teclado	1.95	1	1.15	1	1.1	5.7	5
técnica	1.9	1.1	1.35	1	1.05	5.2	4.75
técnico	2.15	1.45	1.35	1.05	1	5.15	4.65
tecno	2	1.4	1.35	1.42	1.1	4.7	5.65
tecnología	2.65	1	1.3	1.45	1.35	6.2	5.4
tecnológicas	2.5	1	1.15	1.35	1.25	6.4	5.8
tecnológico	2.95	1.15	1.45	1.35	1.2	6	5.2
tedio	1.35	2.07	2.64	1.2	1.75	4.08	3.69
tejado	1.7	1.3	1.1	1.6	1.05	5.65	4.55
tejano	2.58	1.4	1.15	1.11	1.1	5.3	4.6
tejer	2.05	1.05	1.25	1.1	1.15	6.15	4.75
tejido	1.85	1.4	1	1.2	1.1	5.25	4.55
tejo	1.81	1.27	1.07	1.18	1.2	5.37	4.5
tejón	1.69	1.42	1.06	1.18	1.2	5.21	5.4
telar	1.5	1.16	1.15	1.16	1.25	5.15	4.21
tele	3.25	1.8	1.75	1.3	1.5	5.85	4.95
telecomunicación	2.65	1.4	1.15	1.35	1.25	5.75	5.65
teleférico	2.85	1.25	1.2	2.1	1.3	5.9	6.39
telefonear	2.3	1	1.3	1.65	1.3	6.15	5.7
telefonía	2	1.6	1.7	1.45	1.05	5.1	5.05
telefónica	1.85	2.05	2	1	1.1	5.1	5
telefonista	1.5	1.9	1.8	1.05	1.35	4.5	5.2
telégrafo	1.5	1	1.35	1.11	1.1	5.2	4.9
telegrama	1.7	1.1	1.25	1.05	1.25	5.3	4.95
telenovela	2.1	2	2	1.42	2.1	4.65	4.65
telepatía	2.85	1.2	1.1	1.1	1.5	5.89	5.05
teleserie	2.9	1.55	1.3	1.32	1.15	6.45	4.53
teletexto	1.75	1.7	1.7	1	1.4	4.8	4.85
televisiva	2.05	1.45	1.25	1.25	1.1	5.35	5.2
televisor	2.65	1.25	1.75	1.3	1.35	6.4	4.75
telón	2.9	1	1.21	1.21	1.25	5.9	4.85
temática	2.25	1	1.1	1	1	5.4	5.1
temblar	1.35	1.75	1.9	2.75	2.65	3.35	6.3
temblor	1.45	1.75	2.5	3.2	3.15	2.95	6.8
temblorosa	1.65	1.65	2.35	2.55	2.8	3.2	6.25
temeridad	1.3	1.65	2.6	2.95	2.63	3.25	6.83
temible	1.35	1.9	2.7	3.6	2.89	3.15	6.75
temperamento	2	1.65	2.15	1.85	1.65	4.9	6.6
temperatura	2.2	1.35	1.65	1.7	1.1	5.4	6.25
tempestad	1.75	1.35	2.05	2.35	2.58	3.6	7.4
temple	2.05	1.24	1.11	1.16	1.05	6.18	3.88
templo	2.5	1.35	1.2	1.25	1.8	5.35	4.1
tempo	2.68	1.11	1.17	1.05	1.29	5.63	3.88
temporada	2.65	1.2	1.45	1.3	1.2	5.4	5.2
temporalidad	1.55	1.25	1.68	1.6	1.8	5.05	5.5
temprana	2.35	1.25	1.26	1.25	1.2	4.65	4.6
temprano	1.74	1.9	2.4	1.65	1.65	5.65	4.55
tenacidad	2.85	1.45	1.6	1.33	1.05	6.05	5.55
tenaz	2.33	1.15	1.63	1.55	1.25	5.95	6.05
tenaza	1.6	1.8	1.65	2.25	1.3	4.8	5.85
tendencia	2.05	1.25	1.4	1.75	1.7	5.9	4.9
tendente	1.36	1.13	1.18	1.27	1.21	5.13	5
tender	1.4	1.26	1.6	1.21	1.15	5.2	4.7
tendero	1.89	1.4	1.28	1.06	1.11	4.85	4.3
tendinitis	1	1.95	2.84	2.15	2.35	2.65	6.65
tendón	1.6	1.6	1.3	1.35	1.45	4.6	5.6
tenencia	2.11	1.13	1.6	1.65	1.36	5.47	4.94
tener	2.55	1.15	1.3	1.4	1.15	6.7	4.8
tenia	1.13	3	1.75	2.71	1.75	3.65	5.83
tenida	1.28	1.33	1.14	1.36	1.35	5.06	5.07
teniente	1.47	1.95	2.05	2.1	1.32	4.3	6
tenista	2.05	1	1.3	1.15	1.15	5.2	4.9
tenor	1.7	1.15	1.26	1.1	1.32	5.47	4.9
tensa	1.2	1.84	2.8	2.05	2	3.35	6.65
tensor	1.47	1.2	1.5	1.68	1.45	4	5.6
tentador	2.65	1.1	1.65	1.7	1.15	6.5	6.8
tentativa	2.11	1.5	2.25	1.5	1.55	4.84	6.5
tentempié	3.35	1.05	1.2	1.1	1.2	7.55	4.3
teología	1.55	2.25	2.15	2.15	2.65	4.5	6
teológica	1.6	1.83	1.5	1.85	1.6	4.9	5.2
teólogo	1.37	1.67	1.2	1.3	1.85	4.55	4.15
teorema	2.15	1.95	1.6	1.15	1.2	4.85	5.3
teórico	1.75	1.5	1.4	1.45	1.35	5.25	4.9
tequila	3.35	2.05	1.3	1.5	1.2	5.65	6.8
terapeuta	2.45	1	1.3	1.45	1.5	5.8	4.6
terapéutica	2.3	1.05	1.25	1.5	1.45	6	4.85
terapia	2.6	1.21	1.53	2.05	2.05	6.15	3.75
tercer	1.95	1.35	1.35	1.1	1.45	5.15	5
terciario	1.74	1.3	1.3	1.22	1.32	4.85	4.75
tercio	1.9	1.35	1.2	1.05	1	5.7	4.7
terciopelo	2.5	1.65	1.25	1.1	1.05	7.2	3.75
terco	1.45	2.47	3.25	1.47	2.21	3.3	6.05
térmico	2.3	1.2	1.25	1.55	1.2	5.9	3.9
terminación	1.45	1.35	1.65	1.55	2.42	4.85	4.8
terminal	1.3	1.85	1.9	3.05	3.65	3.1	5.35
terminante	1.4	1.74	2	2.56	2.95	3.4	5.53
terminar	3	1.05	1.65	1.8	2.25	6	5.55
término	1.65	1.05	1.15	1.15	1.3	5.35	4.85
terminología	1.6	1.15	1.5	1.3	1.15	5.15	4.45
ternera	3.3	1.75	1.3	1.1	1.25	6.1	5.45
ternero	2.42	1.15	1.15	1.3	1.15	6.2	4.6
terra	1.89	1.13	1.13	1.08	1.05	5.56	5.11
terraplén	1.32	1.37	1.53	2.28	1.53	4.06	6.2
terrateniente	1.37	1.8	2.32	1.5	1.3	4.55	5.55
terraza	3.5	1.15	1.05	1.35	1.2	6.7	4.9
terremotos	1.05	1.85	2.3	4.2	3.9	2	7.75
terrenal	2.3	1.55	1.2	1.3	1.75	5	5.25
terreno	2.05	1.2	1.2	1.1	1.15	5.4	4.2
terrestre	2.4	1.4	1.3	1.3	1.35	5.75	4.4
territorial	1.8	1.7	2.2	1.7	1.55	4.65	5.9
territorio	1.75	1.15	1.5	1.35	1.55	5.3	5
terrón	2	1	1	1.06	1.41	5.21	5.05
terror	1.15	2.5	3	4.25	2.7	2.35	7.95
terrorífico	1.1	2.15	2.7	3.9	2.9	2.85	7.65
tertulia	2.6	1.65	1.74	1.35	1.45	5.6	4.5
tesitura	2.05	1.32	1.39	1.47	1.5	5.05	5.67
tesón	3	1.14	1.53	1.47	1.13	6.53	5
tesorería	1.68	1.53	1.7	1.58	1.35	5.1	4.85
tesorero	1.8	1.6	1.84	1	1.15	4.45	5.65
