word	concreteness
surveillance	3.11
survey	4.08
surveying	2.93
surveyor	3.85
survivability	1.71
survivable	2.33
survival	2.34
survivalist	3.07
survive	2.55
surviving	3.03
survivor	3.33
survivorship	2.08
susceptibility	1.6
susceptible	2.14
susceptibleness	1.79
susceptibly	1.75
sushi	4.96
suspect	2.59
suspected	2.24
suspend	2.74
suspended	2.28
suspender	4.54
suspenders	4.68
suspense	1.85
suspenseful	1.89
suspension	3.17
suspicion	1.62
suspicious	1.87
suspiciously	1.63
suspiciousness	1.86
sustain	2.17
sustainability	1.69
sustainable	2.21
sustained	1.97
sustainer	2.6
sustaining	1.93
sustainment	1.93
sustenance	2.26
suture	4.15
swab	4.34
swaddle	3.56
swaddling	3.4
swag	3.14
swagger	2.69
swaggerer	3.52
swaggering	1.93
swallow	3.89
swallower	3.4
swam	3.64
swamp	4.96
swampland	4.32
swampy	3.71
swan	4.96
swanky	2.4
swanlike	2.92
swap	3.85
swapping	2.61
swarm	3.97
swarming	3
swashbuckler	4.16
swashbuckling	2.84
swastika	4.29
swat	4.27
swatch	4.62
swatter	4.04
sway	3.6
swayable	1.79
swayed	2.07
swaying	3.21
swear	2.45
swearer	3.37
swearword	3.27
sweat	4.71
sweatband	4.37
sweatbox	3.83
sweated	3.66
sweater	4.78
sweathouse	4.35
sweatiness	3.81
sweating	4.24
sweatpants	4.68
sweatshirt	4.93
sweatshop	4.07
sweatsuit	4.86
sweaty	4.18
sweep	3.72
sweeper	4.31
sweeping	3.31
sweepingly	2.5
sweepings	3.96
sweepstake	3.29
sweet	4
sweetbread	4.52
sweetcorn	4.75
sweeten	3.62
sweetener	4.48
sweetening	3.28
sweetheart	2.79
sweetie	2.54
sweetly	2.23
sweetmeat	4.3
sweetness	2.83
sweetshop	4.59
swell	3.31
swelled	3.78
swelling	4.13
swelter	3.12
sweltering	2.74
swelteringly	2.43
swept	3
swerve	4
swift	3.04
swifter	2.64
swiftly	2.29
swiftness	2.71
swim	4.43
swimmable	2.62
swimmer	4.77
swimming	4.44
swimmingly	1.74
swimmingpool	4.88
swimsuit	4.78
swimwear	4.82
swindle	2.68
swindler	3.37
swindling	2.36
swine	4.5
swing	4.54
swinger	3.29
swinging	3.5
swipe	4.26
swipes	3.37
swirl	3.93
swirly	2.52
swish	3.04
swishing	3.6
swishy	2.65
switch	4.07
switchblade	5
switchboard	4.61
switched	2.97
switcher	3.52
switcheroo	2.17
switching	2.45
switchover	2.65
swivel	3.9
swiveled	3.44
swollen	3.6
swollenness	3.7
swoon	3
swooned	2.6
swooning	2.91
swoony	1.78
swoop	3.19
swoosh	2.78
sword	4.93
swordfish	4.89
swordplay	4.09
swordsman	4.7
swordsmanship	2.96
swordstick	4.24
swordswoman	4.12
swore	2.86
sworn	1.87
swung	3.54
sycamore	4.48
syllabi	3.42
syllabic	1.92
syllabically	1.73
syllable	3.26
syllabus	4.07
symbiosis	2.48
symbiotic	1.88
symbiotically	1.52
symbol	3.11
symbolic	2.11
symbolical	1.74
symbolically	1.64
symbolism	1.41
symbolist	1.88
symbolization	1.92
symbolize	2.4
symmetric	2.9
symmetrical	3.61
symmetrically	2.76
symmetry	2.79
sympathetic	1.77
sympathetically	1.57
sympathize	1.54
sympathizer	3
sympathizing	2.04
sympathy	1.88
symphonic	2.83
symphonist	3.76
symphonize	2.12
symphony	4.21
symposium	3.58
symptom	3.19
symptomatic	2.04
symptomatically	2.13
symptomless	1.9
synagogue	4.54
synapse	3.61
synaptic	2.54
sync	2.38
synch	2.79
synchronicity	1.85
synchronism	2.35
synchronization	2.62
synchronize	2.73
synchronized	2.58
synchronizer	3.38
synchronously	2.04
syndicate	2.33
syndication	2.41
syndrome	2.48
synergetic	2.09
synergism	1.83
synergize	1.54
synergy	1.48
synonym	3.1
synonymous	2.22
synonymously	1.85
synopses	2.37
synopsis	2.76
syntax	2.08
syntheses	2.44
synthesis	1.54
synthesize	2.22
synthesizer	4.04
synthetic	3
synthetically	2.42
syphilis	3.93
syringe	4.81
syringes	4.79
syrup	4.76
syrupy	3.77
system	2.94
systematic	2
systematical	2.34
systematically	2.45
systematization	2.17
systematize	2.82
systemic	1.8
systemically	1.92
systemization	2
systemize	2.14
tab	4.14
tabasco	4.59
tabby	3.61
tabernacle	4.04
table	4.9
tablecloth	4.85
tabled	3.22
tableful	3.32
tablemate	3.83
tables	4.89
tablespoon	5
tablespoonful	4.24
tablet	4.82
tabletop	4.78
tableware	4.65
tabloid	4.07
taboo	1.67
tabulation	2.7
tachometer	3.93
tack	4.5
tackiness	2.42
tacking	3
tackle	4.28
tackled	3.69
tackler	3.65
tackling	3.71
tacky	2.58
taco	4.93
tact	1.76
tactful	2.21
tactfully	1.72
tactfulness	1.75
tactic	2.1
tactical	2.08
tactically	2
tactician	3.72
tactics	2.48
tactile	3.04
tactless	1.85
tactlessly	1.44
tactlessness	1.57
tactual	1.96
tad	2.09
tadpole	4.86
taekwondo	4.11
taffy	4.79
tag	4.25
tagalong	3.38
tagged	3.33
tail	4.96
tailbone	4.76
tailcoat	4.67
tailed	3.07
tailfin	4.63
tailgate	3.93
tailgater	4.52
tailing	2.72
taillight	4.86
tailor	4.67
tailoring	3.71
tailpiece	4.33
tailpipe	4.59
tailspin	3.59
tailwind	3.08
taint	2.19
tainted	2.36
taintless	1.96
take	3.06
takeaway	3.15
takedown	3.72
taken	2.66
takeoff	3.41
takeout	4.04
takeover	2.83
taker	2.3
taking	2.79
takings	2.26
talc	4.32
tale	3.23
talent	2.19
talented	2.04
talentless	2.22
tales	2.85
taleteller	3.61
talisman	4.15
talk	4.07
talkative	3
talkatively	2.52
talkativeness	2.96
talkback	2.56
talker	4.39
talkfest	2.68
talking	3.72
tall	3.36
taller	4.07
tallish	3.19
tallness	3.07
tally	3.07
talon	4.8
tamale	4.86
tambourine	4.86
tame	2.04
tamely	2.08
tameness	2.17
tamer	2.64
tamper	3.04
tamperproof	3.43
tampon	4.86
tan	4.29
tandem	3.16
tang	4.42
tangent	2.08
tangentially	2.04
tangerine	4.81
tangibility	1.93
tangible	2.77
tangibly	2.09
tanginess	2.46
tangle	3.96
tangling	3
tango	4.1
tangy	3.68
tank	4.8
tanked	3
tanker	4.68
tanned	4.14
tanner	3.63
tannery	4.18
tanning	3.15
tantalization	1.93
tantalize	1.77
tantalizingly	1.79
tantamount	1.59
tantrum	3.37
tap	4.29
tape	4.9
tapeless	3.2
tapemeasure	4.8
taper	3.56
taperecorder	4.93
tapered	3.71
tapering	3.34
tapestry	4.52
tapeworm	4.93
tapioca	4.64
tapper	3.42
tapping	4.4
taps	3.75
tar	4.78
tarantula	4.83
tardily	2.39
tardiness	2.47
tardy	2.31
target	4.11
targeted	2.59
tariff	3.38
tarlike	3.22
tarmac	4.8
tarnish	3.29
tarot	3.4
tarp	4.85
tarpaper	4.56
tarred	4.2
tart	3.27
tartar	4.4
tartly	2.89
tartness	3.22
task	2.84
taskmaster	3.46
taskmistress	3.3
tassel	4.73
taste	4.07
tastebud	4.75
tasted	3.43
tasteful	2.21
tastefully	2.1
tastefulness	1.78
tasteless	2.54
tastelessly	1.75
tastelessness	1.64
taster	3.55
tastily	2.09
tastiness	2.62
tasting	3.6
tasty	2.86
tater	4.2
tattered	3.7
tatters	3.09
tattle	2.69
tattler	3
tattletale	3.52
tattling	2.6
tattoo	4.71
tattooer	4.55
tattooing	4.07
tattooist	4.74
taught	2.21
taunt	2.93
taunting	2.76
tauntingly	1.92
taut	3.92
tautly	2.5
tautness	2.42
tavern	4.78
tawdry	1.96
tax	3.89
taxability	2.55
taxable	1.97
taxation	2.67
taxed	2.5
taxi	4.93
taxicab	5
taxidermist	4.27
taxidermy	3.68
taxing	2.45
taxis	4.3
taxman	4.07
taxpayer	4.14
taxpaying	2.79
tea	4.69
teabag	4.82
teacake	4.85
teacart	4.58
teach	3.15
teachable	1.74
teacher	4.52
teaching	2.82
teacup	4.92
teacupful	3.81
teahouse	4.57
teakettle	4.97
teakwood	4.62
teal	4.07
team	3.79
teaming	2.12
teammate	4.15
teamster	3.88
teamwork	2.37
teapot	4.96
tear	4.56
teardown	3.81
teardrop	4.56
tearful	3.5
tearfully	2.89
tearfulness	2.89
teargas	3.84
tearing	3.46
tearjerker	2.97
tearless	2.83
tearlessly	2.79
tearoom	4.58
tearstain	3.96
teary	3.52
tease	2.59
teaser	2.93
teashop	4.86
teasing	2.45
teasingly	2.11
teaspoon	4.76
teaspoonful	4.27
teat	4.38
teatime	3.11
tech	3.03
techie	2.93
technical	1.97
technicality	1.93
technically	1.9
technician	4.1
technique	2.4
techno	2.96
technologic	2.21
technological	2.08
technologically	2.29
technologist	3.48
technology	3.24
tectonic	2.48
teddy	4.78
tedious	1.97
tediously	1.96
tediousness	2
tee	4.59
teen	4.16
teenage	3.52
teenaged	3.45
teenager	4.34
teens	3.69
teensy	3
teeny	3.17
teenybopper	2.95
teepee	4.59
teeter	2.93
teeterboard	4.25
teeth	4.96
teething	3.58
teetotaler	3.04
teflon	4.74
telecast	4.08
telecaster	4.16
telecom	2.91
telecommunication	3
telecommuter	3.85
teleconference	3.59
telegram	4.63
telegraph	4.59
telegrapher	4.17
telegraphic	3.05
telekinesis	2.64
telekinetic	2.54
telemarketer	4.62
telemarketing	3.18
telepath	2.89
telepathic	1.93
telepathically	1.83
telepathist	2.93
telepathy	2.17
telephone	4.96
telephonic	2.38
telephonically	2.33
telephoto	3.93
telephotographic	2.39
telephotography	3.33
teleport	3.11
teleportation	3.07
teleprompter	4.81
telescope	5
telescopic	3.3
telescopically	2.92
telethon	3.89
teletypewriter	4.67
televangelism	3
televangelist	4.04
televise	3
televised	3.63
television	4.83
tell	2.9
teller	4.38
telling	2.45
tellingly	1.88
telltale	2.33
temp	2.92
temper	2.56
temperament	1.96
temperamental	1.74
temperamentally	1.54
temperance	2.1
temperate	2.59
temperately	1.58
temperature	3.71
tempered	2.64
temperedness	1.93
tempest	3.17
tempestuous	1.92
template	4.19
temple	4.53
tempo	2.81
temporal	2.12
temporality	1.88
temporally	1.83
temporarily	2.04
temporary	2.27
tempt	2.1
temptation	1.84
tempting	1.93
temptingly	1.54
temptress	3.08
tempura	4.12
ten	3.39
tenacious	2.31
tenaciously	1.69
tenaciousness	1.67
tenacity	1.41
tenancy	2.36
tenant	4.55
tenantless	2.67
tend	2
tendency	1.83
tender	2.58
tenderfoot	2.74
tenderhearted	2
tenderheartedly	2
tenderheartedness	1.92
tenderize	2.78
tenderizer	3.93
tenderloin	4.39
tenderly	1.89
tenderness	2.06
tending	1.96
tendon	4.47
tendonitis	3.83
tenement	3.58
tenet	3.2
tenfold	2.58
tennis	4.43
tennisracket	4.7
tenor	3.04
tense	2.35
tenseness	2.33
tensile	2.25
tension	2.6
tensionless	2.69
tent	4.96
tentacle	4.46
tentative	2.03
tentatively	1.79
tentativeness	1.54
tented	3.08
tenth	3.07
tentmaker	4.52
tenuous	1.88
tenuousness	1.46
tenure	2.42
tepee	4.85
tepid	2.52
tepidly	1.65
tepidness	2.37
tequila	4.77
terabyte	3.26
teriyaki	4.74
term	2.82
terminable	2.12
terminal	3.86
terminally	2.15
terminate	2.29
termination	2.47
terminator	3.57
terminological	1.81
terminology	2
termite	4.7
terrace	4.67
terracotta	4.29
terrain	4.27
terrarium	4.55
terrestrial	3.04
terrible	2.04
terribleness	1.54
terribly	1.21
terrier	4.62
terrific	2.07
terrifically	1.96
terrified	2.43
terrify	2.71
terrifying	2.08
terrifyingly	2.08
territorial	2.71
territorialism	2.04
territoriality	1.59
territorialize	1.85
territorially	2.25
territory	3.41
terror	2.43
terrorism	2.79
terrorist	3.64
terrorize	2.84
terrycloth	4.55
terseness	1.92
test	3.93
testable	2.39
testament	2.7
tested	3
tester	3.88
testes	4.54
testicle	4.59
testicular	3.71
testifier	3.39
testify	2.67
testimonial	2.92
testimony	3.21
testiness	2.07
testing	3.43
testosterone	3.79
testy	2
tetanus	4.19
tether	3.67
tetherball	4.74
tetrachloride	3.9
tetris	3.85
text	4.93
textbook	4.86
textile	4.23
texting	4.23
textual	2.41
textually	2.23
textural	2.83
texturally	2.46
texture	3.83
textured	3.5
than	1.69
thank	3
thankful	1.69
thankfully	1.96
thankfulness	1.72
thankless	1.89
thanklessly	2.04
thanklessness	1.55
thanks	2.15
thanksgiving	3.33
thankworthy	1.67
that	1.54
thatch	3.83
thatched	3.74
thatching	3.6
thaw	3.8
the	1.43
theater	4.92
theatergoer	3.92
theatergoing	2.96
theatric	2.5
theatrical	2.18
theatricality	1.8
theatrically	2.83
theatricals	2.92
theatrics	2.43
thee	2.54
theft	2.93
their	3.34
theirs	2.4
theism	1.96
them	3.04
theme	2.72
themselves	2.93
then	1.44
thence	1.36
thenceforth	1.42
thenceforward	1.81
theologian	3.76
theological	1.41
theologically	1.69
theologize	1.46
theology	1.93
theoretic	1.46
theoretical	1.37
theoretically	1.44
theoretician	3.04
theorist	2.54
theorization	1.36
theorize	1.7
theorizer	2.54
theory	1.47
therapeutic	2.23
therapeutically	1.85
therapeutics	2.46
therapist	4.52
therapy	2.85
there	2.2
thereabout	1.48
thereabouts	1.77
thereafter	1.52
thereby	1.42
therefore	1.33
therein	1.62
thereinafter	1.74
thereof	1.31
therewith	1.83
thermal	3.21
thermally	2.82
thermo	2.68
thermodynamic	1.93
thermodynamically	2.2
thermodynamics	2.74
thermoelectric	2.75
thermoelectrically	2.74
thermoelectricity	2.83
thermograph	3.67
thermometer	4.96
thermonuclear	2.67
thermoregulation	2.67
thermos	4.67
thermostat	4.87
thermostatic	2.41
thermostatically	2
thesaurus	4.79
these	2.03
theses	2.8
thesis	3.71
thespian	3.3
they	2.93
thiamine	3.72
thick	4
thicken	3.52
thickener	3.7
thickening	3.21
thicket	4.26
thicketed	3.23
thickheaded	1.96
thickly	2.75
thickness	3.37
thickskulled	2.48
thief	4.37
thieve	3.08
thievery	3.14
thieving	2.39
thievish	1.93
thievishly	2.19
thigh	4.9
thighbone	4.96
thimble	5
thimbleful	3.73
thin	3.83
thing	3.17
thingamabob	3.08
thingamajig	2.48
thingy	2.5
think	2.41
thinkable	1.86
thinker	2.54
thinking	1.96
thinktank	2.63
thinly	2.73
thinner	2.7
thinness	2.76
thinning	3.39
third	3.44
thirdly	2.85
thirst	3.04
thirstily	2.46
thirstiness	3.04
thirsting	2.68
thirsty	3.86
thirteen	3.69
thirteenth	3
thirtieth	3.89
thirty	3.75
thirtyfold	2.76
thirtyish	2.22
this	2.14
thistle	4.45
thong	4.93
thorax	4.56
thorn	5
thornily	1.95
thorniness	2.83
thorny	4.26
thorough	1.66
thoroughbred	3.37
thoroughfare	3.5
thoroughly	2.19
thoroughness	2.29
those	2.32
thou	2.19
though	1.2
thought	1.97
thoughtful	1.96
thoughtfully	2
thoughtfulness	1.69
thoughtless	1.68
thoughtlessly	1.72
thoughtlessness	1.82
thousand	3.08
thousandfold	2.58
thousandth	3.21
thrash	3.59
thrasher	3.23
thrashing	3.28
thread	4.83
threaded	3.76
threader	3.91
threadlike	3.17
threat	2.52
threaten	2.63
threatening	2.37
threateningly	2.04
three	3.62
threefold	2.25
threesome	3.52
thresher	4
threshing	3.32
threshold	3.48
threw	3.57
thrift	2.36
thriftily	1.73
thriftiness	1.89
thriftless	2.21
thriftlessly	1.79
thrifty	1.92
thrill	2.46
thrilled	2.31
thriller	2.21
thrilling	2.07
thrillingly	1.71
thrive	2.21
thriving	2.1
throat	4.97
throatily	2.56
throaty	2.85
throb	2.96
throbbing	3.63
throne	4.64
throng	3.15
throttle	4.24
throttling	3.18
through	2.9
throughout	2.27
throughway	3.96
throw	4.04
throwaway	2.92
throwback	2.23
thrower	3.46
throwing	3.69
thrown	4.33
thrush	3.92
thrust	3.29
thrusting	3.1
thud	3.2
thudding	3.59
thug	4.3
thuggery	2.5
thuggish	2.22
thumb	4.96
thumbed	3.71
thumbhole	4.42
thumbnail	4.5
thumbprint	4.69
thumbscrew	4.32
thumbtack	4.96
thump	3.77
thumping	4
thunder	4.34
thunderbird	4.25
thunderbolt	4.28
thunderclap	3.96
thundercloud	4.52
thundering	3.29
thunderous	3.08
thunderously	2
thundershower	4.72
thunderstorm	4.83
thunderstruck	2.08
thunk	2.87
thursday	3.03
thus	1.36
thusly	1.23
thwart	2.38
thwarter	2.96
thwarting	2.04
thy	2.15
thyme	4.96
thyroid	4.61
thyroidal	2.65
thyself	2.27
tiara	4.89
tibia	4.48
tic	3.77
tick	4.57
ticked	2.69
ticker	3.93
tickertape	4.71
ticket	4.7
ticketing	3.2
ticketless	3.07
ticking	3.97
tickle	3.85
tickled	3.83
tickler	3.76
tickling	4.17
ticklish	3.22
ticklishness	2.83
ticktacktoe	4.33
tidal	3.14
tidbit	3.19
tide	4.1
tidemark	3.73
tidewater	4.54
tidily	2.45
tidiness	2.82
tiding	2.29
tidings	2.8
tidy	3.03
tie	4.81
tiebreaker	3.08
tied	3.92
tier	3.67
tiered	3.18
tiger	5
tigerish	2.71
tight	3.87
tighten	3.33
tightfisted	3.04
tightlipped	2.85
tightly	2.47
tightness	2.79
tightrope	4.78
tights	4.62
tightwad	3.19
tigress	4.3
tile	4.68
tiled	4.58
tiling	3.9
till	4
tiller	4.26
tilt	4.04
tilting	3.86
timber	4.9
timbered	3.21
timbering	3.15
timberline	3.68
timberwork	3.91
timbre	3.22
time	3.07
timecard	4.76
timed	3.68
timekeeper	3.93
timekeeping	2.92
timeless	1.57
timelessly	1.69
timelessness	1.65
timeline	3.57
timeliness	2.11
timely	2.28
timeout	3.25
timepiece	4.36
timer	4.69
times	2.07
timesaver	2.28
timesaving	1.88
timescale	2.88
timeshare	3.76
timestamp	4.43
timetable	4.08
timeworn	2.43
timid	2.22
timidity	1.97
timidly	2.19
timing	2.86
timothy	3.48
tin	4.87
tinder	3.96
tinderbox	4.79
tinfoil	4.96
tinge	2.65
tinged	2.33
tingle	3.16
tingling	2.93
tingly	2.52
tinker	3.19
tinkerer	3.38
tinkle	3.52
tinkling	3.77
tinplate	4
tinsel	4.82
tinsmith	4.38
tint	4
tinted	3.93
tinting	3.9
tinwork	4
tiny	3.11
tip	4.5
tipoff	2.96
tipped	3.81
tipper	3.37
tipping	3.32
tippy	2.38
tipsily	2.23
tipsy	2.35
tiptoe	3.89
tiptoeing	4.36
tiptop	2.66
tirade	2.81
tiramisu	5
tire	5
tired	3
tiredly	2.34
tiredness	2.68
tireless	2.38
tirelessly	2.34
tirelessness	2.28
tiresome	2.08
tiresomely	1.52
tiresomeness	2.21
tiring	2.52
tissue	4.93
tit	4.64
titan	3.76
titanic	3.93
titanium	4.67
tithing	3
titillate	1.56
titillating	1.88
titillation	2.13
title	3.32
titled	2.43
titleholder	3.75
to	1.55
toad	5
toadfish	4.8
toadstool	4.82
toast	4.93
toaster	4.9
toastmaster	3.88
toasty	3.38
tobacco	4.88
toboggan	4.76
today	2.57
toddler	4.29
toddy	3.32
toe	4.93
toehold	3.58
toeless	4.14
toenail	4.86
toffee	4.89
tofu	4.86
toga	4.73
together	2.74
togetherness	2.62
toggle	3.48
toil	2.67
toiled	2.59
toiler	3.04
toilet	4.97
toiletpaper	4.88
toiletry	4.52
toilette	3.96
toiling	2.46
toke	3.39
token	4.3
told	2.31
tolerability	1.62
tolerable	2.04
tolerably	1.64
tolerance	2.11
tolerant	2.07
tolerantly	2.03
tolerate	1.78
toleration	2.22
toll	3.54
tollbooth	4.76
tollgate	4.69
tollhouse	4.19
tolling	2.5
tom	3.96
tomahawk	4.83
tomato	5
tomb	4.73
tomblike	3.05
tomboy	4.25
tomboyish	2.31
tombstone	4.71
tomcat	4.42
tomfoolery	2.59
tomorrow	2.04
ton	4.17
tonality	2.36
tone	3.07
toned	3.33
toneless	2.43
tonelessly	2.15
toner	4.17
tong	4.4
tongs	5
tongue	4.93
tongued	3.2
tonguing	3.58
tonic	4.1
tonight	2.93
tonsil	4.72
tonsillectomy	3.62
tonsillitis	4.07
tony	3.33
too	1.7
took	2.61
tool	4.6
toolbar	4.54
toolbox	4.75
tooling	3.04
toolkit	4.76
toolmaker	3.69
toolshed	4.73
toot	3.57
tooth	4.89
toothache	3.42
toothbrush	5
toothed	3.46
toothless	4.26
toothlessly	3.46
toothpaste	4.97
toothpick	4.93
toothy	3.18
toots	3.16
top	3.93
topaz	4.37
topcoat	4.76
topic	2.59
topical	2.76
topically	2.44
topless	4.11
topmost	2.92
topnotch	2.1
topographer	3.5
topographic	2.92
topographical	3.15
topographically	2.3
topography	3.64
topologic	3.12
topological	2.71
topologist	3.67
topped	3.5
topper	3.77
topping	4
topple	3.59
tops	3.83
topsail	4.5
topside	4.04
topsoil	4.85
torch	4.76
torchbearer	3.9
torchlight	4.28
tore	3.72
torment	2.62
tormented	2.36
tormenting	2.7
tormentor	3.29
torn	4.21
tornado	4.53
torpedo	4.96
torque	3.28
torrent	3.31
torrential	2.75
torrentially	2.19
torrid	2.17
torridly	1.96
torso	4.83
tortellini	4.89
tortilla	4.89
tortoise	4.87
tortoiseshell	4.65
tortuous	2.35
tortuously	2
torture	3.59
tortured	3.04
torturer	4.31
torturing	3.44
torturous	2.2
torturously	2.2
toss	3.96
tossing	4.19
tossup	2.04
tostada	4.52
tot	4.22
total	2.8
totalitarian	2.6
totalitarianism	2.12
totality	1.92
totally	1.78
tote	4.38
totem	4
toucan	4.66
touch	3.86
touchable	3.34
touchdown	3.88
touched	3.11
touchiness	2.65
touching	3.43
touchingly	2.27
touchpad	4.77
touchscreen	4.61
touchstone	2.64
touchup	3.17
touchy	2.44
tough	2.5
toughen	2.41
toughly	2.14
toughness	2.41
toupee	4.65
tour	3.38
touring	2.55
tourism	3
tourist	4.59
touristy	1.92
tournament	4.11
tourniquet	4.5
tow	3.79
towable	3.11
toward	2.28
towards	2.79
towboat	4.86
towel	4.86
toweling	3.41
tower	4.76
towered	3.1
towering	2.93
towhead	3.9
towing	4.38
towline	4.52
town	4.64
townhome	4.68
townhouse	4.86
townie	3.12
townscape	4.12
townsfolk	3.82
township	3.15
townsman	4
townspeople	4.21
townswoman	4.24
towrope	4.74
toxic	3.13
toxically	1.8
toxicity	2.79
toxicological	2
toxicologically	2.04
toxicologist	3.68
toxicology	2.4
toxin	3.89
toy	4.93
toying	2.3
toymaker	4.46
toyshop	4.67
trace	3.66
traceability	2.31
traceable	2.14
traceableness	2.18
traceably	2.67
traceless	2.1
tracer	3.57
trachea	4.48
tracheotomy	3.96
tracing	3.78
track	4.31
tracked	2.93
tracker	3.89
tracklayer	3.67
trackless	2.78
trackside	3.67
tracksuit	4.73
tract	3.46
tractability	2.04
traction	3.59
tractor	5
trade	3.08
tradecraft	2.83
trademark	3.13
tradeoff	2.61
trader	3.89
tradesman	4.07
tradesperson	4.38
tradeswoman	4.52
trading	3.14
tradition	1.69
traditional	1.76
traditionalism	2.04
traditionalist	2.44
traditionalistic	1.59
traditionalize	1.77
traditionally	1.41
traffic	4.67
trafficker	3.25
trafficking	2.54
tragedy	2.07
tragic	2
tragically	1.76
tragicomedy	2.3
trail	4.46
trailblazer	2.48
trailer	4.79
trailing	2.83
trailside	3.74
train	4.79
trainable	1.83
traindriver	4.54
trained	2.54
trainee	3.89
trainer	4.31
training	3.3
trainload	4.18
trait	2.72
traitor	3.69
traitorous	1.71
trajectory	3.1
tramp	3.9
trample	3.28
trampoline	5
trance	3
trancelike	2.19
tranquil	1.9
tranquility	2.33
tranquilization	2.45
tranquilize	3.41
tranquilized	3.34
tranquilizer	4.55
tranquilizers	4.26
tranquilizing	2.46
tranquillity	1.89
tranquillization	2.73
tranquillize	2.5
tranquilly	1.61
transact	2.6
transaction	2.9
transactional	1.72
transatlantic	2.88
transceiver	4.32
transcend	1.93
transcendence	1.48
transcendent	1.64
transcendental	1.48
transcendentally	1.56
transcendently	1.62
transcending	1.41
transcontinental	3.21
transcribe	3.38
transcriber	4.22
transcript	4.07
transcription	3.32
transcriptional	2.35
transducer	3.81
transect	2.56
transfer	3.04
transferability	1.73
transferable	2.26
transference	1.86
transferral	2.03
transferred	3.07
transferring	2.67
transfiguration	2.35
transform	2.41
transformability	1.83
transformable	2.32
transformation	2.94
transformational	1.85
transformative	1.56
transformer	3.75
transforming	2.32
transfuse	2.46
transfusion	3.41
transgender	3.07
transgendered	3.04
transgress	2.17
transgressing	1.86
transgression	2.48
transgressor	3.21
transiency	1.32
transient	2.68
transistor	4.12
transit	3.61
transition	2.19
transitional	1.87
transitionally	1.86
transitive	1.5
transitiveness	1.54
transitory	1.64
translatable	2.17
translate	2.69
translation	2.96
translational	1.84
translator	3.86
translucence	3.19
translucency	2.85
translucent	3.15
translucently	3
transmigration	2.05
transmissibility	2
transmissible	2.23
transmission	4
transmit	3.31
transmittable	2.27
transmittal	2.14
transmittance	1.96
transmitter	4.37
transnational	2.11
transoceanic	3
transparence	2.7
transparency	3.03
transparent	3.18
transparently	2.86
transpire	2.27
transplant	3.77
transplantable	2.7
transplantation	3.48
transponder	4.5
transport	3.5
transportability	2.79
transportable	3.03
transportation	3.89
transported	2.96
transporter	3.96
transporting	3.21
transposable	2.15
transpose	2.47
transposition	2.31
transsexual	3.45
transversally	1.92
transverse	2.19
transvestite	3.85
trap	4.3
trapdoor	4.56
trapeze	4.55
trapezoid	4.43
trapezoidal	3.64
trapped	3.31
trapper	3.59
trapping	3.38
traps	4.15
trapshooting	4.43
trash	4.7
trashcan	4.86
trashiness	2.28
trashy	2.81
trauma	2.72
traumatic	2.37
traumatically	2.34
traumatize	2.2
travel	3.67
traveled	2.54
traveler	4.07
traveling	3.5
travelled	3.08
traveller	4.57
traversable	2.28
traversal	2.4
traverse	2.88
traversed	2.85
traversing	3.23
travesty	2.07
tray	4.74
treacherous	2.21
treacherously	2.24
treacherousness	2.44
treachery	1.69
tread	3.57
treading	3.25
treadmill	4.93
treason	2.03
treasonable	1.79
treasonous	1.46
treasonously	1.26
treasure	4.32
treasured	2.52
treasurer	3.73
treasury	3.33
treat	3.79
treatable	2.55
treating	2.12
treatment	2.93
treaty	3.07
treble	2.72
tree	5
treehouse	4.88
treeless	4.24
treelike	3
treeline	4.85
treetop	4.74
trek	3.31
trekker	4
trelliswork	4.04
tremble	3.61
trembling	3.39
tremblingly	2.67
tremendous	2.1
tremendously	1.55
tremendousness	1.54
tremor	3.89
trench	4.46
trenchcoat	4.93
trenched	3.12
trencher	3.62
trend	2.42
trendiness	1.92
trendsetter	2.6
trendsetting	1.64
trendy	2.33
trepidation	1.68
trespass	3.43
trespasser	4.11
tresses	3.92
trestle	3.46
triage	3.17
trial	3.07
triangle	4.52
triangular	4.07
triangularly	2.5
triangulate	2.81
triangulation	2.39
triathlete	4.33
triathlon	3.26
tribal	2.5
tribalism	2.64
tribally	2.25
tribe	4.14
tribesman	4.61
tribeswoman	4.2
tribulation	2.15
tribunal	2.7
tribune	2.93
tributary	3.68
tribute	2.67
triceps	4.46
triceratops	4.11
trick	3.36
trickery	1.9
trickily	2.28
trickiness	1.69
tricking	2.37
trickle	3.59
trickling	3.48
trickster	3.21
tricky	2.04
tricolor	3.46
tricolored	3.66
tricycle	4.68
trident	4.5
tridimensional	2.92
tried	2.07
trifle	2.69
trifling	1.63
trifocals	4.43
trigger	4.31
triggered	2.59
triggerman	4.2
triglyceride	3.9
trigonometric	2.42
trigonometry	3.54
trilingual	2.8
trillion	2.72
trillionth	2.8
trilogy	3.5
trim	3.93
trimester	2.78
trimmer	3.42
trimming	3.86
trimness	2.38
trinity	2.93
trinket	4.48
trio	3.97
trip	3.71
tripe	3.54
triple	3.59
triplet	4.36
triplex	3.68
triplicate	2.96
tripod	4.72
tripper	4.04
tripping	3.31
tripwire	4.13
trisected	3.46
trisection	3.41
trite	2.09
tritely	1.69
triteness	1.85
triumph	2.17
triumphant	2
triumphantly	2.04
triumphing	1.92
trivia	2.64
