word	age of acquisition
recency	14.33
recent	8.13
receptacle	10.24
reception	9.17
receptionist	9.95
receptive	12.26
receptivity	12.18
receptor	12.3
recertification	13.67
recess	6.33
recession	13.74
recessionary	15.31
recessive	13.06
recharge	8.61
recharger	10.83
recheck	9.85
rechristen	12.24
recidivism	15.8
recidivist	16.6
recipe	6.95
recipient	7.89
reciprocal	11.8
reciprocate	13.0
reciprocation	12.65
reciprocity	14.83
recirculation	12.17
recital	6.95
recitation	13.56
recite	8.16
reckless	9.06
recklessness	10.68
reckon	8.84
reckoning	12.89
reclaim	10.61
reclamation	13.37
recline	8.53
recliner	6.11
reclining	8.79
recluse	11.28
reclusive	13.06
recognition	9.5
recognizable	8.58
recognizance	13.73
recognize	8.89
recoil	10.74
recoilless	13.33
recollect	9.67
recollection	10.61
recombinant	16.06
recombination	12.5
recombine	13.12
recommence	13.58
recommend	9.11
recommendation	10.86
recommit	12.61
recompense	13.35
recompression	12.69
recon	13.89
reconcile	10.47
reconcilement	12.25
reconciliation	10.82
reconciliatory	14.94
recondition	11.74
reconfiguration	13.74
reconfigure	12.78
reconfirm	12.28
reconnaissance	12.78
reconnect	8.89
reconnection	9.83
reconnoiter	11.67
reconsider	9.68
reconsideration	12.0
reconstitute	14.1
reconstitution	13.17
reconstruct	10.63
reconstruction	11.95
reconstructive	10.7
reconvene	13.0
reconversion	13.17
reconvict	12.82
record	6.3
recordable	10.53
recorder	8.37
recording	7.0
recordplayer	6.37
recount	8.84
recoup	12.74
recourse	13.35
recover	7.56
recoverable	12.21
recovery	8.05
recreant	12.91
recreate	9.21
recreation	8.83
recreational	8.89
recriminate	14.89
recrimination	14.47
recruit	10.68
recruitment	10.5
rectal	13.06
rectangle	5.0
rectangular	5.42
rectification	14.8
rectify	15.89
rectitude	13.0
rector	13.17
rectory	14.31
rectum	9.84
rectus	13.21
recumbent	13.93
recuperate	11.74
recuperation	11.53
recuperative	14.28
recur	11.17
recurrence	11.79
recurrent	10.84
recurring	9.89
recursive	13.0
recyclable	9.11
recycle	10.61
recycled	8.32
recycling	10.53
red	3.68
redbird	7.94
redbone	12.89
redbreast	8.69
redcap	14.0
redcoat	9.78
redden	9.21
reddish	6.17
redecorate	9.74
redecoration	10.06
rededicate	11.86
rededication	15.36
redeem	9.28
redeemable	10.39
redeemer	11.22
redefine	10.16
redefinition	12.39
redemption	10.89
redeploy	13.25
redeployment	15.38
redesign	9.56
redevelop	12.11
redevelopment	13.11
redeye	10.38
redhead	5.79
redheaded	6.47
redial	9.42
redirect	10.95
rediscover	11.25
rediscovery	9.72
redistribute	11.0
redistribution	12.47
redistrict	14.31
redline	11.57
redneck	8.61
redness	6.17
redo	7.94
redouble	10.12
redoubt	12.6
redoubtable	15.62
redraft	12.54
redraw	10.89
redress	12.35
redskin	10.32
reduce	8.44
reducer	12.72
reducible	11.56
reduction	11.26
reductionist	14.07
reductive	13.38
redundancy	14.53
redundant	12.72
reed	8.78
reedit	11.86
reeducation	13.62
reef	9.72
reefer	13.76
reek	8.71
reel	9.12
reelect	10.61
reelection	11.25
reemerge	11.74
reemphasize	11.39
reenact	13.83
reenactment	10.5
reengage	12.35
reenlist	11.5
reenlistment	13.61
reenter	9.84
reentry	11.95
reestablish	10.33
reevaluate	10.68
reevaluation	12.17
reexamination	12.56
reexamine	11.0
ref	7.5
refection	11.62
refer	9.18
referable	12.31
referee	7.61
refereeing	7.06
reference	8.67
referendum	14.44
referent	12.64
referential	15.24
referral	10.84
refight	8.86
refill	7.37
refinance	15.95
refine	11.84
refined	9.75
refinement	11.11
refiner	13.0
refinery	11.11
refinish	10.18
refit	12.0
reflect	9.89
reflectance	13.53
reflection	5.5
reflective	11.0
reflectivity	13.33
reflector	8.6
reflex	8.17
reflexive	11.37
reflexivity	12.68
reflexology	15.12
reflux	15.56
refocus	11.16
reform	12.74
reformat	13.32
reformation	12.17
reformatory	13.07
reformer	14.26
reformist	13.61
reformulate	13.67
refract	12.13
refraction	11.82
refractive	12.07
refractor	13.81
refractory	13.75
refrain	10.5
reframe	10.26
refreeze	9.94
refresh	10.83
refresher	9.95
refreshing	7.5
refreshment	7.24
refried	8.65
refrigerant	13.6
refrigerate	5.72
refrigeration	7.39
refrigerator	4.11
refuel	10.22
refuge	11.05
refugee	10.56
refund	9.47
refundable	11.17
refurbish	12.67
refurbishment	13.06
refurnish	11.68
refusal	8.37
refuse	9.33
refutation	14.29
refute	14.11
regain	10.63
regal	9.58
regale	12.57
regalia	14.08
regard	10.2
regards	9.57
regatta	13.43
regency	12.45
regenerate	10.44
regeneration	11.68
regenerative	14.2
regenerator	13.39
regent	15.95
reggae	11.56
regime	13.0
regimen	10.84
regiment	12.26
regimental	12.93
regimentation	12.94
regimented	13.37
region	9.14
regional	10.95
regionalism	13.45
register	8.63
registrar	15.06
registration	10.62
registry	13.0
regress	13.22
regression	13.95
regressive	14.78
regret	9.61
regretful	9.89
regrettable	10.37
regroup	9.63
regular	8.56
regularity	11.56
regularization	14.55
regularize	11.94
regularly	8.38
regulate	11.78
regulation	11.06
regulator	12.38
regulatory	12.05
regurgitate	10.79
regurgitation	10.3
rehab	13.58
rehabilitate	12.89
rehabilitation	13.53
rehash	12.24
rehearsal	7.79
rehearse	8.72
reheat	7.82
rehire	12.37
rehydrate	13.63
rehydration	10.0
reign	9.42
reigning	10.67
reignite	10.11
reimburse	12.67
reimbursement	11.8
rein	9.61
reincarnate	12.37
reincarnation	11.06
reindeer	3.58
reinforce	10.2
reinforcement	10.35
reinitialize	14.39
reinitiate	13.94
reins	8.59
reinsert	10.32
reinsertion	12.94
reinstall	12.5
reinstate	12.62
reinstatement	12.42
reinstitute	14.21
reinsure	13.78
reintegrate	12.9
reintegration	14.84
reinterpretation	11.75
reintroduce	11.65
reintroduction	11.32
reinvent	11.17
reinvention	11.63
reinvest	13.33
reinvestigate	12.38
reinvestment	14.7
reinvigorate	12.17
reissue	12.16
reiterate	12.76
reiteration	12.64
reject	9.53
rejection	8.7
rejoice	8.61
rejoin	10.61
rejoinder	14.67
rejuvenate	11.74
rejuvenated	12.22
rejuvenation	12.35
rekindle	12.79
relabel	12.53
relapse	12.89
relatable	12.87
relate	10.33
relation	8.11
relational	11.18
relationship	9.11
relative	6.47
relativism	14.94
relativistic	15.67
relativity	12.06
relax	7.11
relaxant	13.06
relaxation	9.56
relaxed	7.63
relaxer	11.0
relaxing	8.0
relay	9.15
relearn	9.4
releasable	11.06
release	8.53
relegate	12.0
relent	11.81
relentless	9.89
relentlessness	13.44
relevance	11.56
relevancy	11.53
relevant	10.37
reliability	10.06
reliable	9.32
reliance	10.53
reliant	11.75
relic	10.63
relict	14.62
relief	7.79
relieve	7.95
reliever	10.21
relight	8.22
religion	7.06
religionist	14.0
religiosity	13.71
religious	7.84
relinquish	12.44
relinquishment	13.05
reliquary	14.0
relish	7.83
relive	10.05
reload	8.95
relocate	9.79
relocation	9.95
relock	8.89
reluctance	11.0
reluctant	11.11
rely	9.32
remain	8.17
remainder	8.0
remaining	7.28
remains	7.87
remake	8.11
remand	12.65
remark	8.37
remarkable	9.72
remarriage	11.32
remarry	8.65
rematch	9.05
rematerialize	12.82
remedial	13.0
remedy	8.83
remember	5.63
remembrance	11.3
remind	8.15
reminder	7.5
reminisce	12.5
reminiscence	11.63
reminiscences	13.21
reminiscent	11.95
remiss	12.07
remission	13.58
remit	15.88
remittance	13.67
remix	9.73
remnant	11.71
remodel	10.0
remodeler	11.11
remold	13.43
remonstration	15.12
remora	14.0
remorse	11.11
remorseful	11.29
remorseless	11.24
remortgage	15.38
remote	7.05
remoteness	10.42
remount	15.07
removable	9.63
removal	6.63
remove	5.67
remover	7.21
remuneration	15.79
remunerative	17.8
renaissance	11.72
renal	17.13
rename	9.06
renascence	13.4
rend	12.92
render	12.44
renderer	12.8
rendezvous	11.79
rendition	11.95
renegade	10.21
renege	13.33
renegotiate	13.26
renegotiation	11.19
renew	10.06
renewable	10.67
renewal	10.74
renewed	8.7
renitent	14.17
rennet	15.2
rennin	14.71
renounce	12.72
renovate	11.4
renovation	11.12
renown	11.0
renowned	11.4
rent	8.89
rental	10.0
renter	10.0
renunciation	14.94
reoccur	10.65
reoccurrence	11.44
reoccurring	8.5
reopen	8.78
reorder	8.0
reorganization	14.29
reorganize	9.59
reorient	14.43
reorientation	12.83
rep	9.5
repack	9.47
repackage	9.68
repacking	9.76
repagination	16.4
repaint	8.33
repair	7.81
repairable	9.83
repairer	9.0
repairman	7.25
reparation	12.37
reparative	12.19
repartee	11.88
repast	13.3
repatriate	15.42
repatriation	14.0
repay	9.75
repayment	11.94
repeal	12.0
repeat	5.28
repeatable	10.17
repeater	10.65
repel	10.4
repellant	9.56
repellent	10.32
repent	8.53
repentance	11.0
repentant	10.68
repercussion	13.44
repertoire	14.2
repertory	14.41
repetition	7.56
repetitious	10.17
repetitive	9.11
rephrase	9.25
repine	14.17
replace	7.2
replaceable	7.89
replacement	9.74
replacer	10.38
replant	7.83
replay	7.0
replenish	9.33
replenishment	10.89
replete	14.14
repletion	14.54
replica	10.47
replicable	11.38
replicate	11.26
replication	12.61
reply	7.74
repopulate	12.0
repopulation	12.11
report	6.6
reportable	10.61
reportage	14.0
reporter	8.11
reportorial	13.17
repose	12.94
reposition	11.28
repository	14.83
repossess	13.0
repossession	11.89
repot	8.44
repower	12.07
reprehend	12.65
reprehensible	12.95
represent	10.33
representation	9.17
representational	10.95
representative	11.0
repress	12.11
repressed	12.78
repression	12.5
repressive	12.65
repressiveness	13.0
repressor	15.88
reprieve	13.38
reprimand	9.5
reprint	9.12
reprisal	13.89
reprise	13.78
repro	14.12
reproach	13.76
reproachful	12.26
reprobate	14.29
reprocess	13.05
reproduce	9.89
reproducible	12.17
reproduction	10.63
reproductive	11.2
reprogram	12.42
reproof	12.57
reprove	12.89
reptile	6.05
reptilian	10.37
republic	10.83
republican	11.28
republish	11.65
repudiate	17.71
repudiation	14.86
repugnance	13.22
repugnant	12.59
repulse	10.58
repulsion	12.11
repulsive	10.32
repulsiveness	12.0
repurchase	10.5
reputable	12.58
reputation	8.84
repute	12.38
reputed	13.0
request	8.74
requester	11.53
requiem	13.47
require	8.67
requirement	8.44
requisite	15.58
requisition	13.42
requite	15.64
rerate	14.55
reread	8.42
rerecord	10.35
rerelease	10.58
reroute	11.05
rerun	7.63
res	11.0
resalable	14.17
resale	8.55
rescan	14.44
reschedule	9.81
rescind	13.88
rescission	15.06
rescore	10.53
rescue	7.17
rescuer	8.25
reseal	10.0
research	8.33
researcher	10.22
reseat	8.75
resection	14.4
reseed	10.53
resell	10.0
resemblance	9.52
resemble	10.05
resend	10.05
resent	11.22
resentful	11.89
resentment	11.53
reservation	11.17
reserve	10.22
reservist	14.33
reservoir	10.11
reset	9.53
resettlement	11.53
reshape	9.22
reshaping	9.79
reship	13.18
reshoot	10.72
reshuffle	9.0
reside	10.74
residence	9.11
residency	11.32
resident	8.47
residential	9.72
residual	11.94
residuary	13.58
residue	10.82
resign	11.61
resignation	11.61
resilience	12.53
resiliency	12.22
resilient	12.88
resin	12.07
resist	9.28
resistance	10.0
resistant	8.95
resistible	12.53
resistor	12.89
resize	9.33
resole	10.93
resolute	11.67
resolution	11.21
resolve	11.0
resonance	12.53
resonant	13.31
resonate	14.47
resort	9.28
resound	12.62
resounding	11.67
resource	10.0
resourceful	10.65
resourcefulness	10.9
respect	8.5
respectability	9.84
respectable	8.33
respecter	11.15
respectful	6.26
respective	10.78
respiration	12.21
respirator	10.11
respiratory	11.0
respite	14.31
resplendent	14.64
respond	8.84
respondent	12.56
responder	11.05
response	7.22
responsibility	6.89
responsible	10.15
responsive	10.58
responsiveness	10.62
rest	4.22
restack	8.47
restage	12.0
restart	7.95
restate	11.19
restatement	12.95
restaurant	5.95
restaurateur	11.58
restful	8.84
restfulness	9.47
restitution	13.12
restless	9.74
restlessness	11.6
restock	12.59
restorable	8.95
restoration	11.17
restorative	12.94
restore	10.78
restorer	10.89
restrain	9.06
restrainer	11.76
restraining	10.37
restraint	9.5
restrict	9.47
restricted	8.11
restriction	9.72
restrictive	11.0
restring	9.84
restroom	6.63
restructure	11.0
restructuring	12.53
resubmit	10.53
result	8.22
resultant	13.67
resume	13.47
resumption	13.06
resurface	10.5
resurgence	15.35
resurrect	10.0
resurrection	8.42
resurvey	14.0
resuscitate	11.74
resuscitation	11.79
resuscitator	13.24
ret	13.7
retail	10.5
retailer	10.4
retailing	12.94
retain	11.32
retainer	11.5
retake	8.79
retaliate	10.0
retaliation	13.0
retaliatory	12.41
retard	7.84
retardant	13.94
retardation	10.11
retarded	8.0
retch	11.06
retell	8.53
retention	12.61
retentive	15.37
retentiveness	14.36
retest	9.47
rethink	8.95
rethread	11.18
reticence	15.0
reticent	15.31
reticular	11.3
reticulation	15.78
reticulum	14.29
retie	7.41
retime	11.56
retina	10.76
retinal	15.62
retinitis	17.31
retinoblastoma	17.0
retinopathy	15.27
retire	10.5
retiree	11.63
retirement	9.11
retool	12.17
retort	11.5
retrace	7.6
retract	12.17
retractable	13.2
retraction	12.75
retractor	13.11
retrain	10.33
retraining	11.72
retransmit	12.29
retread	13.53
retreat	10.53
retrench	15.0
retrenchment	13.77
retrial	13.06
retribution	13.17
retributive	14.06
retrievable	9.89
retrieval	10.33
retrieve	7.61
retriever	8.74
retro	11.9
retroactive	13.11
retrocede	14.0
retrofit	12.88
retrograde	13.42
retrogression	15.31
retrogressive	13.86
retroperitoneal	15.86
retrorocket	13.44
retrospect	14.63
retrospective	13.56
retrovirus	15.0
retry	8.0
retune	10.71
return	5.61
returnable	10.06
returnee	10.75
returner	9.05
retype	9.56
reuben	14.42
reunification	13.94
reunify	13.12
reunion	10.05
reunite	9.44
reupholster	13.94
reusable	6.89
reuse	7.17
rev	10.67
revalue	12.22
revamp	13.06
reveal	9.47
revealer	10.82
reveille	13.4
revel	12.0
revelation	9.95
revelry	12.67
revenge	8.0
revengeful	10.26
revenue	11.74
reverb	13.93
reverberant	13.62
reverberate	12.78
reverberating	13.56
reverberation	14.82
revere	10.47
reverence	13.06
reverend	12.11
reverent	11.5
reverie	13.78
reversal	8.11
reverse	6.89
reversible	8.84
reversion	14.19
revert	13.11
review	8.84
reviewer	9.68
revile	12.59
revise	11.67
revised	10.31
revision	10.33
revisionist	16.53
revisit	10.0
revitalize	12.42
revival	10.17
revive	10.47
reviver	11.28
revocable	13.21
revocation	14.69
revoke	12.1
revolt	10.67
revolting	9.74
revolution	10.0
revolutionary	10.28
revolutionize	11.85
revolve	8.28
revolver	9.26
revolving	11.0
revote	13.5
revue	13.71
revulsion	12.41
reward	6.89
rewarding	8.11
rewash	6.05
reweigh	9.89
rewind	7.79
rewire	9.56
reword	10.72
rework	9.8
rewrap	9.16
rewrite	9.78
rewriter	12.47
rhapsody	12.95
rhesus	15.75
rhetoric	13.69
rhetorical	14.25
rheum	17.38
rheumatic	14.41
rheumatism	13.57
rheumatoid	14.3
rheumatology	15.11
rhinestone	11.06
rhinitis	18.07
rhino	5.89
rhinoceros	6.0
rhizome	13.47
rho	15.45
rhodium	14.7
rhododendron	11.53
rhomboid	12.67
rhombus	10.88
rhubarb	10.53
rhyme	5.47
rhymester	14.25
rhythm	7.16
rhythmic	10.65
rhythmical	12.06
rib	6.3
ribald	11.38
ribaldry	15.0
riband	13.0
ribbed	11.44
ribbon	5.25
ribcage	8.56
riboflavin	14.37
ribonucleic	12.71
rice	3.72
rich	6.32
riches	8.33
richness	9.28
rick	7.8
rickets	11.69
rickety	10.67
rickshaw	11.94
ricochet	10.5
ricotta	12.67
rid	6.79
riddance	12.72
riddle	7.17
ride	4.67
rider	6.37
ridge	8.84
ridgepole	14.0
ridicule	11.85
ridiculous	7.0
ridiculousness	9.15
riel	15.67
rife	12.83
riff	9.84
riffle	9.15
riffraff	8.26
rifle	7.85
rifleman	9.67
rift	12.0
rig	8.95
rigatoni	8.93
rigger	12.71
right	4.35
righteous	10.21
righteousness	9.94
rightful	9.32
rightist	14.43
rightness	10.0
rightward	11.41
righty	7.75
rigid	9.16
rigidity	11.47
rigmarole	15.2
rigor	11.11
rigorous	11.6
rigorousness	14.15
rile	10.95
rill	15.75
rim	8.05
rimless	11.36
rimy	10.25
rind	8.95
ring	4.53
ringer	8.8
ringleader	9.74
ringmaster	7.53
ringside	9.88
ringtail	10.69
ringtone	13.78
ringworm	10.28
rink	8.69
rinse	4.95
riot	9.95
rioting	10.16
riotous	12.53
rip	6.11
ripcord	10.84
ripe	7.11
ripen	7.22
ripeness	12.11
riposte	15.6
ripper	8.29
ripple	8.47
rippling	6.58
ripsaw	13.08
riptide	10.39
rise	6.72
riser	10.56
risk	7.58
risky	8.16
risotto	16.0
rissole	14.86
rite	10.42
ritual	11.74
ritualistic	12.89
ritualize	13.17
ritualized	11.44
ritzy	10.28
rival	10.0
rivalry	10.86
rive	10.71
riven	14.25
river	4.9
riverbank	6.44
riverbed	9.59
riverboat	7.9
riverfront	9.47
rivet	12.83
riveter	11.21
riveting	13.32
rivulet	12.0
riyal	17.25
roach	7.15
road	4.55
roadbed	11.62
roadblock	9.28
roadhouse	14.12
roadie	12.88
roadrunner	7.32
roadside	8.26
roadstead	13.8
roadster	12.07
roadsweeper	9.83
roadway	6.89
roadwork	7.56
roam	8.58
roan	13.0
roar	4.79
roast	8.5
roasted	7.11
roaster	9.48
rob	7.28
robber	5.74
robbery	7.43
robe	6.38
robin	6.69
robot	5.35
robotic	10.61
robotics	10.3
robust	13.16
rock	3.22
rocker	7.06
rocket	5.63
rocketry	13.93
rockingchair	5.78
rockslide	9.72
rococo	15.0
rod	7.42
rodent	6.95
rodeo	8.33
roe	15.4
roentgen	14.33
rogation
rogue	11.48
roguery	14.92
roguish	12.07
roil	13.0
roister	13.62
role	6.65
roll	4.47
rollaway	11.63
rollback	11.37
roller	6.65
rollerblade	10.8
rollercoaster	6.07
rollerskate	6.32
rollick	15.33
rollicking	12.07
rollingpin	7.6
rollout	12.13
rollover	8.1
romaine	11.62
roman	9.52
romance	9.28
romancer	13.62
romantic	8.11
romanticism	13.29
romanticist	13.17
romanticize	13.0
romp	10.3
romper	13.28
rood	12.33
roof	5.0
roofer	7.84
roofing	8.37
roofline	11.93
rooftop	5.89
rooftree	12.31
rook	11.59
rookery	13.64
rookie	9.39
rooky	9.73
room	4.22
roomer	12.73
roomette	13.88
roomful	8.72
roommate	9.21
rooms	4.11
roomy	7.58
roost	10.5
rooster	6.41
root	5.94
rooter	10.57
rootless	8.94
rope	5.44
ropes	5.21
rosary	8.21
rose	6.11
rosebud	8.12
rosebush	4.89
rosewater	10.69
rosin	13.44
roster	8.78
rostrum	18.0
rot	7.57
rotary	10.32
rotate	7.89
rotation	8.11
rotational	10.18
rotator	13.5
rotatory	11.85
rote	11.15
rotenone	17.0
rotgut	12.67
rotisserie	11.26
rotor	12.71
rotten	6.95
rottenness	8.71
rotund	13.42
rotunda	11.44
roue	17.29
rouge	12.33
rough	6.21
roughage	12.4
roughen	10.38
roughhouse	8.33
roughly	7.69
roughneck	11.17
roughness	8.39
roulette	12.82
round	4.75
roundabout	12.74
roundelay	16.0
roundhouse	10.24
roundish	8.75
roundness	7.16
roundtable	9.84
roundup	9.84
rouse	12.84
rouser	13.71
rousing	12.19
roust	11.58
roustabout	13.5
rout	11.59
route	11.4
router	12.68
routine	9.26
roux	15.0
rove	12.35
roving	11.44
row	7.0
rowboat	6.05
rowdy	7.75
rowel	15.0
rower	8.71
rowing	7.68
royal	7.17
royalist	12.65
royalty	8.0
rub	6.0
rubber	7.62
rubberneck	10.84
rubbery	7.53
rubbish	10.63
rubbishy	10.31
rubble	9.59
rubdown	10.89
rubicund	14.0
ruble	12.67
rubout	12.31
rubric	13.25
ruby	6.83
rucksack	14.3
ruckus	9.26
rudder	10.39
rudderless	12.27
ruddiness	13.06
ruddy	13.31
rude	7.11
rudeness	8.89
rudiment	13.33
rudimentary	13.12
rue	11.98
ruff	7.29
ruffian	13.25
ruffle	7.58
rug	4.61
rugby	11.42
rugged	10.58
ruin	7.16
ruination	12.38
ruinous	12.0
rule	4.72
ruler	5.94
ruling	9.89
rum	11.56
rumba	11.0
rumble	8.33
rumen	12.57
ruminant	14.47
ruminate	14.5
rumination	12.08
rummage	9.0
rummy	11.17
rumor	9.56
rumormonger	15.92
rump	8.95
rumpus	10.93
rumrunner	15.25
run	4.47
runabout	12.55
runaround	8.28
runaway	8.37
rundle	13.86
rundown	7.78
rung	8.27
runic	15.36
runnel	13.29
runner	5.0
runny	5.68
runoff	10.28
runt	8.39
runty	10.07
runway	8.35
rupee	11.6
rupiah	14.0
rupture	11.05
rural	7.95
ruse	12.17
rush	6.7
rusher	10.35
rusk	12.38
russet	12.46
rust	7.75
rusted	7.39
rustic	10.37
rusticate	15.77
rusticity	14.57
rustle	10.32
rustler	11.0
rustproof	11.44
rut	9.17
rutabaga	10.44
ruthless	12.26
ruthlessness	12.75
rutting	13.65
rye	9.26
sabbatical	15.39
saber	7.29
sable	11.85
sabotage	10.42
saboteur	13.56
sac	9.0
saccharin	11.92
saccharine	13.64
sachet	11.62
sack	5.83
sackcloth	11.46
sacker	10.82
sacral	14.14
sacrament	11.22
sacramental	12.0
sacred	8.53
sacredness	10.18
sacrifice	9.61
sacrificial	11.94
sacrilege	11.07
sacrilegious	11.28
sacristan	14.2
sacristy	12.36
sacroiliac	14.0
sacrosanct	15.6
sacrum	15.5
sad	3.24
sadden	8.83
saddle	6.42
saddleback	11.11
saddlebag	11.37
saddler	11.71
sadism	15.16
sadist	13.72
sadistic	13.3
sadness	5.0
sadomasochism	17.74
sadomasochist	19.07
sadomasochistic	15.44
safari	8.44
safe	5.11
safecracker	9.67
safeguard	11.0
safekeeping	8.19
safeness	8.06
safety	5.84
safetypin	6.53
safflower	13.83
saffron	14.89
sag	6.95
saga	10.42
sagacious	15.82
sagacity	19.0
sage	11.39
sagebrush	10.88
sager	12.5
saggy	8.52
saguaro	18.2
sail	6.47
sailboat	4.65
sailcloth	10.69
sailfish	8.31
sailor	6.44
sailorman	8.65
saint	7.49
sainted	10.18
sainthood	10.53
saintly	10.06
sake	8.74
salaam	14.83
salable	13.64
salacious	13.92
salad	5.61
salamander	6.89
salami	7.18
salaried	13.44
salary	10.11
sale	6.76
salesgirl	7.89
saleslady	8.83
salesman	8.29
salesmanship	12.11
salespeople	8.11
salesperson	8.39
saleswoman	7.8
salicylic	16.07
salient	15.62
saline	11.71
salinity	12.5
saliva	8.42
salivary	10.76
salivate	10.56
sallow	11.29
salmon	8.0
salmonella	14.89
salon	9.5
saloon	9.0
saloonkeeper	10.31
salsa	9.78
salt	5.05
salted	7.89
saltine	7.22
saltpan	12.27
saltpeter	15.67
saltshaker	5.42
saltwater	9.39
salty	5.33
salubrious	15.0
salutary	13.27
salutation	11.28
salutatorian	14.06
salute	7.42
salvage	10.11
salvageable	12.1
salvation	9.05
salve	9.12
salver	12.6
salvo	14.33
samarium	12.5
samba	13.13
same	5.62
sameness	10.11
samovar	14.44
sampan	16.57
sample	7.21
sampler	10.35
samurai	10.47
sanatorium	12.73
sanctify	12.89
sanctimonious	15.64
sanctimony	15.33
sanction	12.68
sanctity	13.88
sanctuary	9.72
sanctum	13.22
sand	4.63
sandal	5.21
sandalwood	13.0
sandbag	7.83
sandbank	8.79
sandbar	10.41
sandblaster	12.24
sandbox	4.14
sandcastle	5.42
sandglass	9.75
sandhog	14.25
sandlot	8.74
sandman	7.05
sandpaper	6.33
sandpiper	11.21
sandstone	10.05
sandstorm	9.44
sandwich	4.79
sane	8.5
sangfroid	16.33
sangria	15.11
sanguine	16.62
sanitarium	10.88
sanitary	10.5
sanitation	11.1
sanitize	10.89
sanitizer	10.89
sanity	10.29
sap	7.53
saphead	12.36
sapience	15.33
sapiens	11.67
sapling	9.2
sapper	11.9
sapphire	9.22
sappy	9.44
sapsucker	13.19
saran	11.3
sarcasm	9.06
sarcastic	11.05
sarcoma	17.0
sarcophagus	11.93
sardine	7.74
sardonic	14.93
sari	13.44
sarong	12.92
sarsaparilla	11.36
sartorial	15.47
sash	7.67
sashay	11.35
sashimi	16.53
sassafras	10.53
sassy	8.22
satanic	9.11
satchel	12.35
sate	12.0
sateen	11.0
satellite	11.68
sati	16.43
satiate	16.75
satiety	13.21
satin	10.37
satinwood	14.12
satiny	11.75
satire	13.07
satiric	14.22
satirical	12.39
satirist	14.12
satirize	14.47
satisfaction	9.53
satisfactory	8.84
satisfied	9.68
satisfy	10.0
satisfying	9.95
saturate	12.84
saturated	10.63
saturation	12.05
saturday	5.48
satyr	13.36
satyriasis	16.33
sauce	5.37
saucebox	12.64
saucepan	7.89
saucer	8.44
sauciness	12.06
saucy	10.53
sauerbraten	16.9
sauerkraut	9.26
sauna	10.28
saunter	12.28
saurian	16.25
sausage	6.05
sauterne	18.4
sauternes	16.0
savage	10.05
savagery	13.42
savannah	12.0
savant	13.92
save	5.44
saver	7.84
savings	8.79
savior	6.68
savor	10.14
savory	13.78
savvy	12.35
saw	5.36
sawbuck	12.56
sawdust	7.16
sawhorse	9.58
sawmill	9.6
sax	8.75
saxophone	9.1
saxophonist	8.89
say	3.42
saying	4.95
sayonara	9.56
scab	6.65
scabbard	14.09
scabby	9.06
scabies	12.0
scabrous	15.4
scaffold	12.11
scaffolding	11.22
scalable	14.13
scalawag	12.12
scald	10.26
scale	8.85
scaleless	11.53
scalene	11.92
scales	6.48
scallop	11.26
scallywag	11.94
scalp	6.68
scalpel	10.73
scalper	10.75
scaly	7.83
scam	10.63
scamp	10.43
scamper	7.78
scampi	14.5
scan	9.6
scandal	10.83
scandalize	11.06
scandalmonger	17.83
scandalous	11.89
scandium	15.78
scanner	11.37
scansion	15.2
scant	12.16
scanty	13.67
scapegoat	11.75
scapegrace	11.67
scapula	14.88
scar	5.68
scarab	10.88
scarce	10.53
scarcely	10.38
scarcity	11.65
scare	4.22
scarecrow	5.56
scared	3.79
scaremonger	16.4
scarf	5.68
scarify	13.0
scariness	6.89
scarlet	11.36
scarper	14.17
scary	4.26
scat	11.76
scathe	13.57
scathing	13.33
scatological	18.12
scatology	14.25
scatter	7.95
scatterbrain	10.16
scatterbrained	9.95
scattergun	13.5
scattershot	15.23
scavenge	10.63
scavenger	9.32
scenario	10.95
scenarist	14.0
scene	8.17
scenery	9.7
sceneshifter	15.18
scenic	9.11
scent	5.94
scented	7.7
scepter	10.15
schedule	7.47
scheduler	10.61
schematic	14.45
scheme	9.65
schemer	11.67
scherzo	15.4
schilling	14.08
schism	12.71
schist	13.62
schizoid	15.08
schizophrenia	13.44
schizophrenic	12.33
schlemiel	15.1
schlep	13.0
schlimazel	16.17
schlock	12.4
schlocky	14.8
schmaltz	15.3
schmaltzy	15.33
schmooze	10.64
schmuck	12.64
schnapps	15.62
schnauzer	11.0
schnitzel	12.06
schnook	12.91
schnooks	15.0
schnozzle	12.5
scholar	10.37
scholarly	10.25
scholarship	11.11
scholastic	9.0
school	3.89
schoolbag	5.76
schoolbook	6.1
schoolboy	6.63
schoolchild	6.33
schooldays	5.84
schoolgirl	6.68
schoolhouse	6.76
schooling	6.37
schoolmarm	12.5
schoolmaster	8.0
schoolmate	6.56
schoolmistress	14.0
schoolroom	5.53
schoolteacher	4.06
schoolwork	5.21
schoolyard	5.5
schooner	12.33
schottische	20.25
schwa	15.5
sciatic	16.09
sciatica	15.55
science	7.32
scientific	8.74
scientist	6.89
scientologist	14.82
scientology	15.3
scimitar	14.54
scintilla	14.33
scintillate	16.08
scintillating	15.5
scintillation	14.53
scion	16.85
scissor	4.56
scissors	4.5
sclera	15.0
scleroderma	15.5
sclerosis	14.22
scoff	12.48
scold	8.53
scoliosis	13.0
sconce	14.07
scone	10.26
scoop	5.14
scooper	7.21
scoot	6.0
scooter	6.68
scope	9.83
